Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,fDOMRFU,fDOMQSU,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,Turb,F_Turb,TSSmg/L,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
8/31/2018,13:00, ,0,LHS,0,6.1,0,56.84,170.49,1.49,5.95,0.12,0.12,19.793,0,8855.4,9833.4,-5,5.55,0,9923.7,6392,13.44,0,0,71.1,0,6.28,0,7.72,0,-64.5,1.431,1.059,0
8/31/2018,13:15, ,0,LHS,0,6.1,0,55.81,167.41,1.43,5.7,0.1,0.11,20.15,0,8843.2,9746.1,-5,5.5,0,9830.2,6335,13.69,0,0,75.4,0,6.62,0,7.74,0,-65.6,1.545,1.14,0
8/31/2018,13:30, ,0,LHS,0,6.1,0,54.79,164.36,1.56,6.21,0.09,0.09,20.28,0,8783.5,9653.8,-5,5.44,0,9735.2,6275,12.93,0,0,79.1,0,6.93,0,7.76,0,-66.6,1.666,1.225,0
8/31/2018,13:45, ,0,LHS,0,6.1,0,51.63,154.87,1.48,5.88,0.1,0.1,20.645,0,8639.1,9422.9,-5,5.3,0,9496.9,6125,16.98,0,0,85.6,0,7.45,0,7.8,0,-69.1,1.792,1.314,0
8/31/2018,14:00, ,0,LHS,0,6.1,0,51.5,154.46,1.41,5.64,0.11,0.11,20.518,0,8542.8,9342.6,-5,5.25,0,9417.9,6073,18,0,0,85.2,0,7.43,0,7.8,0,-69,1.915,1.4,0
8/31/2018,14:15, ,0,LHS,0,6.1,0,49.83,149.45,1.5,5.97,0.13,0.13,20.635,0,8383.6,9146.2,-5,5.14,0,9218.1,5945,19.12,0,0,87.2,0,7.6,0,7.81,0,-69.7,2.039,1.488,0
8/31/2018,14:30, ,0,LHS,0,6.1,0,48.94,146.8,1.43,5.72,0.12,0.12,20.63,0,8226.7,8975.8,-5,5.03,0,9046.5,5834,20.22,0,0,86.6,0,7.55,0,7.8,0,-69.2,2.166,1.577,0
8/31/2018,14:45, ,0,LHS,0,6.1,0,48.44,145.3,1.35,5.39,0.06,0.06,20.611,0,8160,8906.6,-5,4.99,0,8977,5789,18.47,0,0,84.9,0,7.41,0,7.79,0,-68.1,2.284,1.66,0
8/31/2018,15:00, ,0,LHS,0,6.1,0,47.33,141.97,1.34,5.33,0.1,0.1,20.684,0,8204.4,8941.4,-5,5.01,0,9011,5812,23.85,0,0,84.8,0,7.39,0,7.78,0,-67.7,2.405,1.745,0
8/31/2018,15:15, ,0,LHS,0,6.1,0,47.69,143.04,1.41,5.62,0.11,0.11,20.664,0,8226.5,8969.3,-5,5.03,0,9039.4,5830,21.09,0,0,84,0,7.32,0,7.77,0,-67.2,2.504,1.815,0
8/31/2018,15:30, ,0,LHS,0,6.1,0,47.99,143.93,1.31,5.21,0.06,0.06,20.642,0,8246.6,8995.5,-5,5.04,0,9066.1,5847,19.78,0,0,83.4,0,7.27,0,7.76,0,-66.5,2.597,1.88,0
8/31/2018,15:45, ,0,LHS,0,6.1,0,48.07,144.18,1.28,5.08,0.06,0.06,20.644,0,8266.9,9017.1,-5,5.06,0,9087.8,5861,18.35,0,0,82.4,0,7.18,0,7.74,0,-65.4,2.676,1.935,0
8/31/2018,16:00, ,0,LHS,0,6.1,0,48.01,144,1.34,5.33,0.11,0.11,20.671,0,8281.4,9027.9,-5,5.06,0,9098.4,5868,18.51,0,0,82.4,0,7.18,0,7.73,0,-65,2.746,1.984,0
8/31/2018,16:15, ,0,LHS,0,6.1,0,48.2,144.57,1.26,5.01,0.09,0.09,20.68,0,8283.9,9028.9,-5,5.06,0,9099.3,5869,17.18,0,0,82.2,0,7.16,0,7.73,0,-64.9,2.807,2.028,0
8/31/2018,16:30, ,0,LHS,0,6.1,0,48.21,144.59,1.27,5.04,0.06,0.06,20.674,0,8287.2,9033.7,-5,5.07,0,9104.1,5872,16.72,0,0,81.9,0,7.13,0,7.72,0,-64.5,2.855,2.061,0
8/31/2018,16:45, ,0,LHS,0,6.1,0,48,143.96,1.32,5.25,0.12,0.12,20.666,0,8288.8,9036.8,-5,5.07,0,9107.4,5874,17.63,0,0,80.9,0,7.05,0,7.71,0,-63.7,2.9,2.093,0
8/31/2018,17:00, ,0,LHS,0,6.1,0,48.57,145.68,1.29,5.13,0.1,0.1,20.697,0,8292.7,9035.3,-5,5.07,0,9105.4,5873,14.71,0,0,81.1,0,7.06,0,7.71,0,-63.6,2.929,2.113,0
8/31/2018,17:15, ,0,LHS,0,6.1,0,48.3,144.88,1.2,4.79,0.08,0.08,20.699,0,8289.2,9031.1,-5,5.07,0,9101.2,5870,15.29,0,0,80.5,0,7.01,0,7.7,0,-63.2,2.958,2.134,0
8/31/2018,17:30, ,0,LHS,0,6.1,0,48.08,144.22,1.15,4.58,0.08,0.08,20.709,0,8285.5,9025.3,-5,5.06,0,9095.2,5866,13,0,0,79.9,0,6.95,0,7.69,0,-62.7,2.97,2.142,0
8/31/2018,17:45, ,0,LHS,0,6.1,0,47.67,143,1.17,4.64,0.09,0.09,20.724,0,8281.4,9018,-5,5.06,0,9087.6,5862,12.85,0,0,79.9,0,6.96,0,7.69,0,-62.8,2.975,2.146,0
8/31/2018,18:00, ,0,LHS,0,6.1,0,47.9,143.67,1.11,4.4,0.05,0.05,20.737,0,8279.1,9013,-5,5.05,0,9082.4,5858,12.93,0,0,79,0,6.88,0,7.69,0,-62.4,2.975,2.146,0
8/31/2018,18:15, ,0,LHS,0,6.1,0,47.85,143.52,1.08,4.3,0.07,0.07,20.746,0,8280.7,9013.1,-5,5.05,0,9082.3,5858,13.05,0,0,74.4,0,6.47,0,7.66,0,-60.8,2.964,2.138,0
8/31/2018,18:30, ,0,LHS,0,6.1,0,47.71,143.11,1.15,4.57,0.06,0.06,20.746,0,8278.5,9010.8,-5,5.05,0,9080,5857,13.06,0,0,78,0,6.79,0,7.69,0,-62.3,2.937,2.119,0
8/31/2018,18:45, ,0,LHS,0,6.1,0,47.61,142.81,1.21,4.8,0.06,0.06,20.74,0,8276.8,9009.9,-5,5.05,0,9079.2,5856,13.65,0,0,81.4,0,7.08,0,7.7,0,-63.4,2.898,2.091,0
8/31/2018,19:00, ,0,LHS,0,6.1,0,47.65,142.92,1.22,4.87,0.09,0.09,20.704,0,8272.7,9012.1,-5,5.05,0,9081.9,5858,15.94,0,0,82.1,0,7.14,0,7.71,0,-63.8,2.845,2.054,0
8/31/2018,19:15, ,0,LHS,0,6.1,0,48.28,144.8,1.24,4.96,0.07,0.07,20.648,0,8274.7,9024.8,-5,5.06,0,9095.6,5866,15.22,0,0,81.7,0,7.12,0,7.71,0,-63.8,2.773,2.003,0
8/31/2018,19:30, ,0,LHS,0,6.1,0,48.23,144.67,1.25,4.98,0.1,0.1,20.632,0,8275.4,9028.5,-5,5.06,0,9099.6,5869,16,0,0,81.3,0,7.08,0,7.71,0,-63.8,2.69,1.945,0
8/31/2018,19:45, ,0,LHS,0,6.1,0,48.53,145.55,1.25,5,0.11,0.11,20.609,0,8273.8,9031.2,-5,5.07,0,9102.6,5870,17.94,0,0,81.4,0,7.09,0,7.71,0,-63.9,2.589,1.874,0
8/31/2018,20:00, ,0,LHS,0,6.1,0,48.06,144.16,1.27,5.06,0.1,0.1,20.594,0,8270.8,9030.8,-5,5.07,0,9102.4,5870,19.99,0,0,81.2,0,7.08,0,7.72,0,-64.4,2.479,1.797,0
8/31/2018,20:15, ,0,LHS,0,6.1,0,48.08,144.21,1.29,5.13,0.08,0.08,20.593,0,8267.3,9027.2,-5,5.06,0,9098.8,5868,21.03,0,0,81.8,0,7.14,0,7.73,0,-64.8,2.357,1.711,0
8/31/2018,20:30, ,0,LHS,0,6.1,0,47.46,142.35,1.3,5.2,0.11,0.11,20.586,0,8261.1,9021.7,-5,5.06,0,9093.3,5864,23.17,0,0,81.4,0,7.1,0,7.73,0,-64.9,2.231,1.622,0
8/31/2018,20:45, ,0,LHS,0,6.1,0,46.75,140.23,1.29,5.15,0.11,0.11,20.579,0,8251,9012,-5,5.05,0,9083.6,5858,24.22,0,0,81.8,0,7.13,0,7.74,0,-65.5,2.105,1.534,0
8/31/2018,21:00, ,0,LHS,0,6.1,0,47.7,143.08,1.29,5.14,0.09,0.09,20.584,0,8248.9,9008.7,-5,5.05,0,9080.3,5856,20.8,0,0,82,0,7.16,0,7.75,0,-66,1.981,1.447,0
8/31/2018,21:15, ,0,LHS,0,6.1,0,47.87,143.58,1.29,5.15,0.1,0.1,20.589,0,8248.4,9007.2,-5,5.05,0,9078.7,5855,30.12,0,0,81.9,0,7.14,0,7.75,0,-66.2,1.867,1.367,0
8/31/2018,21:30, ,0,LHS,0,6.1,0,48.64,145.88,1.34,5.33,0.09,0.09,20.609,0,8257.6,9013.6,-5,5.06,0,9084.8,5859,21.97,0,0,81.7,0,7.12,0,7.75,0,-66.3,1.764,1.294,0
8/31/2018,21:45, ,0,LHS,0,6.1,0,47.47,142.38,1.38,5.51,0.12,0.12,20.616,0,8292.8,9050.6,-5,5.08,0,9122.1,5883,44.47,0,0,81.9,0,7.14,0,7.76,0,-66.7,1.674,1.231,0
8/31/2018,22:00, ,0,LHS,0,6.1,0,49.45,148.34,1.43,5.69,0.13,0.13,20.625,0,8348.2,9109.4,-5,5.11,0,9181.1,5921,19.69,0,0,82.4,0,7.18,0,7.76,0,-66.9,1.587,1.17,0
8/31/2018,22:15, ,0,LHS,0,6.1,0,50.14,150.4,1.45,5.77,0.13,0.13,20.635,0,8448.4,9216.9,-5,5.18,0,9289.4,5991,25.14,0,0,82.2,0,7.16,0,7.76,0,-66.9,1.507,1.113,0
8/31/2018,22:30, ,0,LHS,0,6.1,0,51.42,154.24,1.43,5.69,0.09,0.09,20.603,0,8540.9,9323.9,-5,5.24,0,9397.7,6061,21.04,0,0,81,0,7.05,0,7.75,0,-66.2,1.446,1.071,0
8/31/2018,22:45, ,0,LHS,0,6.1,0,52.26,156.76,1.52,6.06,0.11,0.11,20.568,0,8619.5,9416.6,-5,5.3,0,9491.7,6121,26.96,0,0,79.8,0,6.95,0,7.75,0,-65.8,1.389,1.03,0
8/31/2018,23:00, ,0,LHS,0,6.1,0,53.15,159.44,1.5,5.98,0.08,0.08,20.52,0,8686.3,9499.1,-5,5.35,0,9575.6,6174,17.07,0,0,78.5,0,6.85,0,7.74,0,-65.4,1.352,1.004,0
8/31/2018,23:15, ,0,LHS,0,6.1,0,54.13,162.36,1.59,6.35,0.12,0.12,20.486,0,8725.9,9549.1,-5,5.38,0,9626.5,6207,15.45,0,0,77.3,0,6.74,0,7.73,0,-65,1.312,0.976,0
8/31/2018,23:30, ,0,LHS,0,6.1,0,54.62,163.84,1.58,6.31,0.07,0.07,20.418,0,8752.7,9592.3,-5,5.41,0,9671,6235,13.71,0,0,76.2,0,6.66,0,7.72,0,-64.5,1.286,0.958,0
8/31/2018,23:45, ,0,LHS,0,6.1,0,55.33,165.98,1.52,6.05,0.08,0.08,20.384,0,8780.2,9629.2,-5,5.43,0,9708.8,6259,13.2,0,0,75.5,0,6.6,0,7.72,0,-64.5,1.265,0.943,0
9/1/2018,0:00, ,0,LHS,0,6.1,0,55.82,167.44,1.46,5.81,0.09,0.09,20.332,0,8798,9659.3,-5,5.45,0,9739.9,6279,12.5,0,0,74.3,0,6.5,0,7.72,0,-64,1.249,0.932,0
9/1/2018,0:15, ,0,LHS,0,6.1,0,55.93,167.76,1.56,6.24,0.11,0.11,20.3,0,8817.9,9687.5,-5,5.46,0,9768.9,6297,13.12,0,0,73.3,0,6.41,0,7.71,0,-63.8,1.234,0.921,0
9/1/2018,0:30, ,0,LHS,0,6.1,0,56.34,169,1.62,6.44,0.12,0.12,20.261,0,8832.3,9711.3,-5,5.48,0,9793.5,6312,11.93,0,0,72.9,0,6.39,0,7.71,0,-63.9,1.216,0.908,0
9/1/2018,0:45, ,0,LHS,0,6.1,0,56.57,169.68,1.49,5.95,0.11,0.11,20.211,0,8831.5,9720.7,-5,5.48,0,9803.7,6318,12.86,0,0,72.8,0,6.39,0,7.71,0,-63.9,1.205,0.901,0
9/1/2018,1:00, ,0,LHS,0,6.1,0,56.74,170.2,1.53,6.09,0.12,0.12,20.183,0,8845.6,9741.8,-5,5.5,0,9825.4,6332,11.61,0,0,71.9,0,6.31,0,7.71,0,-63.8,1.202,0.899,0
9/1/2018,1:15, ,0,LHS,0,6.1,0,57.09,171.23,1.55,6.17,0.13,0.13,20.149,0,8849.5,9753.1,-5,5.5,0,9837.3,6340,10.92,0,0,72.1,0,6.33,0,7.71,0,-63.6,1.199,0.896,0
9/1/2018,1:30, ,0,LHS,0,6.1,0,55.89,167.63,1.54,6.15,0.11,0.11,20.087,0,8813.1,9725.8,-5,5.49,0,9810.7,6322,16.49,0,0,65.8,0,5.78,0,7.69,0,-62.4,1.217,0.909,0
9/1/2018,1:45, ,0,LHS,0,6.1,0,55.74,167.18,1.57,6.27,0.1,0.1,20.124,0,8827.5,9734.1,-5,5.49,0,9818.6,6327,11.83,0,0,73,0,6.41,0,7.72,0,-64.5,1.267,0.944,0
9/1/2018,2:00, ,0,LHS,0,6.1,0,56.83,170.45,1.54,6.14,0.11,0.11,20.182,0,8837.4,9733.1,-5,5.49,0,9816.6,6327,11.15,0,0,74.4,0,6.53,0,7.74,0,-65.5,1.334,0.992,0
9/1/2018,2:15, ,0,LHS,0,6.1,0,56.63,169.86,1.59,6.36,0.1,0.1,20.143,0,8818.4,9720.2,-5,5.48,0,9804.3,6318,11.48,0,0,74.7,0,6.56,0,7.74,0,-65.6,1.422,1.054,0
9/1/2018,2:30, ,0,LHS,0,6.1,0,55.71,167.1,1.49,5.93,0.1,0.1,20.21,0,8766.1,9648.8,-5,5.44,0,9731.2,6272,12.02,0,0,76.3,0,6.69,0,7.75,0,-66.3,1.523,1.124,0
9/1/2018,2:45, ,0,LHS,0,6.1,0,50.46,151.37,1.55,6.2,0.15,0.15,19.802,0,8503.2,9440.3,-5,5.32,0,9526.9,6136,21.62,0,0,79.7,0,7.05,0,7.8,0,-68.8,1.636,1.204,0
9/1/2018,3:00, ,0,LHS,0,6.1,0,50.09,150.24,1.53,6.1,0.12,0.12,19.716,0,8407.1,9350.9,-5,5.26,0,9438,6078,19.61,0,0,81.8,0,7.25,0,7.82,0,-70,1.753,1.286,0
9/1/2018,3:15, ,0,LHS,0,6.1,0,50.14,150.39,1.46,5.81,0.12,0.12,19.79,0,8324.6,9244.5,-5,5.2,0,9329.5,6009,20.61,0,0,82.7,0,7.33,0,7.82,0,-70.2,1.868,1.367,0
9/1/2018,3:30, ,0,LHS,0,6.1,0,50.27,150.8,1.41,5.61,0.14,0.14,19.912,0,8275.9,9166.7,-5,5.15,0,9249.2,5958,17.84,0,0,83.3,0,7.36,0,7.82,0,-70.3,1.982,1.447,0
9/1/2018,3:45, ,0,LHS,0,6.1,0,50.04,150.1,1.39,5.56,0.14,0.14,20.012,0,8135.3,8992,-5,5.04,0,9071.6,5845,17.57,0,0,83.9,0,7.4,0,7.82,0,-70,2.088,1.522,0
9/1/2018,4:00, ,0,LHS,0,6.1,0,49.76,149.24,1.36,5.44,0.1,0.1,20.089,0,7976.8,8802.5,-5,4.93,0,8879.3,5722,16.57,0,0,83.7,0,7.38,0,7.81,0,-69.4,2.184,1.589,0
9/1/2018,4:15, ,0,LHS,0,6.1,0,47.92,143.73,1.36,5.41,0.11,0.11,20.121,0,8064.5,8893.2,-5,4.98,0,8970.4,5781,14.64,0,0,83.3,0,7.33,0,7.8,0,-69,2.276,1.654,0
9/1/2018,4:30, ,0,LHS,0,6.1,0,48.71,146.1,1.34,5.33,0.07,0.07,20.114,0,8083.8,8915.9,-5,5,0,8993.3,5795,16.74,0,0,82.9,0,7.31,0,7.79,0,-68.5,2.354,1.709,0
9/1/2018,4:45, ,0,LHS,0,6.1,0,49.89,149.64,1.29,5.14,0.11,0.11,20.082,0,8103.9,8944.1,-5,5.02,0,9022.3,5814,13.27,0,0,82.6,0,7.28,0,7.79,0,-68.1,2.426,1.759,0
9/1/2018,5:00, ,0,LHS,0,6.1,0,49.87,149.57,1.25,4.98,0.1,0.1,20.057,0,8114,8959.9,-5,5.03,0,9038.6,5824,13.71,0,0,82.2,0,7.25,0,7.78,0,-67.6,2.48,1.798,0
9/1/2018,5:15, ,0,LHS,0,6.1,0,49.66,148.94,1.2,4.79,0.09,0.09,20.025,0,8118.9,8971.4,-5,5.03,0,9050.6,5831,12.61,0,0,81.6,0,7.2,0,7.77,0,-67.2,2.528,1.831,0
9/1/2018,5:30, ,0,LHS,0,6.1,0,49.97,149.88,1.2,4.76,0.11,0.11,20.013,0,8123.3,8978.5,-5,5.04,0,9057.9,5836,12.26,0,0,80.7,0,7.13,0,7.76,0,-66.6,2.557,1.852,0
9/1/2018,5:45, ,0,LHS,0,6.1,0,50.11,150.29,1.21,4.83,0.1,0.1,19.984,0,8125.3,8986.2,-5,5.04,0,9066.1,5841,11.23,0,0,80.5,0,7.11,0,7.75,0,-66.2,2.579,1.867,0
9/1/2018,6:00, ,0,LHS,0,6.1,0,50.36,151.06,1.14,4.56,0.07,0.07,19.964,0,8125.9,8990.8,-5,5.04,0,9071,5844,10.47,0,0,79.7,0,7.04,0,7.75,0,-65.7,2.591,1.875,0
9/1/2018,6:15, ,0,LHS,0,6.1,0,50.63,151.86,1.09,4.33,0.07,0.07,19.948,0,8125.5,8993.3,-5,5.05,0,9073.8,5846,10,0,0,76.9,0,6.79,0,7.73,0,-64.7,2.594,1.877,0
9/1/2018,6:30, ,0,LHS,0,6.1,0,50.04,150.09,1.1,4.39,0.07,0.07,19.921,0,8121.1,8993.6,-5,5.05,0,9074.4,5846,12.72,0,0,72.7,0,6.43,0,7.7,0,-63,2.579,1.867,0
9/1/2018,6:45, ,0,LHS,0,6.1,0,50.5,151.47,1.19,4.74,0.09,0.09,19.919,0,8119.6,8992.2,-5,5.05,0,9073.1,5845,10.76,0,0,79.2,0,7,0,7.74,0,-65.5,2.551,1.847,0
9/1/2018,7:00, ,0,LHS,0,6.1,0,49.84,149.5,1.22,4.87,0.11,0.11,19.93,0,8121,8991.6,-5,5.04,0,9072.3,5845,16.96,0,0,80.4,0,7.11,0,7.75,0,-65.9,2.51,1.818,0
9/1/2018,7:15, ,0,LHS,0,6.1,0,50.28,150.81,1.13,4.5,0.09,0.09,19.905,0,8111.9,8986.5,-5,5.04,0,9067.5,5841,12.2,0,0,81,0,7.16,0,7.76,0,-66.5,2.459,1.783,0
9/1/2018,7:30, ,0,LHS,0,6.1,0,49.95,149.82,1.2,4.8,0.07,0.07,19.899,0,8104.5,8979.4,-5,5.04,0,9060.4,5837,13.83,0,0,81.2,0,7.18,0,7.76,0,-66.8,2.396,1.739,0
9/1/2018,7:45, ,0,LHS,0,6.1,0,50.12,150.35,1.22,4.84,0.09,0.09,19.875,0,8094.5,8972.9,-5,5.03,0,9054.2,5832,13.34,0,0,81.5,0,7.21,0,7.77,0,-67.2,2.325,1.689,0
9/1/2018,8:00, ,0,LHS,0,6.1,0,50.31,150.89,1.2,4.78,0.11,0.11,19.896,0,8086.9,8960.4,-5,5.03,0,9041.2,5824,13.6,0,0,82,0,7.25,0,7.78,0,-67.7,2.243,1.631,0
9/1/2018,8:15, ,0,LHS,0,6.1,0,50.26,150.77,1.24,4.93,0.09,0.09,19.928,0,8080.7,8947.5,-5,5.02,0,9027.9,5816,14.6,0,0,82.2,0,7.27,0,7.78,0,-68,2.154,1.568,0
9/1/2018,8:30, ,0,LHS,0,6.1,0,50.39,151.16,1.22,4.85,0.08,0.08,19.944,0,8072.3,8935.1,-5,5.01,0,9015.2,5808,13.3,0,0,82.5,0,7.29,0,7.79,0,-68.2,2.061,1.503,0
9/1/2018,8:45, ,0,LHS,0,6.1,0,50.42,151.24,1.26,5.01,0.09,0.1,19.971,0,8064.1,8921.1,-5,5,0,9000.6,5799,14.52,0,0,82.8,0,7.32,0,7.79,0,-68.5,1.966,1.436,0
9/1/2018,9:00, ,0,LHS,0,6,0,50.49,151.43,1.29,5.14,0.12,0.12,19.948,0,8048,8907.5,-5,4.99,0,8987.2,5790,15.03,0,0,82.7,0,7.31,0,7.8,0,-68.6,1.873,1.371,0
9/1/2018,9:15, ,0,LHS,0,6.1,0,50.4,151.17,1.27,5.04,0.08,0.08,19.879,0,8070.4,8945.3,-5,5.02,0,9026.3,5814,14.77,0,0,82.2,0,7.28,0,7.8,0,-68.6,1.78,1.305,0
9/1/2018,9:30, ,0,LHS,0,6.1,0,50.88,152.62,1.31,5.24,0.12,0.12,19.781,0,8168.8,9073.2,-5,5.09,0,9156.7,5898,17.03,0,0,82.5,0,7.31,0,7.81,0,-69.4,1.693,1.244,0
9/1/2018,9:45, ,0,LHS,0,6.1,0,50.93,152.76,1.31,5.21,0.1,0.1,19.734,0,8243,9164.8,-5,5.15,0,9249.8,5957,17.76,0,0,81.8,0,7.25,0,7.8,0,-69.1,1.606,1.183,0
9/1/2018,10:00, ,0,LHS,0,6,0,51.31,153.89,1.44,5.74,0.13,0.13,19.712,0,8336.9,9273.5,-5,5.22,0,9359.8,6028,18.9,0,0,81.5,0,7.22,0,7.8,0,-69,1.522,1.124,0
9/1/2018,10:15, ,0,LHS,0,6.1,0,52.21,156.59,1.34,5.36,0.11,0.11,19.733,0,8430.5,9373.6,-5,5.28,0,9460.6,6093,18.55,0,0,80.6,0,7.15,0,7.8,0,-68.7,1.452,1.075,0
9/1/2018,10:30, ,0,LHS,0,6,0,53.27,159.77,1.45,5.79,0.1,0.1,19.77,0,8529.5,9476.2,-5,5.34,0,9563.6,6160,14.7,0,0,79,0,6.99,0,7.78,0,-67.5,1.392,1.032,0
9/1/2018,10:45, ,0,LHS,0,6.1,0,53.93,161.75,1.49,5.92,0.11,0.11,19.831,0,8610.1,9553.3,-5,5.38,0,9640.5,6210,16.61,0,0,78.2,0,6.91,0,7.77,0,-67,1.347,1,0
9/1/2018,11:00, ,0,LHS,0,6,0,55.04,165.1,1.48,5.91,0.09,0.09,19.897,0,8676.3,9613.4,-5,5.42,0,9700.1,6249,16.98,0,0,77.2,0,6.81,0,7.76,0,-66.3,1.308,0.973,0
9/1/2018,11:15, ,0,LHS,0,6.1,0,55.65,166.91,1.51,6.02,0.12,0.12,19.995,0,8742.7,9666.8,-5,5.45,0,9752.6,6283,13.91,0,0,77.4,0,6.82,0,7.76,0,-66.5,1.279,0.953,0
9/1/2018,11:30, ,0,LHS,0,6,0,55.77,167.28,1.44,5.73,0.1,0.1,20.097,0,8778.9,9686.1,-5,5.46,0,9770.5,6296,14.43,0,0,77,0,6.77,0,7.75,0,-65.9,1.269,0.945,0
9/1/2018,11:45, ,0,LHS,0,6,0,56.49,169.44,1.41,5.61,0.09,0.1,20.095,0,8795.8,9704.9,-5,5.48,0,9789.5,6308,13.46,0,0,75.3,0,6.62,0,7.74,0,-65.4,1.273,0.948,0
9/1/2018,12:00, ,0,LHS,0,6,0,56.75,170.23,1.46,5.83,0.1,0.11,20.169,0,8817.4,9713.6,-5,5.48,0,9797.2,6314,10.79,0,0,74.4,0,6.53,0,7.74,0,-65.2,1.28,0.953,0
9/1/2018,12:15, ,0,LHS,0,6,0,55.88,167.6,1.5,5.98,0.08,0.08,20.305,0,8825.9,9695.3,-5,5.47,0,9776.6,6302,13.7,0,0,74.4,0,6.51,0,7.74,0,-65.6,1.306,0.972,0
9/1/2018,12:30, ,0,LHS,0,6,0,56.7,170.07,1.48,5.91,0.09,0.09,20.241,0,8821.7,9703.8,-5,5.47,0,9786.2,6307,13.46,0,0,76,0,6.66,0,7.75,0,-65.9,1.332,0.99,0
9/1/2018,12:45, ,0,LHS,0,6,0,56.71,170.09,1.39,5.53,0.08,0.08,20.146,0,8815.3,9716,-5,5.48,0,9799.9,6315,10.14,0,0,76,0,6.67,0,7.75,0,-66.2,1.37,1.017,0
9/1/2018,13:00, ,0,LHS,0,6,0,55.95,167.82,1.56,6.22,0.08,0.09,20.26,0,8787.8,9662.5,-5,5.45,0,9744.3,6281,10.97,0,0,78.4,0,6.87,0,7.77,0,-67.4,1.422,1.054,0
9/1/2018,13:15, ,0,LHS,0,6,0,52.6,157.78,1.53,6.12,0.11,0.11,20.84,0,8664.2,9412.1,-5,5.29,0,9483,6118,13.32,0,0,92.5,0,8.02,0,7.87,0,-73.2,1.478,1.093,0
9/1/2018,13:30, ,0,LHS,0,6,0,52.28,156.8,1.54,6.13,0.08,0.08,20.88,0,8617.1,9353.1,-5,5.26,0,9423,6080,13.06,0,0,97.8,0,8.48,0,7.93,0,-76.4,1.554,1.147,0
9/1/2018,13:45, ,0,LHS,0,6,0,53.03,159.05,1.63,6.51,0.12,0.12,20.779,0,8615.3,9370.8,-5,5.27,0,9442.3,6091,11.94,0,0,95.7,0,8.31,0,7.91,0,-75.3,1.637,1.205,0
9/1/2018,14:00, ,0,LHS,0,6,0,53.74,161.2,1.48,5.89,0.12,0.12,20.504,0,8637.9,9449.3,-5,5.32,0,9525.6,6142,12.67,0,0,88.4,0,7.71,0,7.85,0,-71.8,1.733,1.272,0
9/1/2018,14:15, ,0,LHS,0,6,0,51.61,154.81,1.55,6.18,0.12,0.12,20.994,0,8534.6,9241.8,-5,5.19,0,9309,6007,15.13,0,0,98.2,0,8.5,0,7.92,0,-76.2,1.838,1.346,0
9/1/2018,14:30, ,0,LHS,0,6,0,50.95,152.82,1.6,6.38,0.14,0.15,20.815,0,8436.6,9169.7,-5,5.15,0,9239.1,5960,14,0,0,93.6,0,8.13,0,7.89,0,-74,1.944,1.421,0
9/1/2018,14:45, ,0,LHS,0,6,0,50.09,150.25,1.66,6.61,0.12,0.12,20.955,0,8338.9,9037,-5,5.07,0,9103.4,5874,16.61,0,0,94.5,0,8.19,0,7.9,0,-74.6,2.056,1.5,0
9/1/2018,15:00, ,0,LHS,0,6,0,49.43,148.27,1.59,6.35,0.1,0.1,20.886,0,8171.1,8867.9,-5,4.97,0,8934,5764,17.82,0,0,90.8,0,7.88,0,7.85,0,-72.1,2.169,1.579,0
9/1/2018,15:15, ,0,LHS,0,6,0,48.78,146.31,1.66,6.62,0.14,0.14,20.943,0,8205.8,8895,-5,4.98,0,8960.5,5782,18.11,0,0,91.2,0,7.91,0,7.86,0,-72.3,2.28,1.657,0
9/1/2018,15:30, ,0,LHS,0,6,0,48.86,146.54,1.41,5.62,0.1,0.1,20.781,0,8226.4,8947.4,-5,5.01,0,9015.6,5816,17.33,0,0,88.5,0,7.69,0,7.83,0,-70.6,2.386,1.732,0
9/1/2018,15:45, ,0,LHS,0,6,0,49.04,147.09,1.29,5.12,0.1,0.1,20.702,0,8234.4,8970.8,-5,5.03,0,9040.3,5831,15.43,0,0,87,0,7.58,0,7.81,0,-69.5,2.487,1.802,0
9/1/2018,16:00, ,0,LHS,0,6,0,48.97,146.87,1.36,5.41,0.1,0.1,20.672,0,8241,8983.6,-5,5.04,0,9053.7,5839,15.53,0,0,86.3,0,7.52,0,7.8,0,-68.9,2.577,1.865,0
9/1/2018,16:15, ,0,LHS,0,6,0,49.03,147.07,1.27,5.07,0.11,0.11,20.706,0,8250.5,8987.7,-5,5.04,0,9057.3,5842,13.73,0,0,86.3,0,7.51,0,7.79,0,-68.7,2.658,1.922,0
9/1/2018,16:30, ,0,LHS,0,6,0,48.94,146.79,1.29,5.13,0.08,0.08,20.726,0,8262.8,8997.3,-5,5.05,0,9066.7,5848,15.81,0,0,85.9,0,7.48,0,7.78,0,-67.8,2.732,1.975,0
