Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,pH,F_pH,pHmV,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Turb,F_Turb,WiperPosV,Depth,F_Depth
7/6/2018,13:15, ,0,LHS,0,6.1,7.62,0,-53.9,59.87,179.57,21.142,0,5.9943,6.471,0,3.54,0,56.7,0,4.94,0,2.01,8,0.16,0.15,1.96,-0.65,26.39,0,1.209,0.851,0
7/6/2018,13:30, ,0,LHS,0,6.1,7.61,0,-53.6,60.26,180.74,21.195,0,6.0017,6.4721,0,3.54,0,56.4,0,4.9,0,1.97,7.84,0.18,0.16,1.93,-0.64,26.36,0,1.203,0.832,0
7/6/2018,13:45, ,0,LHS,0,6.1,7.61,0,-53.4,60.9,182.66,21.215,0,6.0041,6.4719,0,3.54,0,55.8,0,4.86,0,1.94,7.72,0.22,0.21,1.89,-0.59,25.12,0,1.193,0.818,0
7/6/2018,14:00, ,0,LHS,0,6.1,7.6,0,-53.1,61.17,183.48,21.281,0,6.0151,6.4751,0,3.55,0,55.8,0,4.85,0,1.97,7.86,0.14,0.13,1.93,-0.67,24.67,0,1.199,0.801,0
7/6/2018,14:15, ,0,LHS,0,6.1,7.6,0,-53.1,61.29,183.83,21.257,0,6.0106,6.4734,0,3.54,0,55.2,0,4.8,0,1.89,7.53,0.19,0.18,1.85,-0.63,24.15,0,1.203,0.796,0
7/6/2018,14:30, ,0,LHS,0,6.1,7.6,0,-53,61.83,185.45,21.281,0,6.0139,6.4736,0,3.54,0,54.9,0,4.77,0,1.94,7.74,0.2,0.18,1.9,-0.62,22.54,0,1.191,0.796,0
7/6/2018,14:45, ,0,LHS,0,6.1,7.6,0,-53.2,62.27,186.79,21.449,0,6.0352,6.4743,0,3.54,0,55.8,0,4.83,0,1.91,7.59,0.15,0.14,1.86,-0.66,22.39,0,1.206,0.8,0
7/6/2018,15:00, ,0,LHS,0,6.1,7.59,0,-52.3,63.74,191.2,21.319,0,6.0206,6.4759,0,3.55,0,51.3,0,4.45,0,1.68,6.69,0.15,0.14,1.64,-0.66,16.95,0,1.196,0.817,0
7/6/2018,15:15, ,0,LHS,0,6.1,7.61,0,-53.6,61.54,184.61,21.741,0,6.0756,6.4789,0,3.55,0,54.3,0,4.67,0,1.87,7.44,0.14,0.12,1.82,-0.68,19,0,1.197,0.851,0
7/6/2018,15:30, ,0,LHS,0,6.1,7.61,0,-53.4,61.01,183,21.106,0,5.991,6.4724,0,3.54,0,54.2,0,4.72,0,1.87,7.46,0.19,0.17,1.83,-0.63,23.78,0,1.198,0.894,0
7/6/2018,15:45, ,0,LHS,0,6.1,7.62,0,-53.9,61.12,183.32,21.423,0,6.0331,6.4756,0,3.55,0,56.5,0,4.89,0,1.8,7.16,0.13,0.11,1.75,-0.69,22.86,0,1.209,0.95,0
7/6/2018,16:00, ,0,LHS,0,6.1,7.6,0,-53.2,59.7,179.09,21.055,0,5.9843,6.4721,0,3.54,0,53.4,0,4.66,0,1.75,6.98,0.17,0.16,1.71,-0.64,27.53,0,1.203,1.023,0
7/6/2018,16:15, ,0,LHS,0,6.1,7.62,0,-54,59.44,178.3,21.293,0,6.0194,6.4781,0,3.55,0,55.9,0,4.85,0,1.75,6.96,0.15,0.13,1.7,-0.67,25.69,0,1.2,1.101,0
7/6/2018,16:30, ,0,LHS,0,6.1,7.66,0,-56.5,54.51,163.49,22.191,0,6.1453,6.4937,0,3.55,0,61.9,0,5.28,0,1.84,7.34,0.18,0.17,1.8,-0.64,35.52,0,1.202,1.187,0
7/6/2018,16:45, ,0,LHS,0,6.1,7.66,0,-56.9,51.95,155.81,22.188,0,6.1336,6.4818,0,3.55,0,63,0,5.38,0,1.82,7.27,0.17,0.16,1.78,-0.65,40.2,0,1.206,1.275,0
7/6/2018,17:00, ,0,LHS,0,6.1,7.69,0,-58.4,50.78,152.31,22.302,0,6.1459,6.4798,0,3.54,0,64.7,0,5.51,0,1.89,7.53,0.22,0.2,1.85,-0.6,40.97,0,1.202,1.36,0
7/6/2018,17:15, ,0,LHS,0,6.1,7.78,0,-63.3,49.82,149.43,22.229,0,6.032,6.3691,0,3.48,0,67,0,5.72,0,1.91,7.61,0.2,0.18,1.87,-0.62,36.23,0,1.201,1.443,0
7/6/2018,17:30, ,0,LHS,0,6.1,7.9,0,-70.2,49.52,148.53,22.164,0,5.8352,6.1695,0,3.36,0,69,0,5.9,0,1.97,7.86,0.23,0.21,1.93,-0.59,36.49,0,1.197,1.523,0
7/6/2018,17:45, ,0,LHS,0,6.1,7.93,0,-72.5,47.18,141.5,22.128,0,5.8614,6.2016,0,3.38,0,71.2,0,6.09,0,1.94,7.72,0.22,0.2,1.89,-0.6,44,0,1.202,1.597,0
7/6/2018,18:00, ,0,LHS,0,6.1,7.91,0,-70.9,47.53,142.57,21.934,0,5.9372,6.3065,0,3.44,0,72,0,6.18,0,1.85,7.36,0.2,0.18,1.8,-0.62,37.4,0,1.199,1.673,0
7/6/2018,18:15, ,0,LHS,0,6.1,7.86,0,-68,47.59,142.75,21.584,0,6.0266,6.4472,0,3.53,0,71.7,0,6.2,0,1.67,6.65,0.19,0.18,1.63,-0.62,34.97,0,1.197,1.741,0
7/6/2018,18:30, ,0,LHS,0,6.1,7.85,0,-67.7,46.86,140.55,21.439,0,6.0795,6.5233,0,3.57,0,73,0,6.32,0,1.7,6.77,0.17,0.16,1.66,-0.64,38.85,0,1.197,1.806,0
7/6/2018,18:45, ,0,LHS,0,6.1,7.87,0,-68.6,47.41,142.21,21.428,0,6.1417,6.5914,0,3.61,0,75.2,0,6.51,0,1.81,7.22,0.18,0.17,1.77,-0.63,31.44,0,1.197,1.865,0
7/6/2018,19:00, ,0,LHS,0,6.1,7.86,0,-68.3,46.61,139.82,21.388,0,6.1657,6.6227,0,3.63,0,75.1,0,6.51,0,1.78,7.08,0.18,0.17,1.73,-0.63,34.23,0,1.208,1.916,0
7/6/2018,19:15, ,0,LHS,0,6.1,7.86,0,-67.9,46.16,138.46,21.278,0,6.2166,6.6924,0,3.67,0,75.1,0,6.52,0,1.61,6.41,0.18,0.17,1.57,-0.63,38.33,0,1.209,1.961,0
7/6/2018,19:30, ,0,LHS,0,6.1,7.86,0,-67.8,46.3,138.87,21.191,0,6.2545,6.7452,0,3.7,0,75.4,0,6.56,0,1.6,6.37,0.19,0.17,1.56,-0.63,35.04,0,1.202,2.001,0
7/6/2018,19:45, ,0,LHS,0,6.1,7.85,0,-67.7,46.67,139.97,21.137,0,6.2877,6.7886,0,3.73,0,75.7,0,6.58,0,1.52,6.06,0.19,0.18,1.48,-0.62,35.25,0,1.199,2.035,0
7/6/2018,20:00, ,0,LHS,0,6.1,7.85,0,-67.3,46.16,138.46,21.081,0,6.3628,6.8776,0,3.78,0,76,0,6.62,0,1.47,5.86,0.19,0.17,1.43,-0.63,39.79,0,1.195,2.068,0
7/6/2018,20:15, ,0,LHS,0,6.1,7.85,0,-67.2,46.16,138.46,21.088,0,6.4127,6.9306,0,3.81,0,76.3,0,6.64,0,1.4,5.59,0.19,0.17,1.36,-0.63,30.39,0,1.205,2.094,0
7/6/2018,20:30, ,0,LHS,0,6.1,7.85,0,-67.2,46.13,138.35,21.113,0,6.462,6.9803,0,3.84,0,76,0,6.61,0,1.41,5.61,0.17,0.16,1.37,-0.64,26.8,0,1.199,2.115,0
7/6/2018,20:45, ,0,LHS,0,6.1,7.84,0,-67.2,45.25,135.74,21.158,0,6.5416,7.0596,0,3.89,0,76.7,0,6.67,0,1.36,5.4,0.17,0.15,1.31,-0.65,24.74,0,1.195,2.131,0
7/6/2018,21:00, ,0,LHS,0,6.1,7.84,0,-67,44.83,134.45,21.184,0,6.6158,7.1359,0,3.93,0,77.3,0,6.71,0,1.38,5.5,0.18,0.17,1.34,-0.63,25.92,0,1.196,2.141,0
7/6/2018,21:15, ,0,LHS,0,6.1,7.84,0,-66.7,45.87,137.59,21.193,0,6.5934,7.1103,0,3.92,0,76.4,0,6.63,0,1.3,5.16,0.16,0.14,1.25,-0.66,24.45,0,1.201,2.145,0
7/6/2018,21:30, ,0,LHS,0,6.1,7.78,0,-63.5,45.83,137.47,21.194,0,6.5992,7.1165,0,3.92,0,66.8,0,5.8,0,1.26,5.03,0.13,0.12,1.22,-0.69,23.46,0,1.208,2.139,0
7/6/2018,21:45, ,0,LHS,0,6.1,7.78,0,-63.4,45.36,136.06,21.195,0,6.6277,7.1471,0,3.94,0,64.6,0,5.61,0,1.26,5.03,0.13,0.12,1.22,-0.68,26.62,0,1.211,2.124,0
7/6/2018,22:00, ,0,LHS,0,6.1,7.84,0,-67,45.82,137.42,21.194,0,6.6125,7.1309,0,3.93,0,77,0,6.68,0,1.37,5.46,0.14,0.12,1.33,-0.68,26.86,0,1.202,2.098,0
7/6/2018,22:15, ,0,LHS,0,6.1,7.85,0,-67.5,46.76,140.25,21.072,0,6.51,7.038,0,3.88,0,77.1,0,6.71,0,1.39,5.54,0.15,0.14,1.35,-0.66,25.27,0,1.196,2.062,0
7/6/2018,22:30, ,0,LHS,0,6.1,7.84,0,-67.1,46.67,139.98,21.099,0,6.5318,7.0577,0,3.89,0,76.9,0,6.69,0,1.4,5.58,0.14,0.13,1.36,-0.67,27.4,0,1.194,2.013,0
7/6/2018,22:45, ,0,LHS,0,6.1,7.84,0,-67.1,46.89,140.66,21.047,0,6.4518,6.9786,0,3.84,0,75.9,0,6.61,0,1.41,5.6,0.12,0.11,1.36,-0.69,25.62,0,1.204,1.95,0
7/6/2018,23:00, ,0,LHS,0,6.1,7.84,0,-67.1,46.97,140.88,21.014,0,6.3794,6.9051,0,3.8,0,75.3,0,6.56,0,1.46,5.8,0.15,0.13,1.41,-0.67,27.04,0,1.209,1.881,0
7/6/2018,23:15, ,0,LHS,0,6.1,7.84,0,-67.1,45.84,137.5,21.019,0,6.3063,6.8253,0,3.75,0,74.4,0,6.48,0,1.52,6.04,0.19,0.17,1.47,-0.63,34.89,0,1.202,1.81,0
7/6/2018,23:30, ,0,LHS,0,6.1,7.85,0,-67.2,47.36,142.04,21.075,0,6.2517,6.7583,0,3.71,0,73.8,0,6.43,0,1.51,6.01,0.16,0.15,1.47,-0.66,31.81,0,1.198,1.732,0
7/6/2018,23:45, ,0,LHS,0,6.1,7.84,0,-66.7,47.76,143.26,21.112,0,6.2087,6.7067,0,3.68,0,72,0,6.27,0,1.56,6.23,0.18,0.17,1.52,-0.63,32.55,0,1.192,1.653,0
7/7/2018,0:00, ,0,LHS,0,6.1,7.82,0,-65.7,48.28,144.82,21.135,0,6.1615,6.6526,0,3.65,0,69.5,0,6.05,0,1.61,6.39,0.16,0.14,1.56,-0.66,31.48,0,1.197,1.574,0
7/7/2018,0:15, ,0,LHS,0,6,7.8,0,-64.7,48.99,146.95,21.19,0,6.1065,6.5857,0,3.61,0,67.1,0,5.83,0,1.63,6.47,0.15,0.13,1.58,-0.67,32.34,0,1.204,1.495,0
7/7/2018,0:30, ,0,LHS,0,6,7.78,0,-63.2,49.9,149.66,21.236,0,6.0551,6.5242,0,3.57,0,64.1,0,5.57,0,1.73,6.9,0.22,0.2,1.69,-0.6,32.74,0,1.201,1.417,0
7/7/2018,0:45, ,0,LHS,0,6,7.77,0,-62.6,50.39,151.13,21.323,0,6.0067,6.4604,0,3.54,0,62.6,0,5.43,0,1.75,6.97,0.19,0.17,1.71,-0.63,38.11,0,1.199,1.344,0
7/7/2018,1:00, ,0,LHS,0,6.1,7.75,0,-61.8,50.98,152.9,21.448,0,5.9674,6.4017,0,3.5,0,60.8,0,5.26,0,1.84,7.35,0.2,0.19,1.8,-0.61,37.2,0,1.199,1.276,0
7/7/2018,1:15, ,0,LHS,0,6,7.74,0,-61.1,51.75,155.22,21.57,0,5.9554,6.3729,0,3.48,0,60,0,5.18,0,1.82,7.25,0.18,0.17,1.78,-0.63,35.32,0,1.197,1.217,0
7/7/2018,1:30, ,0,LHS,0,6,7.71,0,-59.2,52.73,158.16,21.616,0,5.9799,6.3931,0,3.5,0,58.7,0,5.06,0,1.88,7.51,0.18,0.16,1.84,-0.64,36.91,0,1.194,1.164,0
7/7/2018,1:45, ,0,LHS,0,6,7.67,0,-57,54,161.96,21.601,0,6.0086,6.4257,0,3.52,0,56.9,0,4.92,0,1.91,7.6,0.17,0.15,1.86,-0.65,35.83,0,1.194,1.119,0
7/7/2018,2:00, ,0,LHS,0,6,7.64,0,-55.4,55.01,165,21.576,0,6.0347,6.457,0,3.53,0,55.5,0,4.79,0,1.93,7.69,0.21,0.19,1.89,-0.61,38.62,0,1.209,1.079,0
7/7/2018,2:15, ,0,LHS,0,6,7.62,0,-54.1,55.74,167.2,21.531,0,6.0433,6.4721,0,3.54,0,54.2,0,4.68,0,1.92,7.67,0.19,0.18,1.88,-0.62,33.9,0,1.202,1.049,0
7/7/2018,2:30, ,0,LHS,0,6,7.61,0,-53.6,56.89,170.63,21.484,0,6.047,6.4823,0,3.55,0,53.7,0,4.65,0,1.9,7.58,0.17,0.16,1.86,-0.64,31.11,0,1.192,1.022,0
7/7/2018,2:45, ,0,LHS,0,6,7.62,0,-54.2,57.43,172.28,21.487,0,6.0515,6.4867,0,3.55,0,54.4,0,4.7,0,1.94,7.72,0.16,0.14,1.89,-0.66,30.1,0,1.192,0.998,0
7/7/2018,3:00, ,0,LHS,0,6,7.63,0,-54.8,58.47,175.38,21.49,0,6.0509,6.4857,0,3.55,0,55.3,0,4.79,0,1.92,7.67,0.18,0.17,1.88,-0.63,27.73,0,1.195,0.975,0
7/7/2018,3:15, ,0,LHS,0,6,7.63,0,-54.7,59.18,177.5,21.455,0,6.0518,6.4913,0,3.55,0,54.9,0,4.76,0,1.92,7.65,0.15,0.14,1.88,-0.66,27.05,0,1.206,0.954,0
7/7/2018,3:30, ,0,LHS,0,6,7.63,0,-54.6,59.46,178.36,21.414,0,6.0481,6.4928,0,3.56,0,54.6,0,4.73,0,1.93,7.69,0.17,0.15,1.89,-0.65,26.9,0,1.2,0.936,0
7/7/2018,3:45, ,0,LHS,0,6,7.63,0,-54.5,60.2,180.58,21.368,0,6.0454,6.496,0,3.56,0,54.2,0,4.7,0,1.92,7.65,0.2,0.19,1.88,-0.61,25.67,0,1.194,0.918,0
7/7/2018,4:00, ,0,LHS,0,6,7.62,0,-54.4,60.76,182.26,21.339,0,6.0422,6.4965,0,3.56,0,53.9,0,4.67,0,1.98,7.89,0.17,0.16,1.94,-0.64,25.32,0,1.198,0.898,0
7/7/2018,4:15, ,0,LHS,0,6,7.62,0,-54.3,61.11,183.3,21.307,0,6.0399,6.4983,0,3.56,0,53.5,0,4.64,0,1.96,7.79,0.18,0.17,1.91,-0.64,24.31,0,1.201,0.882,0
7/7/2018,4:30, ,0,LHS,0,6,7.62,0,-54.4,61.51,184.5,21.251,0,6.0341,6.4995,0,3.56,0,53.2,0,4.63,0,1.96,7.8,0.16,0.14,1.91,-0.66,24,0,1.204,0.876,0
7/7/2018,4:45, ,0,LHS,0,6,7.62,0,-54.2,60.51,181.51,21.224,0,6.0315,6.5003,0,3.56,0,52.5,0,4.57,0,1.98,7.87,0.2,0.19,1.93,-0.62,24.03,0,1.2,0.881,0
7/7/2018,5:00, ,0,LHS,0,6,7.6,0,-53.2,59.93,179.78,21.221,0,6.0315,6.5007,0,3.56,0,48,0,4.17,0,1.93,7.7,0.18,0.17,1.89,-0.63,26.22,0,1.203,0.9,0
7/7/2018,5:15, ,0,LHS,0,6,7.62,0,-54.1,61.71,185.1,21.148,0,6.0207,6.4989,0,3.56,0,49.9,0,4.34,0,1.88,7.49,0.15,0.14,1.84,-0.66,23.85,0,1.202,0.932,0
7/7/2018,5:30, ,0,LHS,0,6,7.62,0,-54.2,60.74,182.19,21.184,0,6.0251,6.4988,0,3.56,0,52.9,0,4.6,0,1.84,7.33,0.16,0.15,1.8,-0.65,25.29,0,1.202,0.987,0
7/7/2018,5:45, ,0,LHS,0,6,7.62,0,-54.3,59.56,178.66,21.182,0,6.0221,6.4958,0,3.56,0,53,0,4.61,0,1.79,7.14,0.14,0.13,1.75,-0.67,28.3,0,1.202,1.055,0
7/7/2018,6:00, ,0,LHS,0,6,7.63,0,-54.5,58.39,175.15,21.208,0,6.0253,6.4958,0,3.56,0,53.6,0,4.66,0,1.81,7.2,0.15,0.14,1.76,-0.66,30.04,0,1.192,1.137,0
7/7/2018,6:15, ,0,LHS,0,6,7.66,0,-56.2,55.15,165.43,21.058,0,6.0106,6.5,0,3.56,0,56.5,0,4.93,0,1.77,7.06,0.17,0.15,1.73,-0.65,35.86,0,1.199,1.214,0
7/7/2018,6:30, ,0,LHS,0,6,7.69,0,-58.3,53.71,161.1,20.911,0,6.0062,6.5151,0,3.57,0,59.4,0,5.2,0,1.75,6.95,0.2,0.18,1.7,-0.62,36.87,0,1.192,1.29,0
7/7/2018,6:45, ,0,LHS,0,6,7.71,0,-59,52.37,157.09,20.942,0,6.0039,6.5083,0,3.57,0,60.4,0,5.28,0,1.68,6.7,0.16,0.14,1.64,-0.66,32.67,0,1.202,1.361,0
7/7/2018,7:00, ,0,LHS,0,6,7.72,0,-59.9,51.83,155.45,20.994,0,6.0064,6.504,0,3.56,0,61.3,0,5.35,0,1.68,6.7,0.2,0.18,1.64,-0.62,32.24,0,1.203,1.431,0
7/7/2018,7:15, ,0,LHS,0,6,7.75,0,-61.5,50.97,152.88,21.01,0,5.9711,6.4637,0,3.54,0,62.7,0,5.47,0,1.67,6.64,0.18,0.16,1.62,-0.64,33.02,0,1.206,1.496,0
7/7/2018,7:30, ,0,LHS,0,6,7.79,0,-63.8,49.81,149.41,21.061,0,5.9063,6.3867,0,3.49,0,63.7,0,5.56,0,1.6,6.37,0.17,0.16,1.56,-0.64,36.94,0,1.208,1.554,0
7/7/2018,7:45, ,0,LHS,0,6,7.82,0,-65.8,50.22,150.63,21.071,0,5.8418,6.3158,0,3.45,0,64.6,0,5.64,0,1.61,6.4,0.18,0.16,1.57,-0.64,30.23,0,1.211,1.605,0
7/7/2018,8:00, ,0,LHS,0,6,7.83,0,-66.5,50.49,151.46,21.08,0,5.9026,6.3804,0,3.49,0,66.2,0,5.77,0,1.55,6.18,0.17,0.16,1.51,-0.65,34.34,0,1.2,1.647,0
7/7/2018,8:15, ,0,LHS,0,6,7.83,0,-66.5,50.35,151.01,21.1,0,5.9506,6.4296,0,3.52,0,66.8,0,5.82,0,1.52,6.04,0.15,0.13,1.47,-0.67,33.38,0,1.196,1.684,0
7/7/2018,8:30, ,0,LHS,0,6,7.83,0,-66.5,50.04,150.1,21.11,0,5.9815,6.4616,0,3.54,0,67.3,0,5.86,0,1.52,6.04,0.16,0.15,1.48,-0.65,32.75,0,1.202,1.71,0
7/7/2018,8:45, ,0,LHS,0,6,7.83,0,-66.5,49.98,149.9,21.102,0,6.0008,6.4835,0,3.55,0,66.9,0,5.83,0,1.52,6.06,0.16,0.15,1.48,-0.65,30.7,0,1.198,1.728,0
7/7/2018,9:00, ,0,LHS,0,6,7.82,0,-65.9,50.33,150.96,21.118,0,6.0118,6.4933,0,3.56,0,64.1,0,5.59,0,1.65,6.55,0.18,0.17,1.6,-0.63,26.23,0,1.197,1.738,0
7/7/2018,9:15, ,0,LHS,0,6,7.79,0,-63.7,49.89,149.66,21.089,0,6.0277,6.5143,0,3.57,0,59.2,0,5.16,0,1.44,5.74,0.15,0.14,1.4,-0.66,29.37,0,1.199,1.738,0
7/7/2018,9:30, ,0,LHS,0,6,7.81,0,-65.2,50.33,150.95,21.079,0,6.0369,6.5256,0,3.58,0,63.6,0,5.54,0,1.43,5.67,0.14,0.12,1.38,-0.68,25.96,0,1.197,1.726,0
7/7/2018,9:45, ,0,LHS,0,6,7.83,0,-66.6,50.15,150.43,21.074,0,6.0302,6.5191,0,3.57,0,67.8,0,5.91,0,1.46,5.81,0.14,0.13,1.42,-0.67,29.22,0,1.194,1.706,0
7/7/2018,10:00, ,0,LHS,0,6,7.84,0,-67,50.61,151.81,21.231,0,6.0403,6.5088,0,3.57,0,69.3,0,6.02,0,1.62,6.43,0.16,0.15,1.57,-0.65,24.91,0,1.195,1.676,0
7/7/2018,10:15, ,0,LHS,0,6,7.83,0,-66.5,49.88,149.61,21.196,0,6.0128,6.4839,0,3.55,0,67.9,0,5.91,0,1.57,6.27,0.18,0.16,1.53,-0.64,31.48,0,1.205,1.641,0
7/7/2018,10:30, ,0,LHS,0,6,7.83,0,-66.5,50.24,150.69,21.435,0,6.0123,6.4516,0,3.53,0,68.4,0,5.92,0,1.68,6.69,0.17,0.16,1.64,-0.64,27.59,0,1.21,1.598,0
7/7/2018,10:45, ,0,LHS,0,6,7.84,0,-66.8,50.31,150.91,21.783,0,6.0343,6.4293,0,3.52,0,70.1,0,6.03,0,1.74,6.95,0.17,0.16,1.7,-0.64,24.73,0,1.204,1.552,0
7/7/2018,11:00, ,0,LHS,0,6,7.83,0,-66.5,50.69,152.05,21.555,0,5.9843,6.4058,0,3.5,0,68.3,0,5.9,0,1.63,6.51,0.15,0.14,1.59,-0.66,26.94,0,1.199,1.501,0
7/7/2018,11:15, ,0,LHS,0,6,7.83,0,-66.2,50.98,152.9,21.702,0,5.9885,6.391,0,3.49,0,68.1,0,5.87,0,1.75,6.99,0.17,0.15,1.71,-0.65,26.01,0,1.201,1.448,0
7/7/2018,11:30, ,0,LHS,0,6,7.8,0,-64.8,51.54,154.58,21.799,0,5.9918,6.382,0,3.49,0,66.9,0,5.75,0,1.74,6.92,0.17,0.16,1.69,-0.64,27.71,0,1.197,1.397,0
7/7/2018,11:45, ,0,LHS,0,6,7.78,0,-63.6,51.97,155.88,21.914,0,6.0308,6.4085,0,3.5,0,65.7,0,5.64,0,1.8,7.19,0.17,0.16,1.76,-0.64,24.64,0,1.201,1.344,0
7/7/2018,12:00, ,0,LHS,0,6,7.75,0,-61.6,52.64,157.89,21.803,0,6.0532,6.4469,0,3.53,0,63.8,0,5.48,0,1.85,7.36,0.21,0.2,1.8,-0.61,25.92,0,1.192,1.291,0
7/7/2018,12:15, ,0,LHS,0,6,7.71,0,-59.6,52.52,157.53,21.608,0,6.0567,6.4763,0,3.54,0,61.1,0,5.27,0,1.75,6.96,0.17,0.15,1.7,-0.65,32.07,0,1.2,1.235,0
7/7/2018,12:30, ,0,LHS,0,6,7.69,0,-58.4,53.13,159.35,21.64,0,6.0795,6.4965,0,3.56,0,60.5,0,5.21,0,1.67,6.67,0.15,0.13,1.63,-0.67,32.74,0,1.202,1.18,0
7/7/2018,12:45, ,0,LHS,0,6,7.67,0,-57.2,53.98,161.91,21.67,0,6.0922,6.506,0,3.56,0,59.1,0,5.09,0,1.74,6.94,0.13,0.12,1.7,-0.68,31.84,0,1.201,1.125,0
7/7/2018,13:00, ,0,LHS,0,6,7.66,0,-56.5,54.7,164.08,21.763,0,6.107,6.5095,0,3.56,0,58.4,0,5.02,0,1.76,7.03,0.19,0.17,1.72,-0.63,33.31,0,1.202,1.07,0
7/7/2018,13:15, ,0,LHS,0,6,7.65,0,-55.7,55.75,167.22,21.858,0,6.1202,6.511,0,3.56,0,57.4,0,4.93,0,1.78,7.1,0.18,0.16,1.74,-0.64,32.69,0,1.205,1.018,0
7/7/2018,13:30, ,0,LHS,0,6,7.63,0,-54.9,56.59,169.74,21.937,0,6.1308,6.5118,0,3.56,0,56,0,4.8,0,1.89,7.53,0.17,0.16,1.85,-0.65,32.18,0,1.2,0.972,0
7/7/2018,13:45, ,0,LHS,0,6,7.62,0,-54.4,57.7,173.07,22.016,0,6.1427,6.5139,0,3.57,0,54.9,0,4.7,0,1.91,7.6,0.18,0.16,1.86,-0.64,29.25,0,1.195,0.932,0
7/7/2018,14:00, ,0,LHS,0,6,7.62,0,-54.3,58.7,176.08,22.119,0,6.1565,6.515,0,3.57,0,55,0,4.7,0,1.93,7.7,0.19,0.17,1.89,-0.63,29.39,0,1.195,0.904,0
7/7/2018,14:15, ,0,LHS,0,6,7.62,0,-54.1,58.74,176.18,22.168,0,6.1654,6.5179,0,3.57,0,54.2,0,4.62,0,1.99,7.94,0.14,0.12,1.95,-0.68,32.27,0,1.199,0.881,0
7/7/2018,14:30, ,0,LHS,0,6,7.62,0,-54,59.49,178.45,22.234,0,6.1757,6.5203,0,3.57,0,54.1,0,4.61,0,1.99,7.94,0.21,0.19,1.95,-0.61,29,0,1.197,0.869,0
7/7/2018,14:45, ,0,LHS,0,6,7.62,0,-54.6,60.6,181.77,22.449,0,6.2046,6.5223,0,3.57,0,55.6,0,4.72,0,2.1,8.35,0.21,0.2,2.05,-0.61,22.96,0,1.195,0.865,0
7/7/2018,15:00, ,0,LHS,0,6,7.62,0,-54.2,60.63,181.86,22.398,0,6.1984,6.5225,0,3.57,0,54,0,4.59,0,2.05,8.17,0.18,0.17,2.01,-0.64,24.1,0,1.199,0.873,0
7/7/2018,15:15, ,0,LHS,0,6,7.6,0,-52.9,60.56,181.65,22.415,0,6.2017,6.5239,0,3.57,0,49,0,4.17,0,1.89,7.53,0.16,0.15,1.85,-0.65,22.08,0,1.196,0.883,0
7/7/2018,15:30, ,0,LHS,0,6,7.61,0,-53.5,60.62,181.84,22.469,0,6.2085,6.5239,0,3.57,0,48.9,0,4.15,0,1.94,7.71,0.16,0.14,1.89,-0.66,22.6,0,1.196,0.905,0
7/7/2018,15:45, ,0,LHS,0,6,7.61,0,-53.9,60.9,182.68,22.402,0,6.1987,6.5223,0,3.57,0,51.4,0,4.37,0,1.89,7.53,0.16,0.14,1.85,-0.66,22.77,0,1.21,0.937,0
7/7/2018,16:00, ,0,LHS,0,6,7.62,0,-54.2,60.11,180.3,22.308,0,6.1847,6.5199,0,3.57,0,53.1,0,4.52,0,1.93,7.7,0.15,0.13,1.89,-0.67,26.44,0,1.202,0.977,0
7/7/2018,16:15, ,0,LHS,0,6,7.62,0,-54.5,60.04,180.11,22.328,0,6.1864,6.5191,0,3.57,0,54.4,0,4.63,0,1.9,7.58,0.16,0.15,1.86,-0.65,26.84,0,1.198,1.028,0
7/7/2018,16:30, ,0,LHS,0,6,7.62,0,-54.4,59.14,177.38,22.287,0,6.1799,6.5176,0,3.57,0,53.6,0,4.57,0,1.83,7.29,0.14,0.12,1.79,-0.68,29.15,0,1.191,1.087,0
7/7/2018,16:45, ,0,LHS,0,6,7.67,0,-57.2,53.9,161.67,22.695,0,6.2332,6.5203,0,3.57,0,60.3,0,5.1,0,1.89,7.54,0.18,0.17,1.85,-0.63,34.22,0,1.198,1.148,0
7/7/2018,17:00, ,0,LHS,0,6,7.72,0,-59.9,50.48,151.42,23.039,0,6.2698,6.5139,0,3.56,0,66.9,0,5.62,0,1.95,7.77,0.21,0.19,1.91,-0.61,44.81,0,1.2,1.215,0
7/7/2018,17:15, ,0,LHS,0,6,7.74,0,-61.4,49.08,147.21,23,0,6.2509,6.4992,0,3.55,0,69,0,5.8,0,1.89,7.53,0.22,0.2,1.85,-0.6,48.1,0,1.203,1.288,0
7/7/2018,17:30, ,0,LHS,0,6,7.76,0,-62.5,49.18,147.52,22.93,0,6.2314,6.4879,0,3.55,0,70.2,0,5.91,0,1.94,7.73,0.2,0.19,1.9,-0.61,44.99,0,1.202,1.36,0
7/7/2018,17:45, ,0,LHS,0,6,7.8,0,-64.5,47.71,143.12,22.896,0,6.1813,6.4402,0,3.52,0,72.5,0,6.11,0,1.89,7.51,0.22,0.21,1.84,-0.59,45.32,0,1.202,1.441,0
