datetime,SiteName,Depth,Turb,DO_mgl,DO_pct,Temp,CondmS/cm,SpCond,Sal,pH,ChlorophyllugL,fDOMQSU,Deployment,datetime_DLS
2017-08-09T18:15:00Z,HL,0.64,28,6.1,68.8,20.8,NA,4443.8,2.4,7.7,6.73,122.5,2017-07-20,2017-08-09T19:15:00Z
2017-08-09T18:30:00Z,HL,0.7,25,6.2,69.5,20.6,NA,4436,2.4,7.7,6.43,121.12,2017-07-20,2017-08-09T19:30:00Z
2017-08-09T18:45:00Z,HL,0.79,28,6.1,68.7,20.5,NA,4431.8,2.4,7.7,6.51,121.64,2017-07-20,2017-08-09T19:45:00Z
2017-08-09T19:00:00Z,HL,0.9,32,6.2,70.4,20.7,NA,4423.2,2.4,7.7,6.62,117.56,2017-07-20,2017-08-09T20:00:00Z
2017-08-09T19:15:00Z,HL,1.02,47,6.5,73.8,20.9,NA,4428.8,2.4,7.8,7,108.01,2017-07-20,2017-08-09T20:15:00Z
2017-08-09T19:30:00Z,HL,1.13,44,6.9,78.5,21.2,NA,4402.8,2.4,7.8,7.95,103.65,2017-07-20,2017-08-09T20:30:00Z
2017-08-09T19:45:00Z,HL,1.25,44,7.2,82.5,21.3,NA,4386.4,2.3,7.9,8.46,99.01,2017-07-20,2017-08-09T20:45:00Z
2017-08-09T20:00:00Z,HL,1.36,55,7.2,82.8,21.4,NA,4319.5,2.3,7.9,7.93,97.18,2017-07-20,2017-08-09T21:00:00Z
2017-08-09T20:15:00Z,HL,1.46,52,7.1,81.6,21.5,NA,4239,2.3,7.8,6.99,95.17,2017-07-20,2017-08-09T21:15:00Z
2017-08-09T20:30:00Z,HL,1.57,58,7.2,82,21.5,NA,4336,2.3,7.8,6.55,92.55,2017-07-20,2017-08-09T21:30:00Z
2017-08-09T20:45:00Z,HL,1.67,54,7.1,81.8,21.4,NA,4427.3,2.4,7.8,6.33,89.01,2017-07-20,2017-08-09T21:45:00Z
2017-08-09T21:00:00Z,HL,1.76,51,7.2,82.2,21.4,NA,4512.5,2.4,7.8,6.19,89.35,2017-07-20,2017-08-09T22:00:00Z
2017-08-09T21:15:00Z,HL,1.83,47,7.2,83.1,21.5,NA,4619,2.5,7.8,6,91.18,2017-07-20,2017-08-09T22:15:00Z
2017-08-09T21:30:00Z,HL,1.9,53,7.2,83.1,21.5,NA,4705.2,2.5,7.8,5.8,89.4,2017-07-20,2017-08-09T22:30:00Z
2017-08-09T21:45:00Z,HL,1.96,47,7.2,82.9,21.5,NA,4776.8,2.6,7.8,5.53,87.88,2017-07-20,2017-08-09T22:45:00Z
2017-08-09T22:00:00Z,HL,2,43,7.2,83,21.6,NA,4822.4,2.6,7.8,5.45,89.89,2017-07-20,2017-08-09T23:00:00Z
2017-08-09T22:15:00Z,HL,2.04,40,7.2,83.3,21.6,NA,4885.6,2.6,7.8,5.39,90.33,2017-07-20,2017-08-09T23:15:00Z
2017-08-09T22:30:00Z,HL,2.06,35,7.2,83,21.6,NA,4921.9,2.6,7.8,5.25,91.1,2017-07-20,2017-08-09T23:30:00Z
2017-08-09T22:45:00Z,HL,2.07,37,7.2,83.5,21.7,NA,4979.2,2.7,7.8,5.2,89.6,2017-07-20,2017-08-09T23:45:00Z
2017-08-09T23:00:00Z,HL,2.08,38,7.2,83.6,21.7,NA,4994.9,2.7,7.8,5.16,90.04,2017-07-20,2017-08-10T00:00:00Z
2017-08-09T23:15:00Z,HL,2.08,25,7.2,83.3,21.7,NA,5000.5,2.7,7.8,4.86,96.59,2017-07-20,2017-08-10T00:15:00Z
2017-08-09T23:30:00Z,HL,2.07,31,7.1,82.2,21.7,NA,5046.5,2.7,7.8,4.79,93.44,2017-07-20,2017-08-10T00:30:00Z
2017-08-09T23:45:00Z,HL,2.05,31,7.2,82.6,21.7,NA,5045.1,2.7,7.8,5.02,94.79,2017-07-20,2017-08-10T00:45:00Z
2017-08-10T00:00:00Z,HL,2.03,29,7.2,83.3,21.7,NA,5012.1,2.7,7.8,5.27,95.3,2017-07-20,2017-08-10T01:00:00Z
2017-08-10T00:15:00Z,HL,2,26,7.3,84.2,21.8,NA,4979.4,2.7,7.8,5.34,95.16,2017-07-20,2017-08-10T01:15:00Z
2017-08-10T00:30:00Z,HL,1.96,27,7.2,83.6,21.7,NA,4954.9,2.7,7.8,5,96.91,2017-07-20,2017-08-10T01:30:00Z
2017-08-10T00:45:00Z,HL,1.91,28,7.3,83.8,21.7,NA,4924.8,2.6,7.8,4.89,97.09,2017-07-20,2017-08-10T01:45:00Z
2017-08-10T01:00:00Z,HL,1.86,31,7.2,82.7,21.7,NA,4889.9,2.6,7.8,4.81,97.07,2017-07-20,2017-08-10T02:00:00Z
2017-08-10T01:15:00Z,HL,1.79,31,7.2,83,21.6,NA,4842.9,2.6,7.8,5.04,97.08,2017-07-20,2017-08-10T02:15:00Z
2017-08-10T01:30:00Z,HL,1.72,35,7.2,83.1,21.6,NA,4805.6,2.6,7.8,5.02,96.9,2017-07-20,2017-08-10T02:30:00Z
2017-08-10T01:45:00Z,HL,1.65,35,7.2,82.9,21.6,NA,4754.2,2.5,7.8,5.22,95.78,2017-07-20,2017-08-10T02:45:00Z
2017-08-10T02:00:00Z,HL,1.57,38,7.2,82.4,21.6,NA,4700,2.5,7.8,5.3,95.23,2017-07-20,2017-08-10T03:00:00Z
2017-08-10T02:15:00Z,HL,1.49,38,7.2,82.5,21.6,NA,4622.1,2.5,7.8,5.55,96.35,2017-07-20,2017-08-10T03:15:00Z
2017-08-10T02:30:00Z,HL,1.4,42,7.1,81.8,21.6,NA,4561.9,2.4,7.8,5.67,96.37,2017-07-20,2017-08-10T03:30:00Z
2017-08-10T02:45:00Z,HL,1.33,41,7.1,81.7,21.6,NA,4511.9,2.4,7.8,5.86,96.85,2017-07-20,2017-08-10T03:45:00Z
2017-08-10T03:00:00Z,HL,1.25,48,7,80.7,21.6,NA,4451.9,2.4,7.8,5.79,98.64,2017-07-20,2017-08-10T04:00:00Z
2017-08-10T03:15:00Z,HL,1.19,44,7,80.2,21.6,NA,4415.7,2.4,7.8,6.06,99.5,2017-07-20,2017-08-10T04:15:00Z
2017-08-10T03:30:00Z,HL,1.14,42,6.9,79.4,21.5,NA,4392.6,2.3,7.8,6.2,100.61,2017-07-20,2017-08-10T04:30:00Z
2017-08-10T03:45:00Z,HL,1.09,39,6.9,79.1,21.5,NA,4371.7,2.3,7.8,6.4,104.73,2017-07-20,2017-08-10T04:45:00Z
2017-08-10T04:00:00Z,HL,1.06,39,6.8,78.5,21.5,NA,4386.8,2.3,7.8,6.56,106.42,2017-07-20,2017-08-10T05:00:00Z
2017-08-10T04:15:00Z,HL,1.03,35,6.7,77.2,21.4,NA,4393.2,2.3,7.8,6.48,110.61,2017-07-20,2017-08-10T05:15:00Z
2017-08-10T04:30:00Z,HL,1.01,31,6.7,76.3,21.4,NA,4401.9,2.4,7.8,6.79,113.09,2017-07-20,2017-08-10T05:30:00Z
2017-08-10T04:45:00Z,HL,1.01,30,6.5,74.7,21.3,NA,4409.5,2.4,7.8,6.54,115.68,2017-07-20,2017-08-10T05:45:00Z
2017-08-10T05:00:00Z,HL,1.02,26,6.5,74.3,21.3,NA,4413.1,2.4,7.8,6.55,116.34,2017-07-20,2017-08-10T06:00:00Z
2017-08-10T05:15:00Z,HL,1.05,22,6.3,72.5,21.3,NA,4415.5,2.4,7.8,6.38,118.91,2017-07-20,2017-08-10T06:15:00Z
2017-08-10T05:30:00Z,HL,1.1,37,6.6,75.3,21.3,NA,4408.9,2.4,7.8,6.56,117.52,2017-07-20,2017-08-10T06:30:00Z
2017-08-10T05:45:00Z,HL,1.15,29,6.7,76,21.2,NA,4411.5,2.4,7.8,6.73,114.7,2017-07-20,2017-08-10T06:45:00Z
2017-08-10T06:00:00Z,HL,1.22,27,6.8,77.2,21.3,NA,4389.9,2.3,7.8,6.64,113.89,2017-07-20,2017-08-10T07:00:00Z
2017-08-10T06:15:00Z,HL,1.28,33,7,79.5,21.1,NA,4423.2,2.4,7.8,6.62,107.26,2017-07-20,2017-08-10T07:15:00Z
2017-08-10T06:30:00Z,HL,1.36,36,7.1,81,21,NA,4438.4,2.4,7.9,6.72,103.95,2017-07-20,2017-08-10T07:30:00Z
2017-08-10T06:45:00Z,HL,1.44,39,7.1,80.9,21,NA,4444.8,2.4,7.9,6.66,101.39,2017-07-20,2017-08-10T07:45:00Z
2017-08-10T07:00:00Z,HL,1.52,38,7.2,82.1,21.1,NA,4466.7,2.4,7.9,6.52,101.43,2017-07-20,2017-08-10T08:00:00Z
2017-08-10T07:15:00Z,HL,1.61,36,7.2,82,21.1,NA,4498.7,2.4,7.9,6.62,101.54,2017-07-20,2017-08-10T08:15:00Z
2017-08-10T07:30:00Z,HL,1.7,32,7.2,82.5,21.2,NA,4553.5,2.4,7.9,6.16,102.24,2017-07-20,2017-08-10T08:30:00Z
2017-08-10T07:45:00Z,HL,1.78,35,7.2,82.1,21.2,NA,4596.4,2.5,7.9,5.8,102.84,2017-07-20,2017-08-10T08:45:00Z
2017-08-10T08:00:00Z,HL,1.86,36,7.2,82.2,21.2,NA,4650.2,2.5,7.8,5.55,99.77,2017-07-20,2017-08-10T09:00:00Z
2017-08-10T08:15:00Z,HL,1.94,34,7.2,82.4,21.2,NA,4712.1,2.5,7.8,5.54,100.02,2017-07-20,2017-08-10T09:15:00Z
2017-08-10T08:30:00Z,HL,2.01,38,7.2,82.4,21.2,NA,4770.7,2.6,7.8,5.37,97.57,2017-07-20,2017-08-10T09:30:00Z
2017-08-10T08:45:00Z,HL,2.07,35,7.2,82.9,21.2,NA,4843.4,2.6,7.8,5.21,95.58,2017-07-20,2017-08-10T09:45:00Z
2017-08-10T09:00:00Z,HL,2.12,36,7.2,82.8,21.2,NA,4897.9,2.6,7.8,5.07,95.99,2017-07-20,2017-08-10T10:00:00Z
2017-08-10T09:15:00Z,HL,2.17,35,7.2,82.9,21.2,NA,4959.6,2.7,7.8,5.03,94.55,2017-07-20,2017-08-10T10:15:00Z
2017-08-10T09:30:00Z,HL,2.21,32,7.3,83.1,21.2,NA,5022.1,2.7,7.8,4.94,93.46,2017-07-20,2017-08-10T10:30:00Z
2017-08-10T09:45:00Z,HL,2.23,33,7.2,82.8,21.2,NA,5129.2,2.8,7.8,4.85,91.93,2017-07-20,2017-08-10T10:45:00Z
2017-08-10T10:00:00Z,HL,2.25,34,7.3,83.1,21.1,NA,5170.8,2.8,7.8,4.8,92.05,2017-07-20,2017-08-10T11:00:00Z
2017-08-10T10:15:00Z,HL,2.25,31,7.2,82.7,21.1,NA,5226.2,2.8,7.8,4.71,91.33,2017-07-20,2017-08-10T11:15:00Z
2017-08-10T10:30:00Z,HL,2.26,30,7.3,83,21.1,NA,5276.6,2.8,7.8,4.61,91.59,2017-07-20,2017-08-10T11:30:00Z
2017-08-10T10:45:00Z,HL,2.25,28,7.3,83.1,21.1,NA,5329.9,2.9,7.8,4.52,89.81,2017-07-20,2017-08-10T11:45:00Z
2017-08-10T11:00:00Z,HL,2.23,23,7.2,82.6,21.1,NA,5360.2,2.9,7.8,4.33,92.52,2017-07-20,2017-08-10T12:00:00Z
2017-08-10T11:15:00Z,HL,2.21,25,7.1,81.7,21.1,NA,5374.8,2.9,7.8,4.26,91.99,2017-07-20,2017-08-10T12:15:00Z
2017-08-10T11:30:00Z,HL,2.18,26,7.3,83.3,21.1,NA,5379,2.9,7.8,4.29,91.96,2017-07-20,2017-08-10T12:30:00Z
2017-08-10T11:45:00Z,HL,2.13,29,7.3,83.3,21.1,NA,5329.5,2.9,7.8,4.47,91.8,2017-07-20,2017-08-10T12:45:00Z
2017-08-10T12:00:00Z,HL,2.08,30,7.2,82.4,21,NA,5247.6,2.8,7.8,4.45,92.03,2017-07-20,2017-08-10T13:00:00Z
2017-08-10T12:15:00Z,HL,2,35,7.3,82.7,21,NA,5151.9,2.8,7.8,4.52,90.41,2017-07-20,2017-08-10T13:15:00Z
2017-08-10T12:30:00Z,HL,1.92,40,7.2,82.2,21,NA,5075.8,2.7,7.8,4.66,90.61,2017-07-20,2017-08-10T13:30:00Z
2017-08-10T12:45:00Z,HL,1.84,42,7.2,82,20.9,NA,4982,2.7,7.8,4.75,90.52,2017-07-20,2017-08-10T13:45:00Z
2017-08-10T13:00:00Z,HL,1.74,45,7.2,81.7,20.9,NA,4903.6,2.6,7.8,4.74,89.59,2017-07-20,2017-08-10T14:00:00Z
2017-08-10T13:15:00Z,HL,1.64,46,7.1,81.1,20.9,NA,4817.1,2.6,7.8,5.08,91.29,2017-07-20,2017-08-10T14:15:00Z
2017-08-10T13:30:00Z,HL,1.54,48,7.1,80.6,20.8,NA,4738.4,2.5,7.8,5.27,91.65,2017-07-20,2017-08-10T14:30:00Z
2017-08-10T13:45:00Z,HL,1.44,49,7.1,80.1,20.8,NA,4675.5,2.5,7.8,5.31,91.77,2017-07-20,2017-08-10T14:45:00Z
2017-08-10T14:00:00Z,HL,1.34,48,7,79.3,20.7,NA,4645.1,2.5,7.8,5.31,91.95,2017-07-20,2017-08-10T15:00:00Z
2017-08-10T14:15:00Z,HL,1.26,48,6.9,78.1,20.7,NA,4621.1,2.5,7.8,5.37,93.74,2017-07-20,2017-08-10T15:15:00Z
2017-08-10T14:30:00Z,HL,1.18,54,6.9,77.5,20.6,NA,4558.2,2.4,7.8,5.59,95.05,2017-07-20,2017-08-10T15:30:00Z
2017-08-10T14:45:00Z,HL,1.1,61,6.8,76.7,20.6,NA,4506,2.4,7.8,6.01,96.38,2017-07-20,2017-08-10T15:45:00Z
2017-08-10T15:00:00Z,HL,1.04,52,6.7,75.4,20.5,NA,4504.1,2.4,7.8,5.84,98.5,2017-07-20,2017-08-10T16:00:00Z
2017-08-10T15:15:00Z,HL,0.98,41,6.6,74.2,20.5,NA,4475.1,2.4,7.8,5.8,102.32,2017-07-20,2017-08-10T16:15:00Z
2017-08-10T15:30:00Z,HL,0.93,48,6.5,72.8,20.5,NA,4475.8,2.4,7.8,5.87,104.26,2017-07-20,2017-08-10T16:30:00Z
2017-08-10T15:45:00Z,HL,0.89,42,6.4,71.7,20.5,NA,4478.5,2.4,7.8,6.01,108.67,2017-07-20,2017-08-10T16:45:00Z
2017-08-10T16:00:00Z,HL,0.85,44,6.3,70.8,20.5,NA,4490.3,2.4,7.7,5.98,110.07,2017-07-20,2017-08-10T17:00:00Z
2017-08-10T16:15:00Z,HL,0.82,36,6.2,70,20.5,NA,4488.6,2.4,7.7,6.07,112.87,2017-07-20,2017-08-10T17:15:00Z
2017-08-10T16:30:00Z,HL,0.78,32,6.2,69.4,20.5,NA,4481.9,2.4,7.7,6.14,116.81,2017-07-20,2017-08-10T17:30:00Z
2017-08-10T16:45:00Z,HL,0.75,33,6.2,69.6,20.5,NA,4495.1,2.4,7.7,6.05,115.08,2017-07-20,2017-08-10T17:45:00Z
2017-08-10T17:00:00Z,HL,0.71,34,6.1,68.8,20.5,NA,4505.6,2.4,7.7,6,116.6,2017-07-20,2017-08-10T18:00:00Z
2017-08-10T17:15:00Z,HL,0.68,32,6,68.2,20.6,NA,4510,2.4,7.7,6.11,118.03,2017-07-20,2017-08-10T18:15:00Z
2017-08-10T17:30:00Z,HL,0.65,33,6,67.9,20.6,NA,4516.1,2.4,7.7,6.42,118.09,2017-07-20,2017-08-10T18:30:00Z
2017-08-10T17:45:00Z,HL,0.62,34,6,67.7,20.7,NA,4521.6,2.4,7.7,6.29,117.86,2017-07-20,2017-08-10T18:45:00Z
2017-08-10T18:00:00Z,HL,0.6,27,6,67.9,20.7,NA,4523.1,2.4,7.7,6.38,122.58,2017-07-20,2017-08-10T19:00:00Z
2017-08-10T18:15:00Z,HL,0.59,27,6.1,68.6,20.8,NA,4527.3,2.4,7.7,6.41,121.67,2017-07-20,2017-08-10T19:15:00Z
2017-08-10T18:30:00Z,HL,0.6,24,6.1,69.5,20.9,NA,4528,2.4,7.7,6.64,121.63,2017-07-20,2017-08-10T19:30:00Z
2017-08-10T18:45:00Z,HL,0.63,31,6.2,70.5,21.1,NA,4530.3,2.4,7.8,6.86,120.49,2017-07-20,2017-08-10T19:45:00Z
2017-08-10T19:00:00Z,HL,0.69,26,6.1,69.3,20.9,NA,4526.1,2.4,7.7,6.52,123.55,2017-07-20,2017-08-10T20:00:00Z
2017-08-10T19:15:00Z,HL,0.78,24,6.1,69,20.8,NA,4520.3,2.4,7.7,6.67,121.36,2017-07-20,2017-08-10T20:15:00Z
2017-08-10T19:30:00Z,HL,0.89,27,6.2,70.1,20.9,NA,4511.3,2.4,7.8,6.45,118.97,2017-07-20,2017-08-10T20:30:00Z
2017-08-10T19:45:00Z,HL,1,37,6.5,73.9,21.2,NA,4513.3,2.4,7.8,7.05,111.75,2017-07-20,2017-08-10T20:45:00Z
2017-08-10T20:00:00Z,HL,1.11,46,6.9,78.7,21.4,NA,4490,2.4,7.8,8.52,105.05,2017-07-20,2017-08-10T21:00:00Z
2017-08-10T20:15:00Z,HL,1.23,53,7.2,82.5,21.5,NA,4465.9,2.4,7.9,9.59,98.43,2017-07-20,2017-08-10T21:15:00Z
2017-08-10T20:30:00Z,HL,1.34,53,7.1,82.1,21.6,NA,4381.8,2.3,7.9,8.28,94.59,2017-07-20,2017-08-10T21:30:00Z
2017-08-10T20:45:00Z,HL,1.44,57,7.2,82.5,21.8,NA,4256.9,2.3,7.8,8.15,91.26,2017-07-20,2017-08-10T21:45:00Z
2017-08-10T21:00:00Z,HL,1.55,64,7.1,82.2,21.6,NA,4388.9,2.3,7.8,7.35,87.88,2017-07-20,2017-08-10T22:00:00Z
2017-08-10T21:15:00Z,HL,1.65,62,7.2,82.3,21.6,NA,4471,2.4,7.8,6.9,88.07,2017-07-20,2017-08-10T22:15:00Z
2017-08-10T21:30:00Z,HL,1.74,64,7.2,82.6,21.5,NA,4570.9,2.5,7.8,6.69,86.56,2017-07-20,2017-08-10T22:30:00Z
2017-08-10T21:45:00Z,HL,1.82,57,7.2,83,21.6,NA,4663.9,2.5,7.9,6.33,87.23,2017-07-20,2017-08-10T22:45:00Z
2017-08-10T22:00:00Z,HL,1.89,51,7.2,83,21.6,NA,4751.4,2.5,7.8,5.94,87.33,2017-07-20,2017-08-10T23:00:00Z
2017-08-10T22:15:00Z,HL,1.94,57,7.2,82.9,21.6,NA,4823.5,2.6,7.8,5.68,85.93,2017-07-20,2017-08-10T23:15:00Z
2017-08-10T22:30:00Z,HL,1.99,52,7.2,83.1,21.6,NA,4871.1,2.6,7.8,5.66,88.08,2017-07-20,2017-08-10T23:30:00Z
2017-08-10T22:45:00Z,HL,2.03,49,7.2,83.2,21.7,NA,4917.9,2.6,7.8,5.35,88.29,2017-07-20,2017-08-10T23:45:00Z
2017-08-10T23:00:00Z,HL,2.06,41,7.2,83.4,21.7,NA,4986.1,2.7,7.8,5.53,88.11,2017-07-20,2017-08-11T00:00:00Z
2017-08-10T23:15:00Z,HL,2.07,41,7.2,83.6,21.7,NA,5028,2.7,7.8,5.24,87.99,2017-07-20,2017-08-11T00:15:00Z
2017-08-10T23:30:00Z,HL,2.08,32,7.2,83.6,21.8,NA,5040.3,2.7,7.8,5.38,90.74,2017-07-20,2017-08-11T00:30:00Z
2017-08-10T23:45:00Z,HL,2.07,30,7.1,82.4,21.8,NA,5071.9,2.7,7.8,5.12,93.02,2017-07-20,2017-08-11T00:45:00Z
2017-08-11T00:00:00Z,HL,2.06,29,6.9,79.5,21.8,NA,5100.8,2.8,7.8,4.77,92.83,2017-07-20,2017-08-11T01:00:00Z
2017-08-11T00:15:00Z,HL,2.05,33,7.1,82,21.8,NA,5125.9,2.8,7.8,4.71,93.78,2017-07-20,2017-08-11T01:15:00Z
2017-08-11T00:30:00Z,HL,2.03,31,7.3,84.1,21.8,NA,5100.1,2.8,7.8,5.12,94.38,2017-07-20,2017-08-11T01:30:00Z
2017-08-11T00:45:00Z,HL,2.01,31,7.3,84.2,21.8,NA,5060.9,2.7,7.8,5.47,92.42,2017-07-20,2017-08-11T01:45:00Z
2017-08-11T01:00:00Z,HL,1.97,31,7.2,82.8,21.8,NA,5018.7,2.7,7.8,5.19,95.94,2017-07-20,2017-08-11T02:00:00Z
2017-08-11T01:15:00Z,HL,1.93,31,7.2,83.4,21.8,NA,4995.7,2.7,7.8,5.09,95.44,2017-07-20,2017-08-11T02:15:00Z
2017-08-11T01:30:00Z,HL,1.88,31,7.2,82.9,21.7,NA,4970.3,2.7,7.8,5.11,95.25,2017-07-20,2017-08-11T02:30:00Z
2017-08-11T01:45:00Z,HL,1.81,38,7.2,82.8,21.7,NA,4931.1,2.6,7.8,5.21,95.71,2017-07-20,2017-08-11T02:45:00Z
2017-08-11T02:00:00Z,HL,1.75,33,7.1,82,21.7,NA,4879.2,2.6,7.8,5.19,95.11,2017-07-20,2017-08-11T03:00:00Z
2017-08-11T02:15:00Z,HL,1.67,38,7.2,82.6,21.6,NA,4837.3,2.6,7.8,5.31,94.38,2017-07-20,2017-08-11T03:15:00Z
2017-08-11T02:30:00Z,HL,1.59,41,7.2,82.7,21.6,NA,4778.5,2.6,7.8,5.77,93.03,2017-07-20,2017-08-11T03:30:00Z
2017-08-11T02:45:00Z,HL,1.51,37,7.2,82.7,21.6,NA,4713.2,2.5,7.8,5.67,94.86,2017-07-20,2017-08-11T03:45:00Z
2017-08-11T03:00:00Z,HL,1.42,43,7.2,82.4,21.6,NA,4646.7,2.5,7.8,6.06,93.98,2017-07-20,2017-08-11T04:00:00Z
2017-08-11T03:15:00Z,HL,1.34,44,7.1,82,21.6,NA,4587.5,2.5,7.8,6.1,95.89,2017-07-20,2017-08-11T04:15:00Z
2017-08-11T03:30:00Z,HL,1.27,45,7,81,21.6,NA,4561.7,2.4,7.8,6.22,95.42,2017-07-20,2017-08-11T04:30:00Z
2017-08-11T03:45:00Z,HL,1.2,45,7,80.7,21.6,NA,4483.5,2.4,7.8,6.45,97.64,2017-07-20,2017-08-11T04:45:00Z
2017-08-11T04:00:00Z,HL,1.14,43,7,80.3,21.6,NA,4455.3,2.4,7.8,6.63,98.41,2017-07-20,2017-08-11T05:00:00Z
2017-08-11T04:15:00Z,HL,1.09,46,6.9,79.9,21.7,NA,4429.8,2.4,7.8,6.84,101.3,2017-07-20,2017-08-11T05:15:00Z
2017-08-11T04:30:00Z,HL,1.04,44,6.9,79.1,21.6,NA,4438.2,2.4,7.8,7.02,103,2017-07-20,2017-08-11T05:30:00Z
2017-08-11T04:45:00Z,HL,1,38,6.8,77.8,21.6,NA,4457.7,2.4,7.8,6.95,106.96,2017-07-20,2017-08-11T05:45:00Z
2017-08-11T05:00:00Z,HL,0.98,40,6.6,75.6,21.5,NA,4468.6,2.4,7.8,7.21,108.26,2017-07-20,2017-08-11T06:00:00Z
2017-08-11T05:15:00Z,HL,0.96,33,6.5,75.3,21.5,NA,4482.4,2.4,7.8,6.93,113.55,2017-07-20,2017-08-11T06:15:00Z
2017-08-11T05:30:00Z,HL,0.96,30,6.5,75,21.4,NA,4490.4,2.4,7.8,7.03,114.7,2017-07-20,2017-08-11T06:30:00Z
2017-08-11T05:45:00Z,HL,0.98,27,6.5,74.3,21.4,NA,4497,2.4,7.8,6.74,117.84,2017-07-20,2017-08-11T06:45:00Z
2017-08-11T06:00:00Z,HL,1,23,6.3,72.6,21.4,NA,4499.3,2.4,7.8,6.64,120.22,2017-07-20,2017-08-11T07:00:00Z
2017-08-11T06:15:00Z,HL,1.03,26,6.6,75.1,21.3,NA,4487.9,2.4,7.8,6.78,117.95,2017-07-20,2017-08-11T07:15:00Z
2017-08-11T06:30:00Z,HL,1.07,24,6.6,75.3,21.4,NA,4484,2.4,7.8,7.06,116.86,2017-07-20,2017-08-11T07:30:00Z
2017-08-11T06:45:00Z,HL,1.13,29,6.6,75.2,21.3,NA,4492.5,2.4,7.8,6.89,113.65,2017-07-20,2017-08-11T07:45:00Z
2017-08-11T07:00:00Z,HL,1.2,26,6.8,77.7,21.3,NA,4467.6,2.4,7.8,6.99,113.53,2017-07-20,2017-08-11T08:00:00Z
2017-08-11T07:15:00Z,HL,1.28,41,7,80.3,21.1,NA,4492.9,2.4,7.8,6.99,103.41,2017-07-20,2017-08-11T08:15:00Z
2017-08-11T07:30:00Z,HL,1.36,48,7.2,82,20.9,NA,4497.3,2.4,7.9,7.59,97.07,2017-07-20,2017-08-11T08:30:00Z
2017-08-11T07:45:00Z,HL,1.44,57,7.2,82.3,21,NA,4506.1,2.4,7.9,7.59,97.62,2017-07-20,2017-08-11T08:45:00Z
2017-08-11T08:00:00Z,HL,1.53,43,7.3,82.8,21.1,NA,4528.4,2.4,7.9,7.38,98.45,2017-07-20,2017-08-11T09:00:00Z
2017-08-11T08:15:00Z,HL,1.62,40,7.2,82.4,21.1,NA,4586.5,2.5,7.9,6.74,98.32,2017-07-20,2017-08-11T09:15:00Z
2017-08-11T08:30:00Z,HL,1.7,50,7.2,82.3,21.2,NA,4616.6,2.5,7.9,6.45,98.62,2017-07-20,2017-08-11T09:30:00Z
2017-08-11T08:45:00Z,HL,1.79,42,7.2,81.9,21.2,NA,4660.2,2.5,7.9,6.07,99.07,2017-07-20,2017-08-11T09:45:00Z
2017-08-11T09:00:00Z,HL,1.86,38,7.2,82,21.2,NA,4717.9,2.5,7.9,5.84,97.28,2017-07-20,2017-08-11T10:00:00Z
2017-08-11T09:15:00Z,HL,1.93,40,7.2,82.3,21.2,NA,4779.3,2.6,7.9,5.7,95.42,2017-07-20,2017-08-11T10:15:00Z
2017-08-11T09:30:00Z,HL,2,38,7.2,82.2,21.2,NA,4829.6,2.6,7.9,5.58,96.33,2017-07-20,2017-08-11T10:30:00Z
2017-08-11T09:45:00Z,HL,2.05,40,7.2,82.2,21.2,NA,4894.8,2.6,7.8,5.4,94.21,2017-07-20,2017-08-11T10:45:00Z
2017-08-11T10:00:00Z,HL,2.09,38,7.2,82.2,21.2,NA,4948.9,2.7,7.8,5.37,93.65,2017-07-20,2017-08-11T11:00:00Z
2017-08-11T10:15:00Z,HL,2.13,38,7.2,82.6,21.2,NA,5004.1,2.7,7.8,5.13,91.95,2017-07-20,2017-08-11T11:15:00Z
2017-08-11T10:30:00Z,HL,2.16,37,7.2,82.3,21.2,NA,5072.6,2.7,7.8,5.08,92.48,2017-07-20,2017-08-11T11:30:00Z
2017-08-11T10:45:00Z,HL,2.17,39,7.2,82.6,21.1,NA,5098.6,2.8,7.8,4.99,93.23,2017-07-20,2017-08-11T11:45:00Z
2017-08-11T11:00:00Z,HL,2.18,32,7.2,82.4,21.1,NA,5146.6,2.8,7.8,4.99,93.27,2017-07-20,2017-08-11T12:00:00Z
2017-08-11T11:15:00Z,HL,2.18,36,7.2,82.6,21.1,NA,5185.2,2.8,7.8,4.96,94.21,2017-07-20,2017-08-11T12:15:00Z
2017-08-11T11:30:00Z,HL,2.17,40,7.2,81.8,21.1,NA,5205.9,2.8,7.8,4.82,94.59,2017-07-20,2017-08-11T12:30:00Z
2017-08-11T11:45:00Z,HL,2.16,27,7.1,81.1,21.1,NA,5208.7,2.8,7.8,4.94,91.64,2017-07-20,2017-08-11T12:45:00Z
2017-08-11T12:00:00Z,HL,2.13,30,7.2,82.6,21.1,NA,5220.8,2.8,7.8,4.83,94.65,2017-07-20,2017-08-11T13:00:00Z
2017-08-11T12:15:00Z,HL,2.1,30,7.2,82.7,21.1,NA,5208.7,2.8,7.8,4.73,94.08,2017-07-20,2017-08-11T13:15:00Z
2017-08-11T12:30:00Z,HL,2.05,29,7.2,82.4,21,NA,5155,2.8,7.8,4.85,95.22,2017-07-20,2017-08-11T13:30:00Z
2017-08-11T12:45:00Z,HL,1.99,34,7.2,82.1,21,NA,5090,2.7,7.8,4.79,93.23,2017-07-20,2017-08-11T13:45:00Z
