Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,fDOMRFU,fDOMQSU,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/6/2018,12:00, ,0,<site>,0,6.1,38.86,0,2.08,8.34,0.36,0.4,1.91,-0.98,21.295,0,6.8516,7.3734,0,4.07,0,69.6,0,6.03,0,39.53,118.61,7.83,0,-65.3,1.192,1.014,0
7/6/2018,12:15, ,0,<site>,0,6.1,42.93,0,2.06,8.24,0.37,0.42,1.89,-0.97,21.224,0,6.8572,7.3902,0,4.08,0,68.3,0,5.92,0,39.45,118.39,7.83,0,-65.1,1.196,0.968,0
7/6/2018,12:30, ,0,<site>,0,6.1,40.43,0,2.11,8.46,0.32,0.36,1.94,-1.02,21.587,0,6.9053,7.3868,0,4.08,0,68.9,0,5.93,0,39.82,119.49,7.83,0,-64.9,1.203,0.931,0
7/6/2018,12:45, ,0,<site>,0,6.1,32.87,0,2.08,8.35,0.38,0.42,1.91,-0.96,22.278,0,6.9702,7.3525,0,4.06,0,70.3,0,5.97,0,40.89,122.7,7.83,0,-65.1,1.206,0.9,0
7/6/2018,13:00, ,0,<site>,0,6.1,36.31,0,2.42,9.68,0.36,0.4,2.25,-0.98,22.506,0,7.0621,7.4153,0,4.09,0,70.8,0,5.99,0,41.01,123.07,7.83,0,-65.1,1.199,0.868,0
7/6/2018,13:15, ,0,<site>,0,6.1,35.02,0,2.31,9.27,0.38,0.42,2.14,-0.96,22.42,0,7.0077,7.371,0,4.07,0,68.3,0,5.79,0,41.41,124.25,7.82,0,-64.8,1.191,0.843,0
7/6/2018,13:30, ,0,<site>,0,6.1,33.56,0,2.35,9.4,0.33,0.37,2.18,-1.01,22.916,0,7.0765,7.3699,0,4.07,0,69,0,5.79,0,41.99,126,7.82,0,-64.7,1.193,0.827,0
7/6/2018,13:45, ,0,<site>,0,6.1,32.81,0,2.53,10.15,0.37,0.42,2.37,-0.97,22.579,0,7.0235,7.364,0,4.06,0,65.7,0,5.55,0,42.22,126.69,7.82,0,-64.5,1.201,0.808,0
7/6/2018,14:00, ,0,<site>,0,6.1,28.13,0,2.52,10.09,0.34,0.38,2.35,-1,23.42,0,7.1574,7.38,0,4.07,0,71.8,0,5.97,0,42.79,128.41,7.85,0,-66.5,1.204,0.796,0
7/6/2018,14:15, ,0,<site>,0,6.1,21.21,0,1.83,7.33,0.22,0.26,1.66,-1.12,22.531,0,7.0478,7.3965,0,4.08,0,55.7,0,4.71,0,45.45,136.39,7.76,0,-60.9,1.196,0.793,0
7/6/2018,14:30, ,0,<site>,0,6.1,21.9,0,1.72,6.91,0.21,0.25,1.55,-1.13,22.349,0,7.0067,7.3804,0,4.07,0,49.5,0,4.2,0,45.67,137.05,7.73,0,-59.1,1.192,0.795,0
7/6/2018,14:45, ,0,<site>,0,6.1,20.09,0,2.18,8.71,0.34,0.38,2.01,-1.01,22.394,0,7.0034,7.3702,0,4.07,0,52.5,0,4.45,0,44.44,133.35,7.74,0,-59.6,1.193,0.804,0
7/6/2018,15:00, ,0,<site>,0,6.1,33.62,0,2.41,9.65,0.37,0.41,2.24,-0.97,22.241,0,6.9681,7.3556,0,4.06,0,64.3,0,5.47,0,42.85,128.59,7.8,0,-63.6,1.188,0.831,0
7/6/2018,15:15, ,0,<site>,0,6.1,30.3,0,2,8.01,0.27,0.31,1.83,-1.07,21.801,0,6.5581,6.9848,0,3.84,0,75.1,0,6.44,0,44.9,134.75,7.88,0,-68.2,1.198,0.863,0
7/6/2018,15:30, ,0,<site>,0,6.1,24.16,0,1.6,6.41,0.22,0.26,1.43,-1.12,20.792,0,6.3794,6.937,0,3.82,0,75.5,0,6.61,0,46.07,138.24,7.89,0,-68.4,1.206,0.909,0
7/6/2018,15:45, ,0,<site>,0,6.1,25.06,0,1.5,6.01,0.28,0.32,1.33,-1.06,20.679,0,6.3893,6.9641,0,3.83,0,76,0,6.67,0,45.43,136.33,7.89,0,-68.4,1.203,0.972,0
7/6/2018,16:00, ,0,<site>,0,6.1,27.97,0,1.56,6.27,0.25,0.29,1.39,-1.09,20.916,0,6.4237,6.9672,0,3.84,0,76.4,0,6.68,0,44.47,133.45,7.89,0,-68.5,1.207,1.043,0
7/6/2018,16:15, ,0,<site>,0,6.1,26.86,0,1.71,6.84,0.28,0.32,1.54,-1.06,21.323,0,6.6312,7.132,0,3.93,0,78.6,0,6.8,0,44.48,133.47,7.9,0,-69.5,1.199,1.124,0
7/6/2018,16:30, ,0,<site>,0,6.1,27.01,0,1.59,6.38,0.24,0.28,1.42,-1.1,21.533,0,6.7078,7.1835,0,3.96,0,80.4,0,6.93,0,42.74,128.25,7.91,0,-69.6,1.193,1.205,0
7/6/2018,16:45, ,0,<site>,0,6.1,29.16,0,1.63,6.52,0.22,0.26,1.46,-1.12,21.31,0,6.6591,7.164,0,3.95,0,80.1,0,6.94,0,41.96,125.92,7.9,0,-69.4,1.19,1.289,0
7/6/2018,17:00, ,0,<site>,0,6.1,36.52,0,1.52,6.09,0.24,0.28,1.35,-1.1,21.248,0,6.8528,7.3818,0,4.08,0,81.3,0,7.04,0,39.11,117.38,7.9,0,-69.2,1.193,1.373,0
7/6/2018,17:15, ,0,<site>,0,6.1,36.02,0,1.46,5.85,0.29,0.33,1.29,-1.05,21.134,0,7.0107,7.5697,0,4.19,0,81.3,0,7.05,0,37.95,113.89,7.89,0,-68.8,1.203,1.458,0
7/6/2018,17:30, ,0,<site>,0,6.1,44.3,0,1.41,5.64,0.25,0.29,1.24,-1.09,20.99,0,7.2843,7.8885,0,4.38,0,81.3,0,7.07,0,35.2,105.63,7.89,0,-68.3,1.207,1.534,0
7/6/2018,17:45, ,0,<site>,0,6.1,46.08,0,1.36,5.44,0.3,0.34,1.19,-1.04,20.97,0,7.442,8.0626,0,4.48,0,81.7,0,7.1,0,33.4,100.23,7.88,0,-67.9,1.196,1.614,0
7/6/2018,18:00, ,0,<site>,0,6.1,44.53,0,1.38,5.53,0.28,0.32,1.21,-1.07,21.032,0,7.5365,8.1545,0,4.54,0,82,0,7.12,0,32.93,98.84,7.88,0,-67.9,1.189,1.686,0
7/6/2018,18:15, ,0,<site>,0,6.1,42.17,0,1.37,5.5,0.26,0.3,1.2,-1.08,21.176,0,7.6406,8.2426,0,4.59,0,83.1,0,7.18,0,33.21,99.68,7.88,0,-68.1,1.194,1.753,0
7/6/2018,18:30, ,0,<site>,0,6.1,42.53,0,1.33,5.35,0.25,0.29,1.16,-1.09,21.397,0,7.8143,8.3919,0,4.68,0,84,0,7.23,0,32,96.03,7.88,0,-68.2,1.201,1.814,0
7/6/2018,18:45, ,0,<site>,0,6.1,47.42,0,1.35,5.39,0.26,0.3,1.18,-1.09,21.502,0,7.974,8.5449,0,4.77,0,84.8,0,7.28,0,30.12,90.39,7.88,0,-68,1.204,1.872,0
7/6/2018,19:00, ,0,<site>,0,6.1,49.68,0,1.34,5.37,0.28,0.32,1.17,-1.06,21.511,0,8.063,8.6387,0,4.83,0,84.7,0,7.27,0,29.81,89.46,7.88,0,-67.8,1.195,1.921,0
7/6/2018,19:15, ,0,<site>,0,6.1,39.37,0,1.3,5.2,0.21,0.25,1.13,-1.13,21.536,0,8.1698,8.7486,0,4.89,0,84.9,0,7.28,0,29.05,87.19,7.87,0,-67.6,1.19,1.962,0
7/6/2018,19:30, ,0,<site>,0,6.1,44.36,0,1.27,5.09,0.25,0.3,1.1,-1.09,21.536,0,8.3039,8.8922,0,4.98,0,85,0,7.28,0,28.55,85.68,7.87,0,-67.3,1.196,2.001,0
7/6/2018,19:45, ,0,<site>,0,6.1,42.6,0,1.21,4.87,0.22,0.26,1.04,-1.12,21.545,0,8.4399,9.0362,0,5.06,0,85,0,7.28,0,28.77,86.36,7.87,0,-67.3,1.197,2.037,0
7/6/2018,20:00, ,0,<site>,0,6.1,34.62,0,1.21,4.84,0.23,0.28,1.04,-1.11,21.554,0,8.4987,9.0975,0,5.1,0,85.1,0,7.29,0,29.26,87.82,7.86,0,-67.1,1.199,2.066,0
7/6/2018,20:15, ,0,<site>,0,6.1,30.69,0,1.17,4.69,0.22,0.26,1,-1.12,21.633,0,8.549,9.1365,0,5.12,0,85.3,0,7.29,0,28.72,86.2,7.86,0,-66.9,1.198,2.089,0
7/6/2018,20:30, ,0,<site>,0,6.1,30,0,1.24,4.97,0.23,0.27,1.07,-1.11,21.644,0,8.5712,9.1583,0,5.14,0,85.1,0,7.27,0,28.37,85.16,7.86,0,-66.9,1.201,2.105,0
7/6/2018,20:45, ,0,<site>,0,6.1,27.48,0,1.2,4.8,0.19,0.23,1.03,-1.15,21.709,0,8.6423,9.2219,0,5.18,0,84.5,0,7.21,0,28.99,87.01,7.85,0,-66.3,1.207,2.118,0
7/6/2018,21:00, ,0,<site>,0,6.1,28.09,0,1.11,4.46,0.21,0.25,0.94,-1.13,21.795,0,8.9716,9.5566,0,5.38,0,85.9,0,7.31,0,27.55,82.68,7.85,0,-66.5,1.201,2.125,0
7/6/2018,21:15, ,0,<site>,0,6.1,24.34,0,1.03,4.14,0.15,0.19,0.86,-1.2,21.787,0,9.0358,9.6266,0,5.42,0,77.6,0,6.6,0,27.96,83.91,7.79,0,-62.8,1.191,2.12,0
7/6/2018,21:30, ,0,<site>,0,6.1,22.1,0,1.04,4.18,0.16,0.2,0.87,-1.18,21.72,0,8.9012,9.4962,0,5.34,0,78,0,6.65,0,28.62,85.89,7.8,0,-63.3,1.195,2.109,0
7/6/2018,21:45, ,0,<site>,0,6.1,19.66,0,0.95,3.82,0.1,0.14,0.78,-1.24,21.75,0,9.0121,9.6086,0,5.41,0,73,0,6.22,0,28.64,85.96,7.77,0,-61.8,1.201,2.089,0
7/6/2018,22:00, ,0,<site>,0,6.1,22.63,0,1.22,4.91,0.18,0.22,1.05,-1.17,21.493,0,8.567,9.1821,0,5.15,0,84.3,0,7.22,0,31.12,93.41,7.86,0,-67.1,1.199,2.059,0
7/6/2018,22:15, ,0,<site>,0,6.1,22.21,0,1.17,4.68,0.22,0.27,1,-1.12,21.481,0,8.4951,9.1073,0,5.11,0,83.7,0,7.18,0,31.47,94.46,7.86,0,-67,1.196,2.018,0
7/6/2018,22:30, ,0,<site>,0,6.1,24.12,0,1.24,4.98,0.2,0.24,1.07,-1.14,21.38,0,8.2366,8.8483,0,4.95,0,83.1,0,7.14,0,32.17,96.54,7.86,0,-67.2,1.195,1.966,0
7/6/2018,22:45, ,0,<site>,0,6.1,23.88,0,1.29,5.18,0.23,0.27,1.12,-1.12,21.134,0,7.8779,8.506,0,4.75,0,81.4,0,7.04,0,34.91,104.77,7.88,0,-67.8,1.19,1.904,0
7/6/2018,23:00, ,0,<site>,0,6.1,24.18,0,1.37,5.49,0.23,0.27,1.2,-1.11,21.035,0,7.6577,8.2851,0,4.62,0,80.6,0,6.99,0,36.57,109.75,7.88,0,-68.1,1.196,1.837,0
7/6/2018,23:15, ,0,<site>,0,6.1,25.51,0,1.42,5.68,0.23,0.27,1.25,-1.11,21.023,0,7.5792,8.2022,0,4.57,0,79.9,0,6.93,0,36.55,109.69,7.88,0,-68,1.207,1.762,0
7/6/2018,23:30, ,0,<site>,0,6.1,26.14,0,1.4,5.61,0.24,0.28,1.23,-1.1,20.994,0,7.5132,8.1357,0,4.53,0,79.4,0,6.89,0,37.04,111.17,7.88,0,-68,1.207,1.686,0
7/6/2018,23:45, ,0,<site>,0,6.1,26.93,0,1.45,5.81,0.27,0.31,1.28,-1.07,20.974,0,7.4461,8.0664,0,4.49,0,79,0,6.86,0,37.48,112.47,7.88,0,-68.1,1.195,1.606,0
7/7/2018,0:00, ,0,<site>,0,6.1,27.85,0,1.5,6.01,0.29,0.33,1.33,-1.05,20.942,0,7.3629,7.9815,0,4.44,0,78.3,0,6.81,0,37.68,113.09,7.88,0,-68.1,1.194,1.528,0
7/7/2018,0:15, ,0,<site>,0,6.1,27.28,0,1.55,6.19,0.26,0.3,1.38,-1.08,20.917,0,7.2735,7.8887,0,4.38,0,77.4,0,6.74,0,38.27,114.86,7.88,0,-68.1,1.2,1.45,0
7/7/2018,0:30, ,0,<site>,0,6.1,27.57,0,1.57,6.31,0.28,0.32,1.4,-1.06,20.897,0,7.1715,7.7813,0,4.32,0,76.8,0,6.69,0,39.23,117.74,7.88,0,-68.2,1.199,1.379,0
7/7/2018,0:45, ,0,<site>,0,6.1,29.52,0,1.62,6.48,0.26,0.3,1.45,-1.08,20.889,0,7.079,7.6822,0,4.26,0,76.1,0,6.63,0,39.82,119.5,7.89,0,-68.3,1.199,1.308,0
7/7/2018,1:00, ,0,<site>,0,6,29.18,0,1.66,6.67,0.28,0.32,1.49,-1.06,20.895,0,6.9249,7.5141,0,4.16,0,75.3,0,6.57,0,40.2,120.64,7.89,0,-68.4,1.199,1.248,0
7/7/2018,1:15, ,0,<site>,0,6.1,28.06,0,1.78,7.14,0.32,0.36,1.61,-1.02,20.925,0,6.8551,7.4337,0,4.11,0,74.6,0,6.5,0,41.14,123.45,7.89,0,-68.4,1.198,1.192,0
7/7/2018,1:30, ,0,<site>,0,6.1,28.17,0,1.85,7.4,0.3,0.34,1.68,-1.05,20.989,0,6.8488,7.4171,0,4.1,0,73.7,0,6.41,0,41.32,124.01,7.89,0,-68.4,1.197,1.145,0
7/7/2018,1:45, ,0,<site>,0,6.1,28.3,0,2,8.02,0.35,0.39,1.83,-0.99,21.08,0,6.7945,7.3444,0,4.06,0,73,0,6.34,0,42.26,126.83,7.89,0,-68.4,1.2,1.1,0
7/7/2018,2:00, ,0,<site>,0,6.1,28.55,0,2.07,8.3,0.38,0.42,1.9,-0.96,21.17,0,6.8174,7.3554,0,4.06,0,72.3,0,6.27,0,42.2,126.62,7.88,0,-68.2,1.203,1.063,0
7/7/2018,2:15, ,0,<site>,0,6,28.61,0,2.13,8.53,0.38,0.42,1.96,-0.96,21.222,0,6.8053,7.3345,0,4.05,0,71.4,0,6.19,0,43.38,130.19,7.88,0,-68.1,1.207,1.037,0
7/7/2018,2:30, ,0,<site>,0,6.1,27.87,0,2.19,8.77,0.37,0.41,2.02,-0.97,21.26,0,6.8316,7.3571,0,4.06,0,70.4,0,6.1,0,43.64,130.95,7.87,0,-67.7,1.196,1.011,0
7/7/2018,2:45, ,0,<site>,0,6,29.74,0,2.18,8.73,0.41,0.45,2.01,-0.93,21.288,0,6.8164,7.3365,0,4.05,0,69.8,0,6.04,0,43.35,130.08,7.87,0,-67.6,1.196,0.983,0
7/7/2018,3:00, ,0,<site>,0,6,25.34,0,2.24,8.99,0.34,0.38,2.07,-1,21.334,0,6.8165,7.3298,0,4.05,0,69.3,0,6,0,44.19,132.6,7.87,0,-67.5,1.2,0.959,0
7/7/2018,3:15, ,0,<site>,0,6,27.52,0,2.15,8.6,0.38,0.42,1.98,-0.97,21.345,0,6.8184,7.3301,0,4.05,0,68.1,0,5.89,0,44.48,133.47,7.87,0,-67.2,1.201,0.939,0
7/7/2018,3:30, ,0,<site>,0,6,28.38,0,2.32,9.3,0.37,0.41,2.15,-0.97,21.374,0,6.9291,7.4447,0,4.12,0,67.5,0,5.83,0,43.84,131.56,7.86,0,-67,1.202,0.92,0
7/7/2018,3:45, ,0,<site>,0,6,27.48,0,2.27,9.08,0.4,0.44,2.1,-0.94,21.364,0,6.8625,7.3746,0,4.07,0,66.7,0,5.77,0,44.09,132.3,7.86,0,-66.8,1.202,0.903,0
7/7/2018,4:00, ,0,<site>,0,6,28.23,0,2.34,9.35,0.38,0.42,2.17,-0.96,21.374,0,6.7912,7.2966,0,4.03,0,66.1,0,5.72,0,44.57,133.74,7.85,0,-66.5,1.202,0.883,0
7/7/2018,4:15, ,0,<site>,0,6,24.84,0,1.98,7.95,0.32,0.36,1.81,-1.02,21.348,0,6.7901,7.2992,0,4.03,0,61.4,0,5.31,0,46.13,138.43,7.83,0,-64.9,1.199,0.877,0
7/7/2018,4:30, ,0,<site>,0,6,21.98,0,1.81,7.26,0.27,0.31,1.64,-1.07,21.328,0,6.8007,7.3136,0,4.04,0,53.5,0,4.63,0,46.34,139.05,7.78,0,-62.2,1.198,0.879,0
7/7/2018,4:45, ,0,<site>,0,6,30.91,0,2.38,9.54,0.4,0.44,2.21,-0.95,21.266,0,6.8032,7.3256,0,4.05,0,66.3,0,5.74,0,43.77,131.34,7.86,0,-66.7,1.202,0.897,0
7/7/2018,5:00, ,0,<site>,0,6,31.7,0,2.27,9.09,0.39,0.43,2.1,-0.95,21.174,0,6.7644,7.2976,0,4.03,0,67.4,0,5.85,0,43.59,130.8,7.86,0,-66.9,1.203,0.915,0
7/7/2018,5:15, ,0,<site>,0,6,23.35,0,1.73,6.94,0.31,0.36,1.56,-1.03,20.686,0,6.4064,6.9817,0,3.84,0,73.4,0,6.44,0,46.43,139.34,7.9,0,-69,1.202,0.955,0
7/7/2018,5:30, ,0,<site>,0,6,23.86,0,1.69,6.78,0.29,0.34,1.52,-1.05,20.693,0,6.4096,6.9842,0,3.85,0,74.1,0,6.5,0,46.24,138.77,7.9,0,-68.9,1.203,1.01,0
7/7/2018,5:45, ,0,<site>,0,6,26.46,0,1.62,6.47,0.28,0.33,1.45,-1.06,20.698,0,6.4788,7.0589,0,3.89,0,74.8,0,6.56,0,44.97,134.93,7.9,0,-68.9,1.195,1.078,0
7/7/2018,6:00, ,0,<site>,0,6,25.43,0,1.63,6.52,0.28,0.32,1.46,-1.06,20.648,0,6.4641,7.0501,0,3.89,0,75.2,0,6.6,0,45,135.04,7.9,0,-68.9,1.193,1.151,0
7/7/2018,6:15, ,0,<site>,0,6,25.65,0,1.55,6.23,0.25,0.29,1.38,-1.09,20.654,0,6.6002,7.1977,0,3.97,0,75.6,0,6.63,0,43.89,131.71,7.9,0,-68.9,1.195,1.224,0
7/7/2018,6:30, ,0,<site>,0,6,28.9,0,1.56,6.25,0.28,0.33,1.39,-1.06,20.74,0,6.7008,7.2943,0,4.03,0,76.5,0,6.69,0,42.36,127.12,7.89,0,-68.6,1.201,1.296,0
7/7/2018,6:45, ,0,<site>,0,6,31.24,0,1.52,6.08,0.26,0.3,1.35,-1.08,20.768,0,6.8443,7.4461,0,4.12,0,77.1,0,6.74,0,40.27,120.84,7.89,0,-68.4,1.206,1.37,0
7/7/2018,7:00, ,0,<site>,0,6,30.36,0,1.45,5.82,0.3,0.35,1.28,-1.04,20.749,0,7.0079,7.6273,0,4.23,0,78.2,0,6.83,0,39.29,117.91,7.89,0,-68.5,1.2,1.439,0
7/7/2018,7:15, ,0,<site>,0,6,36,0,1.43,5.73,0.29,0.33,1.26,-1.06,20.776,0,7.126,7.7514,0,4.3,0,78.3,0,6.84,0,37.51,112.57,7.89,0,-68.3,1.19,1.498,0
7/7/2018,7:30, ,0,<site>,0,6,37.51,0,1.41,5.64,0.28,0.32,1.24,-1.07,20.84,0,7.3367,7.9699,0,4.43,0,79.1,0,6.89,0,36.38,109.17,7.88,0,-68.1,1.188,1.55,0
7/7/2018,7:45, ,0,<site>,0,6,41.19,0,1.36,5.45,0.27,0.31,1.19,-1.07,20.893,0,7.4521,8.0864,0,4.5,0,79.6,0,6.93,0,35.03,105.14,7.88,0,-67.9,1.195,1.598,0
7/7/2018,8:00, ,0,<site>,0,6,33.92,0,1.34,5.38,0.25,0.29,1.17,-1.09,20.931,0,7.5249,8.159,0,4.54,0,80,0,6.95,0,34.86,104.62,7.88,0,-67.8,1.203,1.638,0
7/7/2018,8:15, ,0,<site>,0,6,31.18,0,1.31,5.24,0.23,0.27,1.14,-1.11,20.97,0,7.6128,8.2477,0,4.59,0,80.1,0,6.95,0,34.78,104.38,7.87,0,-67.5,1.195,1.667,0
7/7/2018,8:30, ,0,<site>,0,6,31.3,0,1.28,5.11,0.27,0.31,1.11,-1.07,21.019,0,7.7008,8.3346,0,4.65,0,80.6,0,6.99,0,34.27,102.85,7.87,0,-67.3,1.192,1.691,0
7/7/2018,8:45, ,0,<site>,0,6,30.3,0,1.22,4.88,0.21,0.25,1.05,-1.13,21.043,0,7.8146,8.4535,0,4.72,0,79.5,0,6.89,0,34.31,102.97,7.85,0,-66.4,1.195,1.705,0
7/7/2018,9:00, ,0,<site>,0,6,29.94,0,1.12,4.5,0.19,0.23,0.95,-1.15,21.062,0,7.8895,8.5311,0,4.76,0,70.2,0,6.08,0,34.13,102.42,7.79,0,-62.6,1.206,1.711,0
7/7/2018,9:15, ,0,<site>,0,6,33.77,0,1.17,4.69,0.21,0.26,1,-1.13,21.06,0,7.794,8.4283,0,4.7,0,70.1,0,6.07,0,32.74,98.27,7.77,0,-61.6,1.199,1.706,0
7/7/2018,9:30, ,0,<site>,0,6,25.48,0,1.19,4.77,0.19,0.23,1.02,-1.15,21.063,0,7.771,8.4028,0,4.69,0,76.2,0,6.6,0,34.95,104.88,7.84,0,-65.5,1.194,1.691,0
7/7/2018,9:45, ,0,<site>,0,6,23.57,0,1.25,5,0.16,0.21,1.08,-1.18,21.043,0,7.7104,8.3408,0,4.65,0,78.6,0,6.81,0,35.03,105.13,7.86,0,-66.7,1.192,1.672,0
7/7/2018,10:00, ,0,<site>,0,6,25.15,0,1.26,5.06,0.18,0.23,1.09,-1.16,21.065,0,7.6448,8.266,0,4.61,0,78.9,0,6.84,0,35.59,106.8,7.87,0,-67.2,1.192,1.643,0
7/7/2018,10:15, ,0,<site>,0,6,24.41,0,1.32,5.31,0.22,0.26,1.15,-1.13,21.194,0,7.4842,8.0709,0,4.49,0,80,0,6.92,0,37.28,111.88,7.88,0,-67.8,1.199,1.607,0
7/7/2018,10:30, ,0,<site>,0,6,29.54,0,1.46,5.84,0.22,0.26,1.29,-1.12,21.29,0,7.3258,7.8845,0,4.38,0,78.9,0,6.82,0,37.23,111.71,7.88,0,-68.1,1.205,1.566,0
7/7/2018,10:45, ,0,<site>,0,6,31.8,0,1.47,5.91,0.26,0.3,1.31,-1.08,21.329,0,7.2321,7.7775,0,4.31,0,78.2,0,6.76,0,37.58,112.79,7.88,0,-68.2,1.198,1.519,0
7/7/2018,11:00, ,0,<site>,0,6,34.35,0,1.52,6.11,0.26,0.31,1.35,-1.08,21.487,0,7.2101,7.7287,0,4.28,0,78.4,0,6.76,0,36.16,108.52,7.88,0,-68.2,1.189,1.471,0
7/7/2018,11:15, ,0,<site>,0,6,31.77,0,1.56,6.25,0.25,0.3,1.39,-1.09,21.566,0,7.1498,7.6517,0,4.24,0,77.9,0,6.7,0,38.37,115.13,7.88,0,-68.2,1.195,1.42,0
7/7/2018,11:30, ,0,<site>,0,6,33.16,0,1.62,6.5,0.27,0.31,1.45,-1.08,21.876,0,7.1001,7.5506,0,4.18,0,78.4,0,6.71,0,38.65,116,7.89,0,-68.6,1.195,1.37,0
7/7/2018,11:45, ,0,<site>,0,6,35.92,0,1.64,6.56,0.27,0.31,1.47,-1.07,22.053,0,7.0709,7.4927,0,4.14,0,78.2,0,6.67,0,38.57,115.76,7.88,0,-68.4,1.195,1.314,0
7/7/2018,12:00, ,0,<site>,0,6,37.32,0,1.7,6.83,0.25,0.29,1.54,-1.09,22.329,0,7.0596,7.4391,0,4.11,0,78.2,0,6.64,0,38.48,115.49,7.88,0,-68.5,1.195,1.256,0
7/7/2018,12:15, ,0,<site>,0,6,37.4,0,1.71,6.84,0.27,0.31,1.54,-1.08,22.234,0,6.992,7.3819,0,4.08,0,77.4,0,6.58,0,38.58,115.77,7.88,0,-68.4,1.191,1.201,0
7/7/2018,12:30, ,0,<site>,0,6,40.55,0,1.74,6.99,0.29,0.33,1.57,-1.05,22.18,0,6.9444,7.3399,0,4.05,0,76.2,0,6.48,0,38.11,114.36,7.88,0,-68.3,1.19,1.146,0
7/7/2018,12:45, ,0,<site>,0,6,51.56,0,1.81,7.24,0.27,0.31,1.64,-1.07,22.434,0,6.9226,7.2794,0,4.01,0,76.6,0,6.49,0,38.28,114.86,7.88,0,-68.4,1.193,1.092,0
7/7/2018,13:00, ,0,<site>,0,6,44.78,0,1.88,7.52,0.37,0.41,1.71,-0.97,22.643,0,6.931,7.2576,0,4,0,76.5,0,6.46,0,38.53,115.61,7.88,0,-68.5,1.203,1.042,0
7/7/2018,13:15, ,0,<site>,0,6,43.03,0,1.98,7.94,0.32,0.36,1.81,-1.02,22.964,0,6.9674,7.2493,0,3.99,0,77.1,0,6.47,0,38.49,115.49,7.88,0,-68.6,1.203,0.998,0
7/7/2018,13:30, ,0,<site>,0,6,43.63,0,2.19,8.76,0.3,0.34,2.02,-1.04,23.507,0,7.048,7.2549,0,3.99,0,79.8,0,6.63,0,39.1,117.34,7.9,0,-69.5,1.195,0.955,0
7/7/2018,13:45, ,0,<site>,0,6,39.02,0,2.24,8.97,0.35,0.39,2.07,-0.99,23.669,0,7.0658,7.25,0,3.99,0,79.4,0,6.57,0,39.67,119.05,7.9,0,-69.5,1.196,0.921,0
7/7/2018,14:00, ,0,<site>,0,6,41.21,0,2.24,8.98,0.32,0.36,2.07,-1.02,23.781,0,7.1653,7.3362,0,4.04,0,77.9,0,6.43,0,40.79,122.41,7.89,0,-68.9,1.202,0.896,0
7/7/2018,14:15, ,0,<site>,0,6,38.38,0,2.4,9.61,0.39,0.43,2.23,-0.95,23.807,0,7.1607,7.3276,0,4.04,0,77.5,0,6.4,0,39.88,119.66,7.89,0,-68.9,1.202,0.878,0
7/7/2018,14:30, ,0,<site>,0,6,39.44,0,2.53,10.13,0.36,0.4,2.36,-0.98,24.102,0,7.2158,7.3416,0,4.04,0,79.1,0,6.49,0,39.99,120,7.89,0,-69.3,1.202,0.863,0
7/7/2018,14:45, ,0,<site>,0,6,158.95,0,2.58,10.33,0.59,0.63,2.41,-0.75,23.858,0,7.1614,7.3211,0,4.03,0,74.9,0,6.18,0,25.85,77.6,7.88,0,-68.3,1.206,0.867,0
7/7/2018,15:00, ,0,<site>,0,6,57.24,0,2.54,10.16,0.39,0.43,2.37,-0.95,23.434,0,7.0336,7.2504,0,3.99,0,76,0,6.32,0,37.13,111.44,7.87,0,-68.1,1.207,0.869,0
7/7/2018,15:15, ,0,<site>,0,6,43.96,0,2.14,8.57,0.31,0.35,1.97,-1.03,23.083,0,6.9055,7.168,0,3.95,0,75.8,0,6.34,0,38.58,115.78,7.88,0,-68.3,1.207,0.881,0
7/7/2018,15:30, ,0,<site>,0,6,42.5,0,2.03,8.14,0.31,0.35,1.86,-1.03,22.692,0,6.7746,7.0871,0,3.9,0,77.7,0,6.56,0,41.95,125.88,7.91,0,-69.9,1.196,0.903,0
7/7/2018,15:45, ,0,<site>,0,6,34.33,0,1.62,6.48,0.26,0.3,1.45,-1.08,21.618,0,6.5909,7.0461,0,3.88,0,76.1,0,6.56,0,43.97,131.95,7.9,0,-69.3,1.187,0.94,0
7/7/2018,16:00, ,0,<site>,0,6,23.88,0,1.53,6.14,0.23,0.27,1.36,-1.11,21.468,0,6.5918,7.0687,0,3.89,0,76.2,0,6.58,0,44.89,134.71,7.9,0,-69.2,1.196,0.987,0
7/7/2018,16:15, ,0,<site>,0,6,26.14,0,1.59,6.38,0.23,0.27,1.42,-1.11,21.575,0,6.5683,7.0281,0,3.87,0,76.8,0,6.62,0,44.52,133.6,7.91,0,-69.6,1.197,1.038,0
7/7/2018,16:30, ,0,<site>,0,6,30.33,0,1.59,6.38,0.24,0.28,1.42,-1.1,21.602,0,6.6934,7.158,0,3.95,0,78.5,0,6.76,0,43.26,129.82,7.91,0,-69.8,1.196,1.092,0
