Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,CablePwrV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,TSSmg/L,fDOMRFU,fDOMQSU,Temp,F_Temp,ConduScm,SpCond,F_SpCond,Sal,F_Sal,nLFCondæS/cm,TDSmg/L,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCæg/L,pH,F_pH,pHmV,Presspsia,Depth,F_Depth
9/7/2018,2:30, ,0,<site>,0,5.9,0,81.6,0,7.31,0,24.48,0,0,33.48,100.46,19.279,0,7749,8699.7,-5,4.87,0,8786.3,5655,1.2,4.82,0.29,0.29,7.76,0,-67.7,2.378,1.718,0
9/7/2018,2:45, ,0,<site>,0,5.9,0,79.9,0,7.17,0,25.64,0,0,34.96,104.9,19.212,0,7753.7,8717.4,-5,4.88,0,8805,5666,1.28,5.12,0.29,0.29,7.74,0,-66.7,2.237,1.619,0
9/7/2018,3:00, ,0,<site>,0,5.9,0,78.9,0,7.09,0,30.92,0,0,36.22,108.68,19.128,0,7753,8732.4,-5,4.89,0,8821.3,5676,1.35,5.4,0.32,0.33,7.75,0,-66.7,2.112,1.531,0
9/7/2018,3:15, ,0,<site>,0,5.9,0,77.3,0,6.96,0,27.35,0,0,37.61,112.86,19.076,0,7757.6,8747.3,-5,4.9,0,8837,5686,1.38,5.53,0.31,0.31,7.73,0,-66.1,1.979,1.438,0
9/7/2018,3:30, ,0,<site>,0,5.9,0,75.6,0,6.81,0,30.8,0,0,38.38,115.16,19.03,0,7759.9,8758.6,-5,4.91,0,8849.1,5693,1.46,5.87,0.35,0.35,7.72,0,-65.4,1.857,1.352,0
9/7/2018,3:45, ,0,<site>,0,5.9,0,73.1,0,6.59,0,32.17,0,0,41.27,123.83,18.982,0,7772.7,8782.1,-5,4.92,0,8873.4,5708,1.63,6.55,0.38,0.38,7.7,0,-64.3,1.753,1.279,0
9/7/2018,4:00, ,0,<site>,0,5.9,0,69.2,0,6.24,0,32.58,0,0,43.82,131.48,18.945,0,7787,8805.2,-5,4.94,0,8897.2,5723,1.81,7.26,0.39,0.39,7.67,0,-62.2,1.656,1.211,0
9/7/2018,4:15, ,0,<site>,0,5.9,0,65.4,0,5.9,0,32.26,0,0,46.72,140.17,18.892,0,7799.5,8829.7,-5,4.95,0,8922.6,5739,2.04,8.19,0.4,0.4,7.64,0,-60.4,1.569,1.15,0
9/7/2018,4:30, ,0,<site>,0,5.9,0,61.1,0,5.52,0,35.41,0,0,50.36,151.09,18.836,0,7817.4,8860.6,-5,4.97,0,8954.5,5759,2.34,9.36,0.44,0.45,7.61,0,-58.7,1.494,1.097,0
9/7/2018,4:45, ,0,<site>,0,5.9,0,58.5,0,5.29,0,38.63,0,0,51.78,155.37,18.77,0,7819.1,8875.2,-5,4.98,0,8970.2,5769,2.41,9.65,0.47,0.48,7.59,0,-57.7,1.426,1.049,0
9/7/2018,5:00, ,0,<site>,0,5.9,0,54.5,0,4.94,0,37.68,0,0,53.88,161.67,18.698,0,7829.6,8900.9,-5,4.99,0,8997,5786,2.61,10.46,0.52,0.52,7.57,0,-56.5,1.361,1.004,0
9/7/2018,5:15, ,0,<site>,0,5.9,0,50.2,0,4.56,0,37.36,0,0,56.47,169.43,18.62,0,7841.4,8929.6,-5,5.01,0,9027,5804,2.88,11.54,0.51,0.52,7.55,0,-55.2,1.303,0.963,0
9/7/2018,5:30, ,0,<site>,0,5.9,0,46.6,0,4.24,0,38.75,0,0,57.68,173.05,18.535,0,7847.3,8952.8,-5,5.03,0,9051.5,5819,3.03,12.12,0.55,0.55,7.53,0,-54.2,1.244,0.921,0
9/7/2018,5:45, ,0,<site>,0,5.9,0,43.3,0,3.94,0,39.25,0,0,57.46,172.4,18.453,0,7852.5,8974.8,-5,5.04,0,9074.8,5834,3.19,12.78,0.58,0.58,7.52,0,-53.3,1.184,0.879,0
9/7/2018,6:00, ,0,<site>,0,5.9,0,39.5,0,3.6,0,39.92,0,0,60.84,182.54,18.364,0,7861.4,9002.4,-5,5.06,0,9103.8,5852,3.3,13.22,0.6,0.6,7.5,0,-52.2,1.122,0.836,0
9/7/2018,6:15, ,0,<site>,0,5.9,0,36.4,0,3.32,0,36.75,0,0,61.81,185.45,18.279,0,7868.8,9027.6,-5,5.07,0,9130.4,5868,3.37,13.49,0.6,0.6,7.48,0,-51.1,1.056,0.79,0
9/7/2018,6:30, ,0,<site>,0,5.9,0,33.7,0,3.08,0,37.23,0,0,62.47,187.44,18.208,0,7884.2,9059.5,-5,5.09,0,9163.4,5889,3.45,13.81,0.61,0.61,7.46,0,-50.2,0.996,0.748,0
9/7/2018,6:45, ,0,<site>,0,5.9,0,32,0,2.93,0,37.14,0,0,61.89,185.68,18.13,0,7890.7,9082.5,-5,5.11,0,9187.7,5904,3.51,14.04,0.63,0.63,7.45,0,-49.5,0.939,0.708,0
9/7/2018,7:00, ,0,<site>,0,5.9,0,30.9,0,2.83,0,75.05,0,0,55.3,165.91,18.082,0,7898.9,9101.6,-5,5.12,0,9207.6,5916,3.66,14.64,0.75,0.75,7.44,0,-49,0.883,0.668,0
9/7/2018,7:15, ,0,<site>,0,5.9,0,29.8,0,2.73,0,54.93,0,0,59.47,178.45,18.044,0,7918.1,9131.4,-5,5.14,0,9238.2,5935,3.69,14.76,0.7,0.7,7.43,0,-48.5,0.834,0.634,0
9/7/2018,7:30, ,0,<site>,0,5.9,0,29.2,0,2.67,0,51.08,0,0,63.23,189.71,18.073,0,7878.7,9079.9,-5,5.1,0,9185.8,5902,3.8,15.2,0.68,0.69,7.43,0,-48.1,0.798,0.608,0
9/7/2018,7:45, ,0,<site>,0,5.9,0,28.7,0,2.63,0,43.04,0,0,63.78,191.37,18.117,0,7827.2,9011.9,-5,5.06,0,9116.4,5858,3.68,14.72,0.67,0.67,7.42,0,-47.8,0.779,0.596,0
9/7/2018,8:00, ,0,<site>,0,5.9,0,27.8,0,2.55,0,41.44,0,0,64.24,192.75,18.157,0,7792.8,8964.4,-5,5.03,0,9067.9,5827,4.07,16.3,0.71,0.72,7.41,0,-47.4,0.8,0.61,0
9/7/2018,8:15, ,0,<site>,0,5.9,0,27.1,0,2.48,0,36.92,0,0,66.05,198.17,18.196,0,7779.6,8941.7,-5,5.02,0,9044.4,5812,4.24,16.98,0.7,0.71,7.41,0,-47.1,0.853,0.647,0
9/7/2018,8:30, ,0,<site>,0,5.9,0,27.2,0,2.48,0,40.7,0,0,65.64,196.93,18.237,0,7791.9,8947.6,-5,5.02,0,9049.9,5816,4.24,16.96,0.7,0.7,7.41,0,-47.2,0.945,0.712,0
9/7/2018,8:45, ,0,<site>,0,5.9,0,39,0,3.56,0,31.95,0,0,60.7,182.12,18.4,0,7812.2,8939.3,-5,5.02,0,9039.6,5811,3.61,14.46,0.64,0.65,7.42,0,-47.7,1.066,0.797,0
9/7/2018,9:00, ,0,<site>,0,5.9,0,81,0,7.27,0,20.7,0,0,44.6,133.83,19.202,0,7852.2,8830,-5,4.95,0,8918.9,5740,1.4,5.61,0.29,0.29,7.82,0,-71.4,1.218,0.904,0
9/7/2018,9:15, ,0,<site>,0,5.9,0,81.3,0,7.29,0,24.92,0,0,43.08,129.27,19.25,0,7860.5,8830.3,-5,4.95,0,8918.6,5740,1.46,5.85,0.31,0.31,7.82,0,-71,1.37,1.01,0
9/7/2018,9:30, ,0,<site>,0,5.9,0,80.7,0,7.24,0,30.64,0,0,41.73,125.21,19.192,0,7853.2,8833.2,-5,4.95,0,8922.3,5742,1.52,6.09,0.31,0.31,7.8,0,-70.2,1.535,1.126,0
9/7/2018,9:45, ,0,<site>,0,5.9,0,81.1,0,7.27,0,30.1,0,0,40.67,122.03,19.237,0,7850.1,8821.1,-5,4.94,0,8909.5,5734,1.42,5.69,0.3,0.3,7.8,0,-70,1.696,1.239,0
9/7/2018,10:00, ,0,<site>,0,5.9,0,82.3,0,7.37,0,32.23,0,0,38.65,115.98,19.326,0,7841.1,8794,-5,4.93,0,8881,5716,1.43,5.73,0.31,0.32,7.81,0,-70.5,1.852,1.348,0
9/7/2018,10:15, ,0,<site>,0,5.9,0,82,0,7.34,0,43.58,0,0,36.91,110.76,19.334,0,7848,8800.5,-5,4.93,0,8887.4,5720,1.48,5.96,0.31,0.31,7.8,0,-70,2.01,1.459,0
9/7/2018,10:30, ,0,<site>,0,5.9,0,82.1,0,7.34,0,47.07,0,0,35.45,106.38,19.385,0,7888.8,8836.6,-5,4.95,0,8923.2,5744,1.59,6.37,0.34,0.35,7.79,0,-69.3,2.169,1.571,0
9/7/2018,10:45, ,0,<site>,0,5.9,0,83.1,0,7.41,0,36.42,0,0,34.42,103.29,19.536,0,7899.6,8820,-5,4.94,0,8904.5,5733,1.51,6.04,0.33,0.33,7.79,0,-69.4,2.299,1.662,0
9/7/2018,11:00, ,0,<site>,0,5.9,0,83.7,0,7.45,0,45.31,0,0,32.18,96.56,19.594,0,7875,8781.6,-5,4.92,0,8865,5708,1.43,5.74,0.36,0.37,7.79,0,-69.6,2.427,1.752,0
9/7/2018,11:15, ,0,<site>,0,5.9,0,84.4,0,7.51,0,56.45,0,0,30.39,91.2,19.661,0,7861.8,8754.6,-5,4.9,0,8836.8,5691,1.34,5.37,0.32,0.32,7.79,0,-69.6,2.531,1.825,0
9/7/2018,11:30, ,0,<site>,0,5.9,0,84.9,0,7.54,0,57.97,0,0,29.4,88.22,19.722,0,7858.7,8739.8,-5,4.89,0,8821.1,5681,1.29,5.18,0.32,0.32,7.79,0,-69.7,2.621,1.888,0
9/7/2018,11:45, ,0,<site>,0,5.9,0,85.3,0,7.57,0,52.62,0,0,27.68,83.06,19.75,0,7858.4,8734.2,-5,4.89,0,8815,5677,1.28,5.14,0.33,0.33,7.79,0,-69.3,2.689,1.936,0
9/7/2018,12:00, ,0,<site>,0,5.9,0,85.8,0,7.61,0,47.95,0,0,26.17,78.53,19.805,0,7876,8743.5,-5,4.9,0,8823.7,5683,1.25,5.01,0.29,0.3,7.78,0,-69.1,2.745,1.976,0
9/7/2018,12:15, ,0,<site>,0,5.9,0,85.7,0,7.6,0,41.52,0,0,26.28,78.88,19.816,0,7880.8,8746.8,-5,4.9,0,8826.9,5685,1.35,5.41,0.29,0.3,7.78,0,-69,2.79,2.006,0
9/7/2018,12:30, ,0,<site>,0,5.9,0,85.7,0,7.59,0,46.68,0,0,26.58,79.77,19.843,0,7888.7,8750.5,-5,4.9,0,8830.2,5688,1.32,5.29,0.3,0.31,7.78,0,-68.7,2.821,2.029,0
9/7/2018,12:45, ,0,<site>,0,5.9,0,85.7,0,7.59,0,32.14,0,0,25.58,76.77,19.873,0,7912.8,8771.8,-5,4.91,0,8851.3,5702,1.4,5.62,0.26,0.26,7.76,0,-67.9,2.838,2.041,0
9/7/2018,13:00, ,0,<site>,0,5.9,0,85.7,0,7.58,0,42.45,0,0,25.55,76.69,19.888,0,7919.3,8776.2,-5,4.92,0,8855.5,5705,1.25,5.02,0.26,0.26,7.76,0,-67.8,2.858,2.054,0
9/7/2018,13:15, ,0,<site>,0,5.9,0,83.8,0,7.42,0,23.61,0,0,26.66,80.02,19.893,0,7918.8,8774.7,-5,4.91,0,8853.9,5704,1.29,5.16,0.26,0.26,7.75,0,-67,2.849,2.048,0
9/7/2018,13:30, ,0,<site>,0,5.9,0,84.7,0,7.5,0,23.88,0,0,26.54,79.66,19.879,0,7917.3,8775.6,-5,4.91,0,8855,5704,1.17,4.7,0.24,0.24,7.76,0,-67.8,2.827,2.033,0
9/7/2018,13:45, ,0,<site>,0,5.9,0,80.9,0,7.16,0,30.31,0,0,25.81,77.44,19.896,0,7916.2,8771.3,-5,4.91,0,8850.5,5701,1.18,4.74,0.38,0.38,7.72,0,-65.3,2.8,2.014,0
9/7/2018,14:00, ,0,<site>,0,5.9,0,84,0,7.44,0,25.77,0,0,27.14,81.43,19.876,0,7909.8,8768,-5,4.91,0,8847.4,5699,1.3,5.21,0.27,0.27,7.76,0,-67.8,2.762,1.987,0
9/7/2018,14:15, ,0,<site>,0,5.9,0,84.1,0,7.44,0,23.66,0,0,29.01,87.05,19.902,0,7895.3,8747.1,-5,4.9,0,8826,5686,1.35,5.4,0.29,0.29,7.77,0,-68.3,2.696,1.941,0
9/7/2018,14:30, ,0,<site>,0,5.9,0,83.8,0,7.4,0,21.09,0,0,30.89,92.68,20.046,0,7922,8750,-5,4.9,0,8827,5688,1.47,5.88,0.27,0.28,7.77,0,-68.1,2.635,1.898,0
9/7/2018,14:45, ,0,<site>,0,5.9,0,84.4,0,7.42,0,21.49,0,0,31.74,95.25,20.229,0,7956.5,8754.2,-5,4.9,0,8828.7,5690,1.4,5.6,0.26,0.26,7.77,0,-68.5,2.56,1.846,0
9/7/2018,15:00, ,0,<site>,0,5.9,0,85.3,0,7.44,0,21.82,0,0,33.38,100.16,20.636,0,8040.4,8771.6,-5,4.91,0,8840.6,5702,1.43,5.74,0.28,0.28,7.78,0,-69.2,2.468,1.781,0
9/7/2018,15:15, ,0,<site>,0,5.9,0,84.3,0,7.34,0,26.14,0,0,34.37,103.13,20.759,0,8066.3,8777.2,-5,4.91,0,8844.5,5705,1.46,5.87,0.25,0.25,7.78,0,-69.2,2.36,1.706,0
9/7/2018,15:30, ,0,<site>,0,5.9,0,86.8,0,7.47,0,23.07,0,0,36.76,110.31,21.359,0,8191.7,8803.9,-5,4.93,0,8862.6,5723,1.53,6.12,0.23,0.24,7.8,0,-70.3,2.243,1.624,0
9/7/2018,15:45, ,0,<site>,0,5.9,0,85.1,0,7.35,0,22.88,0,0,37.1,111.32,21.123,0,8152.6,8804.6,-5,4.93,0,8866.8,5723,1.54,6.16,0.23,0.24,7.79,0,-69.4,2.125,1.541,0
9/7/2018,16:00, ,0,<site>,0,5.9,0,82.9,0,7.18,0,25.12,0,0,37.71,113.15,20.976,0,8134.6,8811.9,-5,4.93,0,8876.3,5728,1.55,6.23,0.25,0.25,7.77,0,-68.2,2.011,1.46,0
9/7/2018,16:15, ,0,<site>,0,5.9,0,82.2,0,7.1,0,24.69,0,0,39.21,117.66,21.116,0,8172.4,8827.4,-5,4.94,0,8889.8,5738,1.67,6.68,0.25,0.25,7.76,0,-67.9,1.9,1.382,0
9/7/2018,16:30, ,0,<site>,0,5.9,0,81.6,0,7.02,0,27.91,0,0,40.4,121.24,21.326,0,8219.5,8839.8,-5,4.95,0,8899.3,5746,1.68,6.73,0.29,0.29,7.76,0,-67.8,1.792,1.307,0
9/7/2018,16:45, ,0,<site>,0,5.9,0,81.2,0,6.96,0,27.09,0,0,41.05,123.18,21.505,0,8259.4,8850.2,-5,4.95,0,8907,5753,1.75,7.03,0.26,0.26,7.76,0,-67.7,1.687,1.233,0
9/7/2018,17:00, ,0,<site>,0,5.9,0,79.5,0,6.81,0,29.52,0,0,41.25,123.78,21.572,0,8277,8856.8,-5,4.96,0,8912.7,5757,1.81,7.24,0.29,0.29,7.74,0,-67.1,1.596,1.17,0
9/7/2018,17:15, ,0,<site>,0,5.9,0,77.3,0,6.62,0,31.07,0,0,42.16,126.51,21.591,0,8289.5,8866.9,-5,4.96,0,8922.6,5763,1.92,7.69,0.32,0.32,7.73,0,-65.9,1.515,1.113,0
9/7/2018,17:30, ,0,<site>,0,5.9,0,73.5,0,6.3,0,28.65,0,0,44.48,133.45,21.517,0,8292.7,8883.7,-5,4.97,0,8940.6,5774,2.1,8.42,0.37,0.37,7.69,0,-64,1.453,1.069,0
9/7/2018,17:45, ,0,<site>,0,5.9,0,70,0,6.01,0,33.49,0,0,47.52,142.59,21.454,0,8303.3,8906.5,-5,4.99,0,8964.5,5789,2.27,9.11,0.38,0.38,7.66,0,-62,1.404,1.035,0
9/7/2018,18:00, ,0,<site>,0,5.9,0,66.2,0,5.69,0,28.89,0,0,50.49,151.51,21.381,0,8315,8932.3,-5,5,0,8991.6,5806,2.57,10.3,0.38,0.38,7.62,0,-60,1.366,1.008,0
9/7/2018,18:15, ,0,<site>,0,5.9,0,61.5,0,5.29,0,27.3,0,0,53.76,161.31,21.299,0,8329.4,8962.9,-5,5.02,0,9023.6,5826,2.81,11.26,0.43,0.43,7.59,0,-58.2,1.345,0.993,0
9/7/2018,18:30, ,0,<site>,0,5.9,0,58.6,0,5.05,0,26.29,0,0,55.66,167,21.241,0,8337.3,8982.1,-5,5.03,0,9043.8,5838,3.01,12.07,0.44,0.45,7.57,0,-56.9,1.347,0.994,0
9/7/2018,18:45, ,0,<site>,0,5.9,0,54.5,0,4.7,0,37.79,0,0,54.91,164.75,21.227,0,8338.3,8985.9,-5,5.04,0,9047.8,5841,2.41,9.68,0.35,0.35,7.55,0,-55.7,1.363,1.005,0
9/7/2018,19:00, ,0,<site>,0,5.9,0,58.9,0,5.08,0,29.86,0,0,54.55,163.66,21.199,0,8332,8984.2,-5,5.04,0,9046.6,5840,2.98,11.94,0.42,0.42,7.57,0,-57,1.405,1.035,0
9/7/2018,19:15, ,0,<site>,0,5.9,0,77.8,0,6.82,0,24.84,0,0,44.9,134.71,20.405,0,8090.6,8869,-5,4.97,0,8942,5765,1.7,6.82,0.28,0.28,7.74,0,-66.8,1.475,1.084,0
9/7/2018,19:30, ,0,<site>,0,5.9,0,82.3,0,7.24,0,19.56,0,0,43.72,131.19,20.207,0,8026.6,8835.4,-5,4.95,0,8910.9,5743,1.45,5.8,0.28,0.28,7.8,0,-69.9,1.556,1.141,0
9/7/2018,19:45, ,0,<site>,0,5.9,0,82.5,0,7.27,0,18.93,0,0,43.03,129.1,20.147,0,8013.5,8832.2,-5,4.95,0,8908.5,5741,1.46,5.87,0.28,0.28,7.8,0,-70,1.664,1.217,0
9/7/2018,20:00, ,0,<site>,0,5.9,0,82.8,0,7.3,0,19.63,0,0,41.52,124.58,20.033,0,7984.4,8821.3,-5,4.94,0,8899.1,5734,1.39,5.59,0.24,0.24,7.8,0,-69.9,1.779,1.298,0
9/7/2018,20:15, ,0,<site>,0,5.9,0,83,0,7.33,0,22.87,0,0,39.34,118.06,20.024,0,7973.3,8810.7,-5,4.94,0,8888.5,5727,1.35,5.4,0.26,0.26,7.79,0,-69.6,1.906,1.386,0
9/7/2018,20:30, ,0,<site>,0,5.9,0,83.5,0,7.37,0,27.08,0,0,37.51,112.56,20.024,0,7966.4,8803,-5,4.93,0,8880.7,5722,1.33,5.33,0.25,0.26,7.79,0,-69.5,2.038,1.479,0
9/7/2018,20:45, ,0,<site>,0,5.9,0,83.8,0,7.39,0,24.87,0,0,35.87,107.63,20.058,0,7954,8783.1,-5,4.92,0,8860.2,5709,1.28,5.12,0.28,0.29,7.79,0,-69.2,2.173,1.574,0
9/7/2018,21:00, ,0,<site>,0,5.9,0,84.4,0,7.44,0,32.91,0,0,33.35,100.07,20.078,0,7943.6,8768,-5,4.91,0,8844.6,5699,1.22,4.89,0.28,0.29,7.78,0,-69.1,2.315,1.673,0
