Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,pH,F_pH,pHmV,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,Turb,F_Turb,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/8/2018,12:00, ,0,<site>,0,6.1,21.659,0,3.8988,4.1645,0,2.22,0,1.14,4.49,0.21,0.23,1.01,-0.25,7.81,0,-60.5,81.1,0,7.05,0,45.81,0,37.15,111.38,1.194,1.351,0
6/8/2018,12:15, ,0,<site>,0,6.1,21.737,0,3.8956,4.1545,0,2.21,0,1.1,4.36,0.23,0.25,0.98,-0.23,7.81,0,-60.5,81.3,0,7.05,0,50.16,0,37.09,111.22,1.2,1.288,0
6/8/2018,12:30, ,0,<site>,0,6.1,21.753,0,3.861,4.1163,0,2.19,0,1.17,4.63,0.24,0.26,1.04,-0.22,7.81,0,-60.2,80.4,0,6.97,0,48.19,0,37.33,111.93,1.198,1.226,0
6/8/2018,12:45, ,0,<site>,0,6.1,21.893,0,3.8444,4.087,0,2.17,0,1.23,4.88,0.19,0.21,1.11,-0.27,7.81,0,-60.4,80.6,0,6.97,0,47.93,0,37.44,112.26,1.2,1.168,0
6/8/2018,13:00, ,0,<site>,0,6.1,21.884,0,3.79,4.0298,0,2.14,0,1.33,5.25,0.22,0.24,1.2,-0.24,7.81,0,-60.3,78.9,0,6.83,0,54.11,0,37.18,111.47,1.203,1.109,0
6/8/2018,13:15, ,0,<site>,0,6.1,22.178,0,3.8013,4.0179,0,2.13,0,1.39,5.53,0.25,0.27,1.27,-0.21,7.81,0,-60.8,80.5,0,6.93,0,53.72,0,37.38,112.07,1.201,1.043,0
6/8/2018,13:30, ,0,<site>,0,6.1,22.425,0,3.8011,3.9977,0,2.12,0,1.51,5.99,0.28,0.3,1.38,-0.18,7.82,0,-61.1,81.5,0,6.98,0,71.33,0,37.17,111.46,1.203,0.995,0
6/8/2018,13:45, ,0,<site>,0,6.1,22.544,0,3.7686,3.954,0,2.09,0,1.63,6.47,0.28,0.3,1.5,-0.18,7.81,0,-60.9,81,0,6.93,0,63.34,0,37.57,112.64,1.198,0.944,0
6/8/2018,14:00, ,0,<site>,0,6.1,22.572,0,3.7645,3.9476,0,2.09,0,1.7,6.73,0.23,0.25,1.57,-0.23,7.8,0,-60.2,79.3,0,6.78,0,56.72,0,38.28,114.77,1.203,0.898,0
6/8/2018,14:15, ,0,<site>,0,6.1,22.445,0,3.7298,3.9212,0,2.08,0,1.81,7.2,0.31,0.33,1.69,-0.15,7.79,0,-59.2,76.8,0,6.58,0,74.68,0,38.67,115.95,1.201,0.864,0
6/8/2018,14:30, ,0,<site>,0,6.1,22.602,0,3.7301,3.9091,0,2.07,0,1.91,7.6,0.3,0.32,1.79,-0.15,7.78,0,-58.9,75.9,0,6.48,0,62.84,0,38.74,116.17,1.203,0.825,0
6/8/2018,14:45, ,0,<site>,0,6.1,22.872,0,3.7426,3.9012,0,2.06,0,1.93,7.69,0.25,0.27,1.81,-0.21,7.78,0,-58.8,76.8,0,6.52,0,64.36,0,38.97,116.85,1.199,0.8,0
6/8/2018,15:00, ,0,<site>,0,6.1,22.953,0,3.7667,3.92,0,2.07,0,2.12,8.45,0.32,0.34,2,-0.14,7.77,0,-58.4,75.9,0,6.44,0,61.48,0,38.8,116.35,1.202,0.771,0
6/8/2018,15:15, ,0,<site>,0,6.1,22.86,0,3.7394,3.8988,0,2.06,0,2.15,8.54,0.35,0.37,2.02,-0.11,7.75,0,-57.3,73.4,0,6.24,0,68.55,0,40.07,120.14,1.199,0.761,0
6/8/2018,15:30, ,0,<site>,0,6.1,23.048,0,3.7481,3.8932,0,2.06,0,2.35,9.36,0.41,0.43,2.23,-0.05,7.76,0,-57.6,74.2,0,6.29,0,65.15,0,40.93,122.74,1.203,0.75,0
6/8/2018,15:45, ,0,<site>,0,6.1,23.118,0,3.7625,3.9029,0,2.06,0,2.5,9.96,0.41,0.43,2.38,-0.05,7.76,0,-57.9,75.5,0,6.39,0,60.24,0,41.3,123.85,1.201,0.747,0
6/8/2018,16:00, ,0,<site>,0,6.1,23.147,0,3.759,3.8969,0,2.06,0,2.59,10.32,0.4,0.42,2.47,-0.06,7.76,0,-57.8,75.6,0,6.39,0,62.83,0,41.28,123.78,1.203,0.742,0
6/8/2018,16:15, ,0,<site>,0,6.1,23.206,0,3.776,3.91,0,2.07,0,2.04,8.1,0.31,0.33,1.91,-0.15,7.72,0,-55.2,67.3,0,5.69,0,51.75,0,44.18,132.47,1.201,0.766,0
6/8/2018,16:30, ,0,<site>,0,6.1,22.808,0,3.7143,3.8766,0,2.05,0,2.14,8.49,0.3,0.32,2.01,-0.16,7.77,0,-58.2,74.5,0,6.34,0,62.38,0,41.08,123.17,1.203,0.799,0
6/8/2018,16:45, ,0,<site>,0,6.1,21.409,0,3.5767,3.8401,0,2.03,0,1.52,6.03,0.21,0.23,1.4,-0.25,7.83,0,-61.7,77,0,6.73,0,51.53,0,43.17,129.45,1.2,0.836,0
6/8/2018,17:00, ,0,<site>,0,6.1,21.063,0,3.5422,3.8303,0,2.03,0,1.32,5.21,0.15,0.17,1.19,-0.31,7.85,0,-62.9,78.6,0,6.92,0,54.67,0,42.94,128.75,1.201,0.87,0
6/8/2018,17:15, ,0,<site>,0,6.1,20.884,0,3.5774,3.8826,0,2.06,0,1.23,4.88,0.14,0.16,1.11,-0.32,7.86,0,-63.4,80,0,7.06,0,40.9,0,43,128.93,1.2,0.931,0
6/8/2018,17:30, ,0,<site>,0,6.1,20.895,0,3.604,3.9107,0,2.07,0,1.14,4.49,0.14,0.16,1.01,-0.32,7.86,0,-63.4,81,0,7.15,0,40.67,0,41.91,125.69,1.198,0.99,0
6/8/2018,17:45, ,0,<site>,0,6.1,20.877,0,3.6313,3.9416,0,2.09,0,1.09,4.32,0.14,0.16,0.97,-0.32,7.85,0,-63,80.6,0,7.12,0,45.65,0,40.77,122.26,1.2,1.063,0
6/8/2018,18:00, ,0,<site>,0,6.1,20.949,0,3.6623,3.9695,0,2.11,0,1.12,4.44,0.13,0.15,1,-0.33,7.85,0,-62.8,81.2,0,7.16,0,53.92,0,38.31,114.89,1.202,1.154,0
6/8/2018,18:15, ,0,<site>,0,6.1,21.066,0,3.7784,4.0854,0,2.17,0,1.05,4.14,0.12,0.14,0.92,-0.34,7.84,0,-62.2,82.1,0,7.22,0,59.29,0,36.8,110.33,1.201,1.24,0
6/8/2018,18:30, ,0,<site>,0,6.1,21.133,0,3.8601,4.1679,0,2.22,0,1.07,4.22,0.19,0.21,0.94,-0.27,7.83,0,-61.8,82.8,0,7.26,0,61.18,0,35.23,105.63,1.203,1.33,0
6/8/2018,18:45, ,0,<site>,0,6.1,21.099,0,3.8763,4.1884,0,2.23,0,1.03,4.07,0.2,0.22,0.91,-0.26,7.83,0,-61.8,83,0,7.29,0,69.87,0,34.87,104.54,1.202,1.412,0
6/8/2018,19:00, ,0,<site>,0,6.1,21.081,0,3.9209,4.2381,0,2.26,0,1,3.94,0.16,0.18,0.87,-0.3,7.82,0,-61.1,82.8,0,7.27,0,60.08,0,34.54,103.56,1.202,1.499,0
6/8/2018,19:15, ,0,<site>,0,6.1,21.068,0,3.9643,4.2862,0,2.29,0,0.98,3.88,0.16,0.18,0.86,-0.3,7.81,0,-60.2,82.2,0,7.22,0,67.45,0,33.06,99.13,1.201,1.588,0
6/8/2018,19:30, ,0,<site>,0,6.1,21.079,0,4.0678,4.3972,0,2.35,0,0.91,3.6,0.16,0.18,0.79,-0.3,7.79,0,-59,81.9,0,7.19,0,66.15,0,31.8,95.35,1.202,1.666,0
6/8/2018,19:45, ,0,<site>,0,6.1,21.128,0,4.163,4.4955,0,2.4,0,0.88,3.47,0.16,0.18,0.76,-0.3,7.78,0,-58.6,82.5,0,7.23,0,71.87,0,30.74,92.16,1.201,1.737,0
6/8/2018,20:00, ,0,<site>,0,6.1,21.204,0,4.2368,4.568,0,2.44,0,0.86,3.41,0.18,0.2,0.74,-0.28,7.78,0,-58.4,83,0,7.27,0,79.21,0,29.24,87.67,1.202,1.809,0
6/8/2018,20:15, ,0,<site>,0,6.1,21.279,0,4.3713,4.7058,0,2.52,0,0.84,3.31,0.18,0.2,0.71,-0.28,7.77,0,-58,84.1,0,7.34,0,78.66,0,27.43,82.25,1.199,1.874,0
6/8/2018,20:30, ,0,<site>,0,6.1,21.262,0,4.4384,4.7797,0,2.57,0,0.84,3.31,0.24,0.26,0.71,-0.22,7.76,0,-57.7,83.8,0,7.32,0,74.12,0,27.69,83.01,1.2,1.926,0
6/8/2018,20:45, ,0,<site>,0,6.1,21.276,0,4.4956,4.8398,0,2.6,0,0.78,3.05,0.18,0.2,0.65,-0.28,7.76,0,-57.6,84.6,0,7.39,0,74.28,0,27.24,81.67,1.199,1.983,0
6/8/2018,21:00, ,0,<site>,0,6.1,21.292,0,4.5784,4.9275,0,2.65,0,0.79,3.11,0.17,0.19,0.66,-0.29,7.75,0,-57.1,84.8,0,7.4,0,68.21,0,26.34,78.98,1.203,2.035,0
6/8/2018,21:15, ,0,<site>,0,6.1,21.286,0,4.6223,4.9753,0,2.68,0,0.73,2.88,0.14,0.16,0.61,-0.32,7.75,0,-56.8,84.1,0,7.34,0,54.94,0,27.77,83.26,1.202,2.072,0
6/8/2018,21:30, ,0,<site>,0,6.1,21.297,0,4.6577,5.0121,0,2.7,0,0.73,2.85,0.16,0.18,0.6,-0.3,7.75,0,-57,85,0,7.41,0,58.18,0,26.78,80.29,1.203,2.105,0
6/8/2018,21:45, ,0,<site>,0,6.1,21.331,0,4.8051,5.1672,0,2.79,0,0.68,2.69,0.11,0.13,0.56,-0.35,7.75,0,-56.8,86,0,7.5,0,52.49,0,25.87,77.54,1.2,2.132,0
6/8/2018,22:00, ,0,<site>,0,6.1,21.34,0,4.8588,5.224,0,2.82,0,0.68,2.65,0.14,0.16,0.55,-0.32,7.74,0,-56.2,85.3,0,7.43,0,43.2,0,25.95,77.78,1.2,2.148,0
6/8/2018,22:15, ,0,<site>,0,6.1,21.291,0,4.8684,5.2396,0,2.83,0,0.69,2.7,0.11,0.13,0.56,-0.35,7.75,0,-56.6,85.9,0,7.49,0,46.14,0,26.5,79.44,1.198,2.16,0
6/8/2018,22:30, ,0,<site>,0,6.1,21.295,0,4.9127,5.2868,0,2.86,0,0.62,2.43,0.15,0.17,0.49,-0.31,7.73,0,-55.8,83.9,0,7.32,0,42.19,0,25.74,77.17,1.202,2.165,0
6/8/2018,22:45, ,0,<site>,0,6.1,21.182,0,4.8287,5.2084,0,2.81,0,0.66,2.58,0.11,0.13,0.53,-0.35,7.75,0,-56.7,85.5,0,7.47,0,36.93,0,27.29,81.8,1.203,2.163,0
6/8/2018,23:00, ,0,<site>,0,6.1,21.138,0,4.8033,5.1858,0,2.8,0,0.65,2.55,0.13,0.15,0.53,-0.33,7.73,0,-55.7,83.6,0,7.31,0,41.7,0,27.49,82.4,1.202,2.151,0
6/8/2018,23:15, ,0,<site>,0,6.1,21.118,0,4.7684,5.1503,0,2.78,0,0.68,2.68,0.14,0.16,0.56,-0.32,7.75,0,-56.8,85.2,0,7.46,0,37.59,0,28.09,84.2,1.2,2.13,0
6/8/2018,23:30, ,0,<site>,0,6.1,21.064,0,4.685,5.0659,0,2.73,0,0.73,2.87,0.14,0.16,0.6,-0.32,7.75,0,-56.7,84.2,0,7.38,0,37.31,0,29.28,87.77,1.2,2.102,0
6/8/2018,23:45, ,0,<site>,0,6.1,20.993,0,4.6181,5.0008,0,2.69,0,0.71,2.78,0.08,0.1,0.58,-0.38,7.75,0,-56.7,83.7,0,7.34,0,40.17,0,28.48,85.38,1.199,2.068,0
6/9/2018,0:00, ,0,<site>,0,6.1,20.868,0,4.5043,4.8902,0,2.63,0,0.73,2.86,0.12,0.14,0.6,-0.34,7.75,0,-56.7,82.8,0,7.29,0,43.92,0,30.89,92.61,1.201,2.021,0
6/9/2018,0:15, ,0,<site>,0,6.1,20.714,0,4.3246,4.7102,0,2.53,0,0.85,3.33,0.11,0.13,0.72,-0.35,7.76,0,-57.5,81.4,0,7.19,0,44.7,0,33.01,98.97,1.2,1.959,0
6/9/2018,0:30, ,0,<site>,0,6.1,20.559,0,4.2134,4.6039,0,2.47,0,0.88,3.45,0.14,0.16,0.75,-0.32,7.76,0,-57.6,80.5,0,7.14,0,41.65,0,33.51,100.46,1.202,1.887,0
6/9/2018,0:45, ,0,<site>,0,6.1,20.519,0,4.1975,4.5904,0,2.46,0,0.87,3.43,0.14,0.16,0.75,-0.32,7.76,0,-57.5,80.3,0,7.12,0,42.48,0,33.76,101.24,1.202,1.808,0
6/9/2018,1:00, ,0,<site>,0,6.1,20.493,0,4.161,4.553,0,2.44,0,0.87,3.43,0.17,0.19,0.74,-0.29,7.76,0,-57.4,79.7,0,7.07,0,43.23,0,34.07,102.15,1.203,1.723,0
6/9/2018,1:15, ,0,<site>,0,6.1,20.338,0,4.0304,4.4244,0,2.37,0,0.94,3.72,0.13,0.15,0.82,-0.33,7.77,0,-57.8,78.3,0,6.98,0,48.32,0,35.18,105.49,1.2,1.635,0
6/9/2018,1:30, ,0,<site>,0,6.1,20.18,0,3.9322,4.3308,0,2.31,0,1.01,4,0.15,0.17,0.89,-0.31,7.78,0,-58.3,77.5,0,6.93,0,46.51,0,36.18,108.49,1.2,1.549,0
6/9/2018,1:45, ,0,<site>,0,6.1,20.113,0,3.8786,4.2779,0,2.28,0,1.03,4.06,0.11,0.13,0.9,-0.35,7.78,0,-58.7,77,0,6.89,0,47.4,0,36.64,109.86,1.201,1.465,0
6/9/2018,2:00, ,0,<site>,0,6.1,20.022,0,3.8131,4.2137,0,2.25,0,1.12,4.41,0.19,0.21,0.99,-0.27,7.8,0,-59.3,76.5,0,6.86,0,50.84,0,37.21,111.58,1.202,1.373,0
6/9/2018,2:15, ,0,<site>,0,6.1,19.927,0,3.7676,4.1718,0,2.22,0,1.17,4.64,0.22,0.24,1.05,-0.24,7.8,0,-59.4,75.9,0,6.82,0,52.35,0,37.41,112.16,1.2,1.295,0
6/9/2018,2:30, ,0,<site>,0,6.1,19.867,0,3.7293,4.1347,0,2.2,0,1.24,4.92,0.24,0.26,1.12,-0.22,7.8,0,-59.6,75.3,0,6.77,0,51.62,0,37.98,113.88,1.202,1.228,0
6/9/2018,2:45, ,0,<site>,0,6.1,19.809,0,3.7002,4.1074,0,2.19,0,1.24,4.91,0.17,0.19,1.11,-0.29,7.8,0,-59.7,74.9,0,6.75,0,49.23,0,38.73,116.13,1.202,1.167,0
6/9/2018,3:00, ,0,<site>,0,6.1,19.751,0,3.6687,4.0774,0,2.17,0,1.28,5.08,0.26,0.28,1.16,-0.19,7.8,0,-59.5,74.3,0,6.7,0,49.62,0,39.16,117.44,1.202,1.113,0
6/9/2018,3:15, ,0,<site>,0,6.1,19.731,0,3.6447,4.0526,0,2.16,0,1.36,5.4,0.3,0.32,1.24,-0.16,7.8,0,-59.3,73.4,0,6.62,0,53.44,0,39.84,119.45,1.2,1.067,0
6/9/2018,3:30, ,0,<site>,0,6.1,19.702,0,3.6269,4.0352,0,2.15,0,1.45,5.73,0.24,0.26,1.32,-0.22,7.79,0,-59.1,72.6,0,6.56,0,52.22,0,39.99,119.92,1.202,1.023,0
6/9/2018,3:45, ,0,<site>,0,6.1,19.725,0,3.611,4.0156,0,2.14,0,1.56,6.18,0.25,0.27,1.43,-0.21,7.79,0,-58.8,71.5,0,6.46,0,57.62,0,40.11,120.28,1.201,0.988,0
6/9/2018,4:00, ,0,<site>,0,6.1,19.739,0,3.6025,4.0049,0,2.13,0,1.65,6.56,0.23,0.25,1.53,-0.23,7.78,0,-58.6,70.9,0,6.4,0,60.16,0,41.06,123.12,1.202,0.952,0
6/9/2018,4:15, ,0,<site>,0,6.1,19.783,0,3.5945,3.9923,0,2.12,0,1.8,7.14,0.28,0.3,1.67,-0.18,7.77,0,-58.1,69.6,0,6.28,0,54.56,0,41.46,124.33,1.201,0.914,0
6/9/2018,4:30, ,0,<site>,0,6.1,19.816,0,3.591,3.9856,0,2.12,0,1.87,7.43,0.29,0.31,1.75,-0.17,7.77,0,-57.6,68.5,0,6.17,0,56.88,0,42.12,126.32,1.202,0.89,0
6/9/2018,4:45, ,0,<site>,0,6.1,19.852,0,3.5919,3.9836,0,2.12,0,1.96,7.78,0.28,0.3,1.83,-0.18,7.76,0,-57.1,67.5,0,6.08,0,64.9,0,42.24,126.66,1.2,0.858,0
6/9/2018,5:00, ,0,<site>,0,6.1,19.883,0,3.5872,3.9758,0,2.11,0,1.98,7.88,0.34,0.36,1.86,-0.11,7.75,0,-56.4,65.8,0,5.92,0,61.85,0,42.14,126.35,1.201,0.826,0
6/9/2018,5:15, ,0,<site>,0,6.1,19.924,0,3.5858,3.9708,0,2.11,0,2.17,8.61,0.35,0.37,2.04,-0.11,7.74,0,-56,65.2,0,5.86,0,59.88,0,42.83,128.44,1.199,0.805,0
6/9/2018,5:30, ,0,<site>,0,6.1,19.95,0,3.593,3.9765,0,2.11,0,2.2,8.76,0.37,0.39,2.08,-0.09,7.73,0,-55.6,63.8,0,5.73,0,62.58,0,42.87,128.54,1.202,0.791,0
6/9/2018,5:45, ,0,<site>,0,6.1,19.954,0,3.593,3.9762,0,2.11,0,2.22,8.84,0.36,0.38,2.1,-0.1,7.72,0,-55.1,62.2,0,5.59,0,63.46,0,42.74,128.15,1.201,0.783,0
6/9/2018,6:00, ,0,<site>,0,6.1,19.966,0,3.5961,3.9786,0,2.11,0,2.23,8.87,0.36,0.39,2.1,-0.09,7.71,0,-54.6,60.6,0,5.45,0,70.06,0,43.21,129.59,1.202,0.786,0
6/9/2018,6:15, ,0,<site>,0,6.1,19.961,0,3.5918,3.9743,0,2.11,0,1.88,7.48,0.29,0.31,1.76,-0.17,7.65,0,-50.6,48,0,4.31,0,51.98,0,45.7,137.06,1.201,0.804,0
6/9/2018,6:30, ,0,<site>,0,6.1,19.955,0,3.5947,3.978,0,2.11,0,2.25,8.95,0.43,0.45,2.13,-0.03,7.71,0,-54.4,60.6,0,5.44,0,65.13,0,43.5,130.43,1.202,0.837,0
6/9/2018,6:45, ,0,<site>,0,6.1,19.996,0,3.5052,3.8756,0,2.06,0,1.36,5.41,0.22,0.24,1.24,-0.24,7.87,0,-63.5,75.4,0,6.77,0,44.77,0,44.72,134.1,1.201,0.877,0
6/9/2018,7:00, ,0,<site>,0,6.1,20.033,0,3.5115,3.8795,0,2.06,0,1.23,4.87,0.22,0.24,1.1,-0.24,7.89,0,-64.9,78.3,0,7.03,0,38.84,0,43.78,131.29,1.201,0.938,0
6/9/2018,7:15, ,0,<site>,0,6.1,20.068,0,3.5367,3.9045,0,2.07,0,1.18,4.67,0.24,0.26,1.05,-0.22,7.89,0,-64.8,78.9,0,7.08,0,35.05,0,43.9,131.64,1.199,1.007,0
6/9/2018,7:30, ,0,<site>,0,6.1,20.083,0,3.5619,3.9311,0,2.09,0,1.15,4.57,0.21,0.23,1.03,-0.25,7.89,0,-64.7,79.5,0,7.13,0,37.06,0,43.06,129.12,1.202,1.086,0
6/9/2018,7:45, ,0,<site>,0,6.1,20.112,0,3.6174,3.9899,0,2.12,0,1.11,4.38,0.21,0.23,0.98,-0.25,7.88,0,-64,79.6,0,7.14,0,41.85,0,37.79,113.31,1.2,1.177,0
6/9/2018,8:00, ,0,<site>,0,6.1,20.176,0,3.6958,4.0709,0,2.17,0,1.12,4.44,0.32,0.34,1,-0.14,7.86,0,-63,79.4,0,7.11,0,48.05,0,39.5,118.46,1.202,1.26,0
6/9/2018,8:15, ,0,<site>,0,6.1,20.252,0,3.7787,4.1556,0,2.21,0,1.06,4.19,0.21,0.23,0.94,-0.25,7.85,0,-62.3,79.8,0,7.13,0,60.4,0,35.53,106.55,1.201,1.344,0
6/9/2018,8:30, ,0,<site>,0,6.1,20.32,0,3.8323,4.2085,0,2.24,0,1.02,4.03,0.23,0.25,0.89,-0.23,7.84,0,-62,80.3,0,7.16,0,58.76,0,34.69,104,1.202,1.423,0
6/9/2018,8:45, ,0,<site>,0,6.1,20.394,0,3.9016,4.278,0,2.28,0,1,3.95,0.2,0.22,0.87,-0.26,7.83,0,-61.4,80.5,0,7.17,0,70.25,0,34.58,103.67,1.201,1.5,0
6/9/2018,9:00, ,0,<site>,0,6.1,20.472,0,3.9942,4.3723,0,2.34,0,0.98,3.87,0.19,0.21,0.85,-0.26,7.81,0,-60.5,80.6,0,7.17,0,70.97,0,33.05,99.08,1.202,1.57,0
6/9/2018,9:15, ,0,<site>,0,6.1,20.547,0,4.0471,4.4233,0,2.36,0,0.93,3.67,0.22,0.24,0.8,-0.24,7.8,0,-59.9,80.8,0,7.17,0,70.55,0,32.42,97.21,1.202,1.637,0
6/9/2018,9:30, ,0,<site>,0,6.1,20.607,0,4.1286,4.5067,0,2.41,0,0.9,3.57,0.17,0.19,0.78,-0.29,7.79,0,-59.3,81.1,0,7.19,0,67.64,0,31.22,93.6,1.202,1.694,0
6/9/2018,9:45, ,0,<site>,0,6.1,20.636,0,4.2024,4.5845,0,2.46,0,0.88,3.46,0.18,0.2,0.75,-0.27,7.78,0,-58.8,81.2,0,7.19,0,74.95,0,30.99,92.9,1.202,1.741,0
6/9/2018,10:00, ,0,<site>,0,6.1,20.682,0,4.2685,4.6521,0,2.49,0,0.86,3.38,0.21,0.23,0.73,-0.24,7.78,0,-58.3,81.4,0,7.19,0,60.25,0,30.21,90.56,1.202,1.782,0
6/9/2018,10:15, ,0,<site>,0,6.1,20.726,0,4.3272,4.7119,0,2.53,0,0.82,3.23,0.2,0.22,0.69,-0.26,7.77,0,-57.9,81.7,0,7.22,0,74.57,0,30.29,90.81,1.201,1.808,0
6/9/2018,10:30, ,0,<site>,0,6.1,20.739,0,4.3444,4.7293,0,2.54,0,0.81,3.19,0.19,0.21,0.68,-0.27,7.76,0,-57.3,80.2,0,7.08,0,62.59,0,30.34,90.96,1.202,1.83,0
6/9/2018,10:45, ,0,<site>,0,6.1,20.764,0,4.3985,4.7856,0,2.57,0,0.81,3.19,0.17,0.19,0.68,-0.29,7.75,0,-56.9,80.2,0,7.08,0,50.82,0,30.59,91.72,1.201,1.839,0
6/9/2018,11:00, ,0,<site>,0,6.1,20.79,0,4.3859,4.7695,0,2.56,0,0.85,3.35,0.14,0.16,0.72,-0.32,7.75,0,-57.1,80.4,0,7.09,0,45.93,0,31.31,93.87,1.202,1.833,0
6/9/2018,11:15, ,0,<site>,0,6.1,20.763,0,4.3426,4.7249,0,2.54,0,0.79,3.1,0.17,0.19,0.66,-0.29,7.76,0,-57.5,80.4,0,7.09,0,44.99,0,32.19,96.5,1.202,1.815,0
6/9/2018,11:30, ,0,<site>,0,6.1,20.749,0,4.3093,4.6901,0,2.52,0,0.83,3.28,0.14,0.16,0.71,-0.32,7.76,0,-57.2,79.1,0,6.98,0,44.08,0,32.73,98.12,1.202,1.794,0
6/9/2018,11:45, ,0,<site>,0,6.1,20.823,0,4.2639,4.6335,0,2.48,0,0.82,3.25,0.15,0.17,0.7,-0.31,7.78,0,-58.6,81.2,0,7.16,0,37.87,0,33.5,100.45,1.201,1.761,0
6/9/2018,12:00, ,0,<site>,0,6.1,20.956,0,4.2189,4.572,0,2.45,0,0.85,3.36,0.18,0.2,0.73,-0.27,7.79,0,-59.2,81.4,0,7.16,0,43.16,0,33.74,101.16,1.202,1.717,0
6/9/2018,12:15, ,0,<site>,0,6.1,21.05,0,4.1369,4.4745,0,2.39,0,0.92,3.64,0.19,0.21,0.8,-0.27,7.8,0,-60,80.8,0,7.1,0,47.77,0,34.56,103.62,1.202,1.668,0
6/9/2018,12:30, ,0,<site>,0,6,21.292,0,4.0736,4.3841,0,2.34,0,0.99,3.92,0.17,0.19,0.87,-0.29,7.82,0,-60.9,81.3,0,7.11,0,51.8,0,35.34,105.96,1.202,1.614,0
6/9/2018,12:45, ,0,<site>,0,6.1,21.593,0,4.0278,4.3082,0,2.3,0,1.09,4.3,0.16,0.18,0.96,-0.3,7.84,0,-62.2,82.5,0,7.17,0,52.74,0,35.89,107.61,1.2,1.55,0
6/9/2018,13:00, ,0,<site>,0,6,21.659,0,3.9826,4.254,0,2.27,0,1.14,4.51,0.14,0.16,1.01,-0.32,7.84,0,-62.3,82.5,0,7.16,0,51.78,0,36.17,108.46,1.202,1.489,0
6/9/2018,13:15, ,0,<site>,0,6.1,21.724,0,3.9674,4.2322,0,2.25,0,1.13,4.48,0.19,0.21,1.01,-0.27,7.84,0,-62.4,82.8,0,7.19,0,47.64,0,36.61,109.77,1.202,1.422,0
6/9/2018,13:30, ,0,<site>,0,6.1,21.781,0,3.9608,4.2203,0,2.25,0,1.12,4.41,0.17,0.19,0.99,-0.29,7.84,0,-62.2,82.4,0,7.14,0,47.55,0,36.59,109.7,1.202,1.36,0
6/9/2018,13:45, ,0,<site>,0,6.1,21.83,0,3.9277,4.1808,0,2.22,0,1.15,4.53,0.16,0.18,1.02,-0.3,7.85,0,-62.6,82.1,0,7.11,0,62.58,0,36.58,109.69,1.201,1.296,0
6/9/2018,14:00, ,0,<site>,0,6,21.966,0,3.8974,4.1371,0,2.2,0,1.18,4.65,0.17,0.19,1.05,-0.29,7.85,0,-63,82.1,0,7.09,0,55.07,0,36.65,109.88,1.202,1.224,0
6/9/2018,14:15, ,0,<site>,0,6.1,22.056,0,3.8624,4.0926,0,2.17,0,1.29,5.11,0.18,0.2,1.17,-0.28,7.86,0,-63.2,81,0,6.99,0,58.65,0,36.81,110.37,1.2,1.168,0
6/9/2018,14:30, ,0,<site>,0,6.1,22.209,0,3.8409,4.0572,0,2.15,0,1.39,5.5,0.21,0.23,1.26,-0.25,7.86,0,-63.8,82.3,0,7.08,0,73.75,0,37.2,111.55,1.203,1.112,0
6/9/2018,14:45, ,0,<site>,0,6,22.315,0,3.8169,4.0233,0,2.13,0,1.52,6.04,0.2,0.22,1.4,-0.26,7.86,0,-63.8,82.4,0,7.08,0,59.02,0,37.64,112.87,1.202,1.042,0
6/9/2018,15:00, ,0,<site>,0,6,22.365,0,3.8121,4.0141,0,2.13,0,1.53,6.06,0.25,0.27,1.4,-0.21,7.86,0,-63.3,81.3,0,6.97,0,72.61,0,37.69,113.02,1.202,0.988,0
6/9/2018,15:15, ,0,<site>,0,6.1,22.47,0,3.813,4.0066,0,2.12,0,1.74,6.9,0.28,0.3,1.61,-0.18,7.85,0,-62.7,80,0,6.84,0,66.93,0,38.11,114.27,1.202,0.94,0
6/9/2018,15:30, ,0,<site>,0,6,22.515,0,3.8122,4.0022,0,2.12,0,1.9,7.56,0.28,0.3,1.78,-0.18,7.84,0,-62.5,80.2,0,6.86,0,78.9,0,38.74,116.17,1.202,0.909,0
6/9/2018,15:45, ,0,<site>,0,6,22.539,0,3.8165,4.0047,0,2.12,0,1.87,7.44,0.37,0.39,1.75,-0.09,7.83,0,-61.9,79.4,0,6.79,0,64.58,0,39.64,118.87,1.201,0.876,0
6/9/2018,16:00, ,0,<site>,0,6,22.531,0,3.8185,4.0075,0,2.12,0,2.11,8.4,0.28,0.3,1.99,-0.18,7.82,0,-61.3,77.6,0,6.64,0,62.76,0,40.45,121.29,1.203,0.855,0
6/9/2018,16:15, ,0,<site>,0,6,22.539,0,3.8167,4.005,0,2.12,0,2.03,8.07,0.88,0.9,1.9,0.42,7.77,0,-58.2,69.5,0,5.94,0,57.43,0,42.45,127.3,1.2,0.853,0
