Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,Turb,F_Turb,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,fDOMRFU,fDOMQSU,WiperPosV,Depth,F_Depth
6/9/2017,15:45, ,0,SD1,0,5.7,74.21,0,1.44,5.8,0.26,0.27,1.27,-0.07,75.9,0,6.77,0,7.66,0,-53.8,20.741,0,1.356,1.4761,0,0.74,0,21.95,65.96,1.19,2.042,0
6/9/2017,16:00, ,0,SD1,0,5.7,77.08,0,1.42,5.7,0.25,0.27,1.24,-0.08,72.8,0,6.5,0,7.64,0,-52.8,20.722,0,1.3676,1.4892,0,0.75,0,21.69,65.21,1.188,2.021,0
6/9/2017,16:15, ,0,SD1,0,5.7,72.33,0,1.48,5.96,0.26,0.28,1.31,-0.07,73.9,0,6.59,0,7.65,0,-53.4,20.756,0,1.3792,1.5009,0,0.76,0,22.11,66.44,1.189,1.994,0
6/9/2017,16:30, ,0,SD1,0,5.7,74.12,0,1.59,6.41,0.27,0.29,1.42,-0.06,76.5,0,6.79,0,7.68,0,-55,20.976,0,1.4168,1.5347,0,0.77,0,22.78,68.46,1.185,1.958,0
6/9/2017,16:45, ,0,SD1,0,5.7,70.65,0,1.49,5.99,0.28,0.3,1.31,-0.05,76.4,0,6.79,0,7.68,0,-55.3,20.958,0,1.4422,1.5628,0,0.79,0,23.12,69.49,1.189,1.916,0
6/9/2017,17:00, ,0,SD1,0,5.7,67.76,0,1.71,6.89,0.26,0.28,1.54,-0.07,76.4,0,6.78,0,7.7,0,-56.6,21.052,0,1.5133,1.6367,0,0.83,0,24.28,72.97,1.185,1.863,0
6/9/2017,17:15, ,0,SD1,0,5.7,72.46,0,1.91,7.67,0.31,0.32,1.73,-0.02,76.7,0,6.79,0,7.72,0,-57.5,21.1,0,1.5567,1.682,0,0.85,0,24.94,74.94,1.19,1.811,0
6/9/2017,17:30, ,0,SD1,0,5.7,63.28,0,1.9,7.65,0.32,0.33,1.73,-0.01,76.6,0,6.78,0,7.73,0,-57.8,21.107,0,1.5773,1.704,0,0.86,0,25.19,75.7,1.186,1.755,0
6/9/2017,17:45, ,0,SD1,0,5.7,68.48,0,2.06,8.28,0.31,0.33,1.89,-0.02,76.1,0,6.74,0,7.72,0,-57.6,21.097,0,1.5872,1.715,0,0.87,0,25.29,76,1.189,1.694,0
6/9/2017,18:00, ,0,SD1,0,5.7,83.78,0,1.93,7.74,0.31,0.32,1.75,-0.02,75.2,0,6.66,0,7.71,0,-57.1,21.016,0,1.5824,1.7128,0,0.87,0,25.13,75.51,1.186,1.634,0
6/9/2017,18:15, ,0,SD1,0,5.7,68.17,0,1.89,7.59,0.31,0.33,1.71,-0.02,73.7,0,6.55,0,7.7,0,-56.5,20.912,0,1.5869,1.7213,0,0.87,0,25.31,76.05,1.19,1.58,0
6/9/2017,18:30, ,0,SD1,0,5.7,71.62,0,1.96,7.86,0.32,0.33,1.78,-0.01,71.8,0,6.39,0,7.69,0,-55.7,20.838,0,1.5998,1.738,0,0.88,0,25.52,76.69,1.185,1.526,0
6/9/2017,18:45, ,0,SD1,0,5.7,73.44,0,2.05,8.22,0.33,0.35,1.87,0,70.9,0,6.31,0,7.7,0,-56.2,20.801,0,1.6406,1.7836,0,0.91,0,26.09,78.4,1.19,1.469,0
6/9/2017,19:00, ,0,SD1,0,5.7,73.69,0,2.19,8.79,0.32,0.33,2.01,-0.01,70.4,0,6.27,0,7.7,0,-56.2,20.788,0,1.6531,1.7977,0,0.91,0,26.25,78.89,1.186,1.421,0
6/9/2017,19:15, ,0,SD1,0,5.7,72.98,0,2.42,9.73,0.35,0.37,2.25,0.02,69.9,0,6.23,0,7.7,0,-56.3,20.787,0,1.6685,1.8145,0,0.92,0,26.4,79.33,1.19,1.384,0
6/9/2017,19:30, ,0,SD1,0,5.7,76.7,0,2.61,10.47,0.38,0.4,2.43,0.05,70,0,6.23,0,7.7,0,-56.4,20.768,0,1.6729,1.82,0,0.93,0,26.8,80.53,1.186,1.365,0
6/9/2017,19:45, ,0,SD1,0,5.7,70.07,0,2.59,10.39,0.38,0.39,2.41,0.05,69.3,0,6.18,0,7.7,0,-56.1,20.753,0,1.6762,1.8242,0,0.93,0,26.71,80.25,1.19,1.343,0
6/9/2017,20:00, ,0,SD1,0,5.7,70.11,0,2.57,10.33,0.36,0.38,2.4,0.03,69,0,6.15,0,7.7,0,-56.2,20.745,0,1.6801,1.8288,0,0.93,0,27.11,81.47,1.185,1.33,0
6/9/2017,20:15, ,0,SD1,0,5.7,66.57,0,2.46,9.89,0.38,0.39,2.29,0.05,68.4,0,6.11,0,7.69,0,-55.9,20.674,0,1.676,1.8269,0,0.93,0,27.14,81.54,1.189,1.335,0
6/9/2017,20:30, ,0,SD1,0,5.7,70.65,0,2.21,8.85,0.36,0.37,2.03,0.03,68.4,0,6.11,0,7.69,0,-55.9,20.615,0,1.6729,1.8258,0,0.93,0,27.23,81.82,1.187,1.35,0
6/9/2017,20:45, ,0,SD1,0,5.7,68.11,0,1.86,7.47,0.3,0.31,1.68,-0.03,69.3,0,6.21,0,7.69,0,-55.7,20.45,0,1.6343,1.7898,0,0.91,0,27.24,81.86,1.19,1.382,0
6/9/2017,21:00, ,0,SD1,0,5.7,64.28,0,1.55,6.22,0.24,0.25,1.37,-0.09,73.2,0,6.57,0,7.72,0,-57.5,20.355,0,1.6198,1.7775,0,0.9,0,27.14,81.54,1.188,1.424,0
6/9/2017,21:15, ,0,SD1,0,5.7,57.98,0,1.56,6.27,0.26,0.27,1.38,-0.07,73.4,0,6.59,0,7.72,0,-57.4,20.344,0,1.6103,1.7674,0,0.9,0,27.65,83.06,1.19,1.474,0
6/9/2017,21:30, ,0,SD1,0,5.7,65.52,0,1.55,6.23,0.26,0.27,1.37,-0.07,73.7,0,6.63,0,7.71,0,-57,20.306,0,1.5709,1.7256,0,0.88,0,26.8,80.52,1.185,1.531,0
6/9/2017,21:45, ,0,SD1,0,5.7,71.35,0,1.46,5.89,0.24,0.26,1.29,-0.09,74.4,0,6.69,0,7.71,0,-57,20.327,0,1.5489,1.7007,0,0.86,0,26.22,78.77,1.189,1.596,0
6/9/2017,22:00, ,0,SD1,0,5.7,61.67,0,1.43,5.75,0.26,0.28,1.25,-0.07,75.5,0,6.78,0,7.71,0,-56.8,20.332,0,1.5095,1.6572,0,0.84,0,25.3,76.03,1.186,1.667,0
6/9/2017,22:15, ,0,SD1,0,5.7,64.33,0,1.43,5.74,0.24,0.25,1.25,-0.09,76.4,0,6.87,0,7.7,0,-56.4,20.309,0,1.4614,1.6052,0,0.81,0,24.27,72.94,1.189,1.738,0
6/9/2017,22:30, ,0,SD1,0,5.7,69.91,0,1.4,5.63,0.26,0.28,1.22,-0.06,76.8,0,6.91,0,7.7,0,-56.1,20.322,0,1.4451,1.5869,0,0.8,0,23.95,71.98,1.186,1.814,0
6/9/2017,22:45, ,0,SD1,0,5.7,71.3,0,1.39,5.59,0.27,0.29,1.21,-0.06,77.2,0,6.94,0,7.69,0,-55.8,20.333,0,1.4189,1.5578,0,0.79,0,23.51,70.64,1.189,1.887,0
6/9/2017,23:00, ,0,SD1,0,5.7,72.63,0,1.38,5.55,0.26,0.28,1.2,-0.07,78,0,7.01,0,7.69,0,-55.5,20.342,0,1.3772,1.5117,0,0.76,0,22.69,68.18,1.185,1.957,0
6/9/2017,23:15, ,0,SD1,0,5.7,70.44,0,1.36,5.48,0.27,0.29,1.19,-0.06,78.4,0,7.05,0,7.68,0,-55.3,20.342,0,1.3514,1.4833,0,0.75,0,22.27,66.92,1.19,2.024,0
6/9/2017,23:30, ,0,SD1,0,5.7,71.32,0,1.33,5.35,0.27,0.29,1.15,-0.06,78.7,0,7.07,0,7.68,0,-54.9,20.379,0,1.3228,1.4508,0,0.73,0,21.73,65.32,1.185,2.088,0
6/9/2017,23:45, ,0,SD1,0,5.7,70.42,0,1.32,5.29,0.29,0.31,1.14,-0.04,78.9,0,7.09,0,7.67,0,-54.3,20.374,0,1.2868,1.4116,0,0.71,0,21.26,63.89,1.189,2.151,0
6/10/2017,0:00, ,0,SD1,0,5.7,75.22,0,1.33,5.36,0.28,0.29,1.16,-0.05,78.9,0,7.1,0,7.66,0,-53.9,20.341,0,1.2625,1.3858,0,0.7,0,20.96,63.01,1.186,2.204,0
6/10/2017,0:15, ,0,SD1,0,5.7,72.51,0,1.36,5.47,0.26,0.28,1.18,-0.07,79.1,0,7.11,0,7.65,0,-53.5,20.328,0,1.2377,1.3589,0,0.68,0,20.72,62.27,1.189,2.25,0
6/10/2017,0:30, ,0,SD1,0,5.7,72.83,0,1.33,5.34,0.26,0.27,1.15,-0.07,79.2,0,7.13,0,7.65,0,-53,20.305,0,1.2111,1.3305,0,0.67,0,20.23,60.82,1.185,2.29,0
6/10/2017,0:45, ,0,SD1,0,5.7,67.33,0,1.34,5.4,0.27,0.29,1.17,-0.06,79.5,0,7.16,0,7.64,0,-52.8,20.297,0,1.1879,1.3051,0,0.65,0,20,60.13,1.19,2.324,0
6/10/2017,1:00, ,0,SD1,0,5.7,69.52,0,1.32,5.32,0.25,0.27,1.15,-0.08,79.5,0,7.16,0,7.64,0,-52.6,20.288,0,1.1725,1.2885,0,0.65,0,19.82,59.59,1.185,2.352,0
6/10/2017,1:15, ,0,SD1,0,5.7,70.83,0,1.34,5.39,0.27,0.29,1.16,-0.06,79.6,0,7.17,0,7.64,0,-52.4,20.267,0,1.1631,1.2787,0,0.64,0,19.67,59.14,1.189,2.371,0
6/10/2017,1:30, ,0,SD1,0,5.7,68.95,0,1.25,5.04,0.23,0.25,1.08,-0.1,79,0,7.12,0,7.63,0,-52.1,20.244,0,1.1673,1.2839,0,0.64,0,20.03,60.22,1.186,2.381,0
6/10/2017,1:45, ,0,SD1,0,5.7,67.17,0,1.37,5.5,0.27,0.29,1.19,-0.06,79,0,7.13,0,7.63,0,-52,20.212,0,1.1557,1.2721,0,0.64,0,19.59,58.88,1.19,2.388,0
6/10/2017,2:00, ,0,SD1,0,5.7,65.22,0,1.21,4.88,0.29,0.31,1.04,-0.04,78.8,0,7.12,0,7.63,0,-51.9,20.176,0,1.1508,1.2676,0,0.63,0,19.9,59.81,1.186,2.389,0
6/10/2017,2:15, ,0,SD1,0,5.7,68.71,0,1.36,5.47,0.29,0.31,1.18,-0.04,76.8,0,6.94,0,7.61,0,-51,20.137,0,1.1714,1.2913,0,0.65,0,19.74,59.33,1.188,2.378,0
6/10/2017,2:30, ,0,SD1,0,5.7,68.12,0,1.24,4.98,0.28,0.3,1.06,-0.05,77.3,0,6.98,0,7.62,0,-51.2,20.133,0,1.1715,1.2915,0,0.65,0,20.05,60.28,1.185,2.368,0
6/10/2017,2:45, ,0,SD1,0,5.7,64.84,0,1.37,5.5,0.29,0.31,1.19,-0.04,75.4,0,6.82,0,7.6,0,-50.1,20.08,0,1.1964,1.3205,0,0.66,0,20.29,60.98,1.19,2.346,0
6/10/2017,3:00, ,0,SD1,0,5.7,68.19,0,1.36,5.49,0.28,0.29,1.19,-0.05,77,0,6.97,0,7.62,0,-51.5,20.016,0,1.2061,1.333,0,0.67,0,20.74,62.36,1.185,2.309,0
6/10/2017,3:15, ,0,SD1,0,5.7,71.5,0,1.32,5.32,0.26,0.28,1.15,-0.07,76.4,0,6.93,0,7.63,0,-51.7,19.981,0,1.2263,1.3563,0,0.68,0,21.18,63.65,1.189,2.271,0
6/10/2017,3:30, ,0,SD1,0,5.7,62.54,0,1.37,5.5,0.28,0.3,1.19,-0.05,75.5,0,6.85,0,7.63,0,-51.9,19.912,0,1.2655,1.4017,0,0.7,0,21.73,65.32,1.184,2.224,0
6/10/2017,3:45, ,0,SD1,0,5.7,66.79,0,1.43,5.75,0.26,0.27,1.25,-0.07,74.7,0,6.78,0,7.63,0,-52.2,19.816,0,1.2968,1.4393,0,0.72,0,22.06,66.31,1.189,2.167,0
6/10/2017,4:00, ,0,SD1,0,5.7,67.67,0,1.41,5.69,0.27,0.29,1.24,-0.06,74.3,0,6.77,0,7.64,0,-52.8,19.708,0,1.3203,1.4688,0,0.74,0,22.33,67.11,1.184,2.098,0
6/10/2017,4:15, ,0,SD1,0,5.7,65.71,0,1.44,5.79,0.26,0.27,1.26,-0.07,73.4,0,6.69,0,7.64,0,-52.7,19.661,0,1.3383,1.4902,0,0.75,0,22.75,68.36,1.189,2.02,0
6/10/2017,4:30, ,0,SD1,0,5.7,64.35,0,1.44,5.77,0.28,0.29,1.26,-0.05,72.7,0,6.63,0,7.65,0,-53,19.615,0,1.371,1.5282,0,0.77,0,22.99,69.1,1.183,1.934,0
6/10/2017,4:45, ,0,SD1,0,5.7,72.31,0,1.52,6.12,0.26,0.28,1.35,-0.07,70.8,0,6.47,0,7.64,0,-52.6,19.518,0,1.4014,1.5653,0,0.79,0,23.08,69.35,1.189,1.843,0
6/10/2017,5:00, ,0,SD1,0,5.7,69.36,0,1.59,6.39,0.3,0.32,1.41,-0.03,69.3,0,6.34,0,7.64,0,-52.6,19.403,0,1.436,1.6079,0,0.81,0,23.55,70.77,1.182,1.753,0
6/10/2017,5:15, ,0,SD1,0,5.7,71.47,0,1.72,6.93,0.3,0.32,1.55,-0.03,67.5,0,6.19,0,7.64,0,-52.4,19.322,0,1.4702,1.649,0,0.84,0,24,72.11,1.189,1.662,0
6/10/2017,5:30, ,0,SD1,0,5.7,75.91,0,1.81,7.27,0.33,0.35,1.63,0,66.5,0,6.12,0,7.64,0,-52.4,19.217,0,1.4988,1.6849,0,0.85,0,24.29,73,1.182,1.574,0
6/10/2017,5:45, ,0,SD1,0,5.7,91.39,0,1.96,7.86,0.35,0.37,1.78,0.02,64.7,0,5.96,0,7.64,0,-52.2,19.133,0,1.5264,1.719,0,0.87,0,24.78,74.47,1.189,1.481,0
6/10/2017,6:00, ,0,SD1,0,5.7,75.69,0,2.07,8.31,0.37,0.39,1.89,0.04,63.9,0,5.89,0,7.64,0,-52.3,19.039,0,1.549,1.748,0,0.89,0,25.28,75.96,1.184,1.392,0
6/10/2017,6:15, ,0,SD1,0,5.7,82.61,0,2.31,9.28,0.38,0.4,2.14,0.05,62.4,0,5.76,0,7.64,0,-52.4,18.993,0,1.5849,1.7903,0,0.91,0,25.94,77.94,1.189,1.317,0
6/10/2017,6:30, ,0,SD1,0,5.7,80.45,0,2.62,10.51,0.42,0.43,2.44,0.09,61,0,5.63,0,7.63,0,-52,18.983,0,1.6213,1.8318,0,0.93,0,26.27,78.93,1.184,1.24,0
6/10/2017,6:45, ,0,SD1,0,5.7,86.84,0,3.29,13.19,0.5,0.52,3.11,0.17,59.5,0,5.49,0,7.64,0,-52.3,19.043,0,1.6968,1.9147,0,0.98,0,28,84.14,1.189,1.164,0
6/10/2017,7:00, ,0,SD1,0,5.7,81.89,0,4.05,16.24,0.58,0.6,3.88,0.25,59,0,5.43,0,7.64,0,-52.4,19.064,0,1.7642,1.9898,0,1.02,0,29.27,87.94,1.185,1.108,0
6/10/2017,7:15, ,0,SD1,0,5.7,79.63,0,4.28,17.15,0.66,0.68,4.1,0.33,59.2,0,5.45,0,7.64,0,-52.6,19.074,0,1.8058,2.0362,0,1.04,0,30.26,90.9,1.188,1.041,0
6/10/2017,7:30, ,0,SD1,0,5.7,81.14,0,5.27,21.12,0.8,0.82,5.1,0.47,59.6,0,5.48,0,7.65,0,-53.1,19.108,0,1.8661,2.1028,0,1.08,0,31.49,94.6,1.184,0.985,0
6/10/2017,7:45, ,0,SD1,0,5.7,83.16,0,5.93,23.76,0.88,0.9,5.76,0.55,60.3,0,5.54,0,7.66,0,-53.4,19.161,0,1.92,2.161,0,1.11,0,32.54,97.74,1.19,0.927,0
6/10/2017,8:00, ,0,SD1,0,5.7,75.42,0,7.8,31.23,0.99,1.01,7.62,0.66,61,0,5.59,0,7.66,0,-53.6,19.253,0,1.9808,2.225,0,1.14,0,33.75,101.38,1.184,0.871,0
6/10/2017,8:15, ,0,SD1,0,5.7,71.89,0,8.1,32.42,1.16,1.18,7.92,0.83,61.6,0,5.63,0,7.66,0,-53.6,19.35,0,2.0373,2.2838,0,1.18,0,35.05,105.26,1.189,0.828,0
6/10/2017,8:30, ,0,SD1,0,5.7,85.48,0,8.77,35.1,1.27,1.29,8.59,0.94,61.7,0,5.64,0,7.65,0,-53,19.4,0,2.0743,2.3228,0,1.2,0,36.08,108.36,1.184,0.777,0
6/10/2017,8:45, ,0,SD1,0,5.7,81.57,0,9.04,36.18,1.3,1.32,8.86,0.97,61.6,0,5.63,0,7.62,0,-51.5,19.373,0,2.1005,2.3535,0,1.21,0,37,111.11,1.189,0.724,0
6/10/2017,9:00, ,0,SD1,0,5.7,70.17,0,12,48.03,1.56,1.57,11.82,1.23,62.6,0,5.73,0,7.6,0,-50.2,19.335,0,2.1241,2.3819,0,1.23,0,37.97,114.02,1.184,0.679,0
6/10/2017,9:15, ,0,SD1,0,5.7,73.32,0,14.66,58.68,1.83,1.85,14.49,1.5,64,0,5.85,0,7.59,0,-49.8,19.386,0,2.1405,2.3976,0,1.24,0,38.46,115.51,1.189,0.645,0
6/10/2017,9:30, ,0,SD1,0,5.7,64.68,0,13.97,55.9,1.86,1.87,13.79,1.53,65.6,0,5.99,0,7.58,0,-48.8,19.452,0,2.1478,2.4024,0,1.24,0,39.16,117.61,1.188,0.614,0
6/10/2017,9:45, ,0,SD1,0,5.7,75.23,0,12.15,48.64,1.95,1.97,11.98,1.62,67.3,0,6.14,0,7.56,0,-47.9,19.497,0,2.1538,2.4067,0,1.24,0,39.37,118.24,1.191,0.591,0
6/10/2017,10:00, ,0,SD1,0,5.7,81.11,0,15.56,62.27,2.26,2.28,15.38,1.93,68.7,0,6.25,0,7.54,0,-46.8,19.588,0,2.1623,2.4116,0,1.25,0,39.86,119.7,1.186,0.579,0
6/10/2017,10:15, ,0,SD1,0,5.7,66.27,0,15.07,60.32,2.22,2.24,14.9,1.89,70.7,0,6.42,0,7.53,0,-46.1,19.703,0,2.176,2.421,0,1.25,0,40.15,120.58,1.188,0.575,0
6/10/2017,10:30, ,0,SD1,0,5.7,63.49,0,19.31,77.26,2.47,2.48,19.13,2.14,72.5,0,6.56,0,7.53,0,-45.8,19.836,0,2.1911,2.4308,0,1.26,0,40.5,121.63,1.187,0.58,0
6/10/2017,10:45, ,0,SD1,0,5.7,60.62,0,19.1,76.44,2.57,2.59,18.93,2.24,73.5,0,6.64,0,7.53,0,-46,19.925,0,2.1968,2.4326,0,1.26,0,40.94,122.94,1.19,0.619,0
6/10/2017,11:00, ,0,SD1,0,5.7,55.42,0,16.28,65.15,2.22,2.23,16.1,1.89,72.5,0,6.55,0,7.52,0,-45.6,19.977,0,2.2007,2.4343,0,1.26,0,41.41,124.36,1.187,0.684,0
6/10/2017,11:15, ,0,SD1,0,5.7,57.98,0,15.72,62.93,2.17,2.19,15.55,1.84,71.2,0,6.44,0,7.52,0,-45.4,19.882,0,2.1934,2.4311,0,1.26,0,41.52,124.68,1.19,0.759,0
6/10/2017,11:30, ,0,SD1,0,5.7,58.69,0,3.94,15.79,0.61,0.62,3.76,0.28,69.9,0,6.32,0,7.68,0,-54.8,19.93,0,1.8736,2.0745,0,1.06,0,34.26,102.9,1.187,0.847,0
6/10/2017,11:45, ,0,SD1,0,5.7,56.32,0,1.88,7.55,0.3,0.32,1.7,-0.03,69.3,0,6.28,0,7.73,0,-57.7,19.843,0,1.7504,1.9416,0,0.99,0,30.42,91.37,1.19,0.944,0
6/10/2017,12:00, ,0,SD1,0,5.7,66.51,0,1.75,7.02,0.28,0.3,1.57,-0.05,70,0,6.35,0,7.72,0,-57.6,19.843,0,1.7268,1.9154,0,0.98,0,29.05,87.27,1.185,1.039,0
6/10/2017,12:15, ,0,SD1,0,5.7,73.5,0,1.66,6.68,0.28,0.3,1.49,-0.05,70.8,0,6.42,0,7.72,0,-57.5,19.833,0,1.7056,1.8923,0,0.97,0,28.35,85.18,1.189,1.142,0
6/10/2017,12:30, ,0,SD1,0,5.7,75.78,0,1.65,6.62,0.28,0.3,1.47,-0.05,72.1,0,6.53,0,7.73,0,-57.7,19.892,0,1.6767,1.858,0,0.95,0,27.21,81.75,1.186,1.252,0
6/10/2017,12:45, ,0,SD1,0,5.7,89.23,0,1.62,6.52,0.29,0.3,1.45,-0.04,73.1,0,6.63,0,7.73,0,-57.7,19.923,0,1.6427,1.8191,0,0.93,0,25.55,76.77,1.19,1.359,0
6/10/2017,13:00, ,0,SD1,0,5.7,81.5,0,1.59,6.37,0.31,0.33,1.41,-0.02,73.1,0,6.62,0,7.72,0,-57.4,19.949,0,1.6227,1.796,0,0.91,0,25.15,75.57,1.185,1.459,0
6/10/2017,13:15, ,0,SD1,0,5.7,95.07,0,1.56,6.26,0.3,0.31,1.38,-0.03,73.7,0,6.67,0,7.72,0,-57.1,19.997,0,1.5837,1.7511,0,0.89,0,24.66,74.09,1.188,1.563,0
6/10/2017,13:30, ,0,SD1,0,5.7,83.91,0,1.52,6.09,0.32,0.34,1.34,-0.01,74.9,0,6.76,0,7.72,0,-57.1,20.09,0,1.5433,1.703,0,0.86,0,23.68,71.18,1.186,1.656,0
6/10/2017,13:45, ,0,SD1,0,5.7,87.55,0,1.43,5.76,0.33,0.34,1.25,0,76.2,0,6.87,0,7.71,0,-57,20.19,0,1.5014,1.6533,0,0.84,0,23.01,69.15,1.19,1.745,0
6/10/2017,14:00, ,0,SD1,0,5.7,86.52,0,1.45,5.85,0.3,0.31,1.28,-0.03,77.3,0,6.96,0,7.71,0,-56.8,20.223,0,1.4622,1.609,0,0.81,0,22.71,68.25,1.184,1.821,0
6/10/2017,14:15, ,0,SD1,0,5.7,79.61,0,1.42,5.72,0.26,0.28,1.25,-0.07,78.1,0,7.02,0,7.71,0,-56.7,20.286,0,1.432,1.5737,0,0.8,0,22.41,67.36,1.187,1.888,0
6/10/2017,14:30, ,0,SD1,0,5.7,84.23,0,1.4,5.64,0.27,0.29,1.23,-0.06,78.5,0,7.06,0,7.71,0,-56.5,20.333,0,1.4078,1.5456,0,0.78,0,22.2,66.72,1.186,1.945,0
6/10/2017,14:45, ,0,SD1,0,5.7,77.14,0,1.45,5.82,0.28,0.3,1.27,-0.05,78.5,0,7.05,0,7.7,0,-56.4,20.393,0,1.4063,1.542,0,0.78,0,22.33,67.12,1.19,1.993,0
6/10/2017,15:00, ,0,SD1,0,5.7,88.45,0,1.38,5.54,0.26,0.28,1.2,-0.07,79.9,0,7.18,0,7.7,0,-56.1,20.416,0,1.3399,1.4685,0,0.74,0,21.43,64.42,1.186,2.028,0
6/10/2017,15:15, ,0,SD1,0,5.7,72.38,0,1.41,5.68,0.27,0.29,1.24,-0.06,80,0,7.18,0,7.7,0,-55.9,20.444,0,1.3252,1.4515,0,0.73,0,21.45,64.47,1.19,2.055,0
6/10/2017,15:30, ,0,SD1,0,5.7,72.34,0,1.47,5.9,0.28,0.29,1.29,-0.05,80.1,0,7.19,0,7.69,0,-55.5,20.446,0,1.3037,1.4279,0,0.72,0,21.05,63.28,1.186,2.071,0
6/10/2017,15:45, ,0,SD1,0,5.7,73.75,0,1.49,5.98,0.28,0.29,1.31,-0.05,79.8,0,7.16,0,7.69,0,-55.6,20.473,0,1.3159,1.4405,0,0.72,0,21.43,64.42,1.19,2.077,0
6/10/2017,16:00, ,0,SD1,0,5.7,70.26,0,1.34,5.41,0.25,0.27,1.17,-0.08,78.8,0,7.07,0,7.69,0,-55.4,20.464,0,1.3677,1.4975,0,0.75,0,22,66.12,1.187,2.078,0
6/10/2017,16:15, ,0,SD1,0,5.7,72.66,0,1.36,5.49,0.28,0.29,1.19,-0.05,77.6,0,6.96,0,7.68,0,-54.9,20.435,0,1.3412,1.4693,0,0.74,0,21.83,65.6,1.19,2.064,0
6/10/2017,16:30, ,0,SD1,0,5.7,72.88,0,1.42,5.72,0.28,0.3,1.25,-0.05,76.7,0,6.89,0,7.68,0,-54.7,20.421,0,1.3507,1.4802,0,0.75,0,21.98,66.06,1.186,2.047,0
6/10/2017,16:45, ,0,SD1,0,5.7,81.92,0,1.54,6.21,0.27,0.29,1.37,-0.06,75.4,0,6.77,0,7.67,0,-54.3,20.413,0,1.3636,1.4945,0,0.75,0,21.76,65.39,1.189,2.023,0
6/10/2017,17:00, ,0,SD1,0,5.7,74.64,0,1.54,6.21,0.23,0.25,1.37,-0.1,76.9,0,6.89,0,7.68,0,-55,20.456,0,1.3846,1.5162,0,0.76,0,22.64,68.03,1.186,1.995,0
6/10/2017,17:15, ,0,SD1,0,5.7,71.91,0,1.57,6.32,0.31,0.33,1.4,-0.02,77.4,0,6.93,0,7.69,0,-55.4,20.551,0,1.4014,1.5316,0,0.77,0,22.83,68.62,1.19,1.954,0
6/10/2017,17:30, ,0,SD1,0,5.7,75.93,0,1.54,6.2,0.29,0.31,1.37,-0.04,78.3,0,7.02,0,7.71,0,-56.7,20.533,0,1.4352,1.5691,0,0.79,0,23.45,70.48,1.186,1.911,0
6/10/2017,17:45, ,0,SD1,0,5.7,69.61,0,1.66,6.68,0.3,0.32,1.49,-0.03,77.7,0,6.95,0,7.72,0,-57.3,20.531,0,1.4965,1.6362,0,0.83,0,24.37,73.24,1.19,1.857,0
6/10/2017,18:00, ,0,SD1,0,5.7,80.47,0,1.83,7.37,0.32,0.34,1.66,-0.01,78,0,6.98,0,7.73,0,-58.3,20.557,0,1.5485,1.6921,0,0.86,0,25.19,75.68,1.186,1.807,0
6/10/2017,18:15, ,0,SD1,0,5.7,70.84,0,1.87,7.51,0.31,0.33,1.69,-0.02,77.7,0,6.95,0,7.74,0,-58.7,20.548,0,1.5734,1.7197,0,0.87,0,25.56,76.79,1.19,1.751,0
6/10/2017,18:30, ,0,SD1,0,5.7,74.14,0,1.88,7.53,0.33,0.34,1.7,0,77.3,0,6.93,0,7.73,0,-58.3,20.487,0,1.568,1.7159,0,0.87,0,25.5,76.63,1.185,1.688,0
6/10/2017,18:45, ,0,SD1,0,5.7,64.01,0,1.92,7.72,0.31,0.32,1.75,-0.02,76.9,0,6.9,0,7.74,0,-58.6,20.423,0,1.5781,1.7293,0,0.88,0,25.61,76.95,1.19,1.628,0
6/10/2017,19:00, ,0,SD1,0,5.7,75.38,0,1.92,7.7,0.32,0.33,1.74,-0.01,76.3,0,6.85,0,7.74,0,-58.5,20.373,0,1.5877,1.7416,0,0.88,0,25.57,76.84,1.185,1.57,0
6/10/2017,19:15, ,0,SD1,0,5.7,72.4,0,2.05,8.25,0.35,0.37,1.88,0.02,75.4,0,6.78,0,7.73,0,-58,20.314,0,1.5871,1.7432,0,0.88,0,25.36,76.19,1.19,1.513,0
6/10/2017,19:30, ,0,SD1,0,5.7,75.01,0,2,8.02,0.3,0.32,1.82,-0.03,74.2,0,6.68,0,7.72,0,-57.5,20.255,0,1.5974,1.7566,0,0.89,0,25.75,77.38,1.185,1.46,0
6/10/2017,19:45, ,0,SD1,0,5.7,70.09,0,2.26,9.08,0.37,0.39,2.09,0.04,72.6,0,6.54,0,7.72,0,-57.2,20.184,0,1.6185,1.7824,0,0.91,0,26.11,78.44,1.189,1.419,0
6/10/2017,20:00, ,0,SD1,0,5.7,76.14,0,2.28,9.15,0.37,0.39,2.1,0.04,71.6,0,6.46,0,7.71,0,-57,20.126,0,1.6341,1.8018,0,0.92,0,26.33,79.12,1.184,1.382,0
6/10/2017,20:15, ,0,SD1,0,5.7,72.8,0,2.39,9.58,0.4,0.41,2.21,0.07,71.1,0,6.42,0,7.71,0,-56.9,20.089,0,1.6462,1.8166,0,0.92,0,26.76,80.41,1.19,1.357,0
