Date,Time,F_Record,Time(Fract.Sec),SiteName,FaultCode,Battery,ChlorophyllRFU,ChlorophyllugL,BGA-PCRFU,BGA-PCµg/L,Chlorophyllraw,BGA-PCraw,fDOMRFU,fDOMQSU,Temp,F_Temp,CondmS/cm,SpCond,F_SpCond,Sal,F_Sal,Turb,F_Turb,DO_pct,F_DO_pct,DO_mgl,F_DO_mgl,pH,F_pH,pHmV,WiperPosV,Depth,F_Depth
7/11/2018,20:00, ,0,LP,0,5.9,2.24,8.97,0.17,0.18,2.06,-0.84,52.56,157.74,22.726,0,6.6083,6.9084,0,3.79,0,31.32,0,63.9,0,5.39,0,7.65,0,-47.6,1.2,1.423,0
7/11/2018,20:15, ,0,LP,0,5.9,2.05,8.23,0.16,0.18,1.88,-0.84,51.82,155.52,22.764,0,6.6475,6.9441,0,3.81,0,28.54,0,61,0,5.14,0,7.63,0,-46.8,1.202,1.518,0
7/11/2018,20:30, ,0,LP,0,5.9,2.08,8.35,0.17,0.18,1.91,-0.84,48.98,147,22.739,0,6.7311,7.0349,0,3.87,0,34.15,0,66.3,0,5.59,0,7.67,0,-48.8,1.202,1.613,0
7/11/2018,20:45, ,0,LP,0,5.9,1.86,7.46,0.13,0.14,1.69,-0.88,50.61,151.89,22.653,0,6.7426,7.0591,0,3.88,0,30.66,0,63.6,0,5.37,0,7.66,0,-48.1,1.202,1.711,0
7/11/2018,21:00, ,0,LP,0,5.9,1.89,7.58,0.11,0.12,1.71,-0.89,49.81,149.48,22.611,0,6.7626,7.0859,0,3.9,0,30.38,0,62.5,0,5.28,0,7.65,0,-47.9,1.211,1.802,0
7/11/2018,21:15, ,0,LP,0,5.9,1.9,7.61,0.14,0.15,1.72,-0.87,48.98,146.98,22.593,0,6.8092,7.1374,0,3.93,0,31.81,0,65.9,0,5.57,0,7.67,0,-49,1.199,1.89,0
7/11/2018,21:30, ,0,LP,0,5.9,1.9,7.61,0.18,0.19,1.72,-0.83,47.66,143.01,22.578,0,6.8769,7.2105,0,3.97,0,35.11,0,68.7,0,5.81,0,7.69,0,-50.1,1.21,1.975,0
7/11/2018,21:45, ,0,LP,0,5.9,1.92,7.68,0.17,0.19,1.74,-0.83,45.85,137.58,22.556,0,6.952,7.2924,0,4.02,0,39.2,0,69.9,0,5.91,0,7.7,0,-50.9,1.194,2.055,0
7/11/2018,22:00, ,0,LP,0,5.9,1.92,7.71,0.21,0.22,1.75,-0.8,44.28,132.88,22.506,0,7.042,7.3943,0,4.08,0,42.6,0,71.8,0,6.07,0,7.71,0,-51.3,1.207,2.135,0
7/11/2018,22:15, ,0,LP,0,5.9,1.9,7.61,0.26,0.27,1.72,-0.75,39.51,118.57,22.417,0,7.1901,7.5633,0,4.18,0,67.27,0,72.1,0,6.1,0,7.72,0,-52.1,1.194,2.21,0
7/11/2018,22:30, ,0,LP,0,5.9,1.78,7.13,0.21,0.22,1.6,-0.8,39.7,119.14,22.32,0,7.361,7.7581,0,4.3,0,69.54,0,74.6,0,6.32,0,7.72,0,-52.2,1.191,2.278,0
7/11/2018,22:45, ,0,LP,0,5.9,1.71,6.84,0.15,0.16,1.53,-0.86,37.72,113.2,22.249,0,7.5476,7.9662,0,4.42,0,59.12,0,75.8,0,6.43,0,7.72,0,-52.1,1.198,2.334,0
7/11/2018,23:00, ,0,LP,0,5.9,1.67,6.69,0.23,0.24,1.49,-0.78,36.22,108.7,22.168,0,7.6841,8.1234,0,4.52,0,43.2,0,77.2,0,6.55,0,7.73,0,-52.3,1.201,2.378,0
7/11/2018,23:15, ,0,LP,0,5.9,1.64,6.58,0.19,0.2,1.47,-0.82,35.91,107.76,22.118,0,7.8239,8.2797,0,4.61,0,75.4,0,76.8,0,6.52,0,7.72,0,-52,1.209,2.411,0
7/11/2018,23:30, ,0,LP,0,5.9,1.63,6.53,0.18,0.2,1.45,-0.82,34.24,102.76,22.106,0,8.0069,8.4754,0,4.73,0,62.95,0,77.4,0,6.57,0,7.72,0,-51.8,1.205,2.435,0
7/11/2018,23:45, ,0,LP,0,5.9,1.57,6.28,0.18,0.19,1.39,-0.83,34.21,102.67,22.091,0,8.1242,8.6023,0,4.8,0,48.14,0,78.7,0,6.68,0,7.73,0,-52.2,1.193,2.455,0
7/12/2018,0:00, ,0,LP,0,5.9,1.54,6.17,0.16,0.18,1.36,-0.84,34.17,102.56,22.076,0,8.1781,8.6619,0,4.84,0,48.61,0,78.9,0,6.7,0,7.72,0,-52.1,1.207,2.472,0
7/12/2018,0:15, ,0,LP,0,5.9,1.57,6.28,0.16,0.17,1.39,-0.85,32.64,97.95,22.081,0,8.3888,8.8841,0,4.97,0,58.29,0,79.2,0,6.71,0,7.72,0,-51.9,1.201,2.486,0
7/12/2018,0:30, ,0,LP,0,5.9,1.4,5.62,0.12,0.13,1.23,-0.89,33.21,99.68,22.056,0,8.4291,8.9313,0,5,0,43.14,0,78.9,0,6.69,0,7.71,0,-51.6,1.192,2.498,0
7/12/2018,0:45, ,0,LP,0,5.9,1.42,5.71,0.17,0.18,1.25,-0.84,32.74,98.28,22.054,0,8.5132,9.0208,0,5.05,0,36.5,0,79.2,0,6.72,0,7.71,0,-51.1,1.198,2.514,0
7/12/2018,1:00, ,0,LP,0,5.9,1.25,5.03,0.11,0.12,1.08,-0.9,33.89,101.72,22.028,0,8.6209,9.1396,0,5.12,0,34.1,0,79.6,0,6.75,0,7.71,0,-51.1,1.201,2.525,0
7/12/2018,1:15, ,0,LP,0,5.9,1.35,5.41,0.11,0.12,1.17,-0.9,32.13,96.45,21.997,0,8.6678,9.1953,0,5.16,0,34.57,0,80.4,0,6.82,0,7.71,0,-51.4,1.202,2.532,0
7/12/2018,1:30, ,0,LP,0,5.9,1.28,5.12,0.08,0.09,1.1,-0.93,32.03,96.14,22.006,0,8.8531,9.3901,0,5.28,0,31.22,0,80.7,0,6.84,0,7.7,0,-50.8,1.2,2.533,0
7/12/2018,1:45, ,0,LP,0,5.9,1.37,5.51,0.14,0.15,1.2,-0.87,31.18,93.59,21.989,0,8.8692,9.4105,0,5.29,0,31.92,0,81,0,6.87,0,7.71,0,-51.6,1.202,2.527,0
7/12/2018,2:00, ,0,LP,0,5.9,1.41,5.64,0.16,0.17,1.23,-0.85,31.86,95.63,21.968,0,8.9426,9.4923,0,5.34,0,27.46,0,81.4,0,6.91,0,7.71,0,-51,1.202,2.507,0
7/12/2018,2:15, ,0,LP,0,5.9,1.35,5.41,0.15,0.16,1.17,-0.86,31.12,93.41,21.935,0,8.9967,9.5561,0,5.38,0,27.99,0,81.8,0,6.94,0,7.71,0,-51.4,1.202,2.472,0
7/12/2018,2:30, ,0,LP,0,5.9,1.31,5.24,0.14,0.15,1.13,-0.87,30.37,91.17,21.96,0,9.0173,9.5732,0,5.39,0,36.13,0,82.7,0,7.01,0,7.72,0,-52,1.199,2.421,0
7/12/2018,2:45, ,0,LP,0,5.9,1.28,5.14,0.13,0.14,1.11,-0.88,31.1,93.36,21.891,0,8.9151,9.4779,0,5.33,0,34.64,0,82.5,0,7.01,0,7.72,0,-51.9,1.201,2.365,0
7/12/2018,3:00, ,0,LP,0,5.9,1.33,5.35,0.13,0.14,1.16,-0.88,30.96,92.94,21.809,0,8.7288,9.2953,0,5.22,0,37.29,0,81.5,0,6.93,0,7.72,0,-51.6,1.201,2.298,0
7/12/2018,3:15, ,0,LP,0,5.9,1.36,5.47,0.15,0.16,1.19,-0.86,30.78,92.38,21.75,0,8.5895,9.158,0,5.14,0,53.06,0,79.9,0,6.82,0,7.71,0,-51,1.202,2.22,0
7/12/2018,3:30, ,0,LP,0,5.9,1.37,5.48,0.19,0.2,1.19,-0.82,29.98,89.98,21.674,0,8.4542,9.0278,0,5.06,0,64.41,0,77.6,0,6.63,0,7.68,0,-49.6,1.202,2.136,0
7/12/2018,3:45, ,0,LP,0,5.9,1.43,5.72,0.2,0.21,1.25,-0.81,29.98,89.99,21.588,0,8.2686,8.845,0,4.95,0,73.39,0,75.3,0,6.45,0,7.67,0,-48.8,1.202,2.041,0
7/12/2018,4:00, ,0,LP,0,5.9,1.55,6.22,0.21,0.22,1.38,-0.8,30.74,92.28,21.497,0,8.1064,8.6876,0,4.86,0,83.51,0,73.7,0,6.32,0,7.66,0,-48.2,1.2,1.947,0
7/12/2018,4:15, ,0,LP,0,5.9,1.59,6.39,0.24,0.25,1.42,-0.77,31.21,93.68,21.416,0,7.9328,8.5158,0,4.75,0,96.99,0,72.1,0,6.2,0,7.65,0,-47.8,1.202,1.849,0
7/12/2018,4:30, ,0,LP,0,5.9,1.66,6.65,0.28,0.29,1.48,-0.73,31,93.05,21.336,0,7.7397,8.322,0,4.64,0,98.43,0,70.3,0,6.06,0,7.65,0,-47.4,1.201,1.751,0
7/12/2018,4:45, ,0,LP,0,5.9,1.75,7,0.26,0.27,1.57,-0.75,33.63,100.95,21.243,0,7.5557,8.1398,0,4.53,0,93.57,0,68.1,0,5.89,0,7.63,0,-46.7,1.202,1.658,0
7/12/2018,5:00, ,0,LP,0,5.9,1.84,7.39,0.28,0.29,1.67,-0.73,33.57,100.76,21.227,0,7.3958,7.9701,0,4.43,0,121,0,66.7,0,5.77,0,7.63,0,-46.7,1.201,1.566,0
7/12/2018,5:15, ,0,LP,0,5.9,1.87,7.51,0.29,0.3,1.7,-0.72,34.02,102.1,21.168,0,7.2453,7.8175,0,4.34,0,96.71,0,65.6,0,5.68,0,7.63,0,-46.7,1.2,1.478,0
7/12/2018,5:30, ,0,LP,0,5.9,1.93,7.75,0.3,0.31,1.76,-0.71,35.26,105.81,21.114,0,7.1175,7.6881,0,4.26,0,109.62,0,64.6,0,5.61,0,7.63,0,-46.7,1.2,1.399,0
7/12/2018,5:45, ,0,LP,0,5.9,1.97,7.89,0.29,0.3,1.79,-0.72,37.4,112.26,21.05,0,7.0083,7.5801,0,4.2,0,101.2,0,63.4,0,5.51,0,7.63,0,-46.4,1.201,1.324,0
7/12/2018,6:00, ,0,LP,0,5.9,2.08,8.33,0.28,0.29,1.9,-0.73,39.28,117.89,21.006,0,6.8891,7.4581,0,4.12,0,99.27,0,61.8,0,5.37,0,7.62,0,-46,1.201,1.256,0
7/12/2018,6:15, ,0,LP,0,5.9,2.09,8.39,0.29,0.3,1.92,-0.72,40.89,122.73,20.931,0,6.79,7.3621,0,4.07,0,87.34,0,60,0,5.23,0,7.61,0,-45.4,1.202,1.199,0
7/12/2018,6:30, ,0,LP,0,5.9,2.18,8.72,0.29,0.3,2,-0.72,43.92,131.79,20.848,0,6.712,7.2902,0,4.03,0,76.24,0,58.2,0,5.08,0,7.6,0,-44.8,1.201,1.146,0
7/12/2018,6:45, ,0,LP,0,5.9,2.11,8.45,0.26,0.27,1.93,-0.75,46.26,138.83,20.793,0,6.6535,7.2348,0,3.99,0,62.59,0,56.8,0,4.97,0,7.6,0,-44.4,1.202,1.096,0
7/12/2018,7:00, ,0,LP,0,5.9,2.21,8.83,0.27,0.28,2.03,-0.74,48.39,145.23,20.703,0,6.577,7.165,0,3.95,0,52.79,0,55.5,0,4.86,0,7.59,0,-44,1.202,1.042,0
7/12/2018,7:15, ,0,LP,0,5.9,2.29,9.16,0.25,0.26,2.11,-0.76,50.59,151.83,20.637,0,6.5234,7.1163,0,3.92,0,92.2,0,54.3,0,4.77,0,7.59,0,-43.8,1.202,0.995,0
7/12/2018,7:30, ,0,LP,0,5.9,2.29,9.16,0.28,0.29,2.11,-0.73,52.13,156.44,20.62,0,6.471,7.0618,0,3.89,0,52.46,0,53.4,0,4.69,0,7.58,0,-43.7,1.201,0.941,0
7/12/2018,7:45, ,0,LP,0,5.9,2.33,9.32,0.26,0.27,2.15,-0.75,52,156.05,20.584,0,6.4071,6.9972,0,3.85,0,55.07,0,52.6,0,4.62,0,7.58,0,-43.6,1.202,0.892,0
7/12/2018,8:00, ,0,LP,0,5.9,2.35,9.4,0.23,0.24,2.17,-0.78,54.04,162.17,20.579,0,6.3609,6.9475,0,3.82,0,45.98,0,52,0,4.57,0,7.58,0,-43.5,1.201,0.842,0
7/12/2018,8:15, ,0,LP,0,5.9,2.32,9.31,0.25,0.26,2.15,-0.76,54.98,165,20.589,0,6.3033,6.8833,0,3.79,0,46.19,0,51.5,0,4.53,0,7.58,0,-43.5,1.199,0.786,0
7/12/2018,8:30, ,0,LP,0,5.9,2.29,9.18,0.24,0.25,2.12,-0.77,55.01,165.09,20.631,0,6.2585,6.8283,0,3.75,0,45.92,0,51.5,0,4.52,0,7.58,0,-43.6,1.198,0.741,0
7/12/2018,8:45, ,0,LP,0,5.9,2.33,9.33,0.28,0.29,2.15,-0.73,55.6,166.85,20.679,0,6.2201,6.7796,0,3.73,0,48.73,0,51,0,4.48,0,7.58,0,-43.6,1.202,0.691,0
7/12/2018,9:00, ,0,LP,0,5.9,2.37,9.48,0.27,0.28,2.19,-0.74,56.58,169.78,20.736,0,6.183,6.7313,0,3.7,0,36.55,0,50.5,0,4.43,0,7.58,0,-43.7,1.202,0.659,0
7/12/2018,9:15, ,0,LP,0,5.9,2.35,9.4,0.22,0.23,2.17,-0.79,56.48,169.49,20.778,0,6.1661,6.7069,0,3.68,0,40.25,0,50.7,0,4.45,0,7.58,0,-43.7,1.202,0.634,0
7/12/2018,9:30, ,0,LP,0,5.9,2.39,9.56,0.24,0.26,2.21,-0.76,57.14,171.47,20.97,0,6.1626,6.6765,0,3.66,0,38.95,0,51.4,0,4.49,0,7.59,0,-44.1,1.2,0.615,0
7/12/2018,9:45, ,0,LP,0,5.9,2.3,9.22,0.22,0.23,2.13,-0.79,59.63,178.93,20.983,0,6.1732,6.6863,0,3.67,0,33.96,0,49.5,0,4.32,0,7.58,0,-43.5,1.202,0.635,0
7/12/2018,10:00, ,0,LP,0,5.9,2.29,9.19,0.2,0.21,2.12,-0.81,60.27,180.85,20.96,0,6.1752,6.6915,0,3.67,0,29.58,0,43.5,0,3.8,0,7.56,0,-42.4,1.202,0.678,0
7/12/2018,10:15, ,0,LP,0,5.9,2.25,9.02,0.18,0.19,2.08,-0.83,59.56,178.74,21.114,0,6.1869,6.6829,0,3.67,0,26.66,0,43.1,0,3.75,0,7.56,0,-42.3,1.202,0.744,0
7/12/2018,10:30, ,0,LP,0,5.9,2.36,9.44,0.21,0.23,2.18,-0.79,57.15,171.51,21.013,0,6.2146,6.7268,0,3.69,0,36.18,0,51.3,0,4.47,0,7.58,0,-43.7,1.2,0.837,0
7/12/2018,10:45, ,0,LP,0,5.9,2.44,9.78,0.23,0.24,2.26,-0.78,56.4,169.24,21.288,0,6.2839,6.7634,0,3.71,0,39.04,0,52.3,0,4.54,0,7.59,0,-43.9,1.202,0.951,0
7/12/2018,11:00, ,0,LP,0,5.9,2.13,8.55,0.24,0.25,1.96,-0.77,48.83,146.54,21.782,0,6.6929,7.1312,0,3.93,0,47.07,0,57.8,0,4.96,0,7.57,0,-43.2,1.201,1.079,0
7/12/2018,11:15, ,0,LP,0,5.9,2.2,8.82,0.2,0.21,2.02,-0.81,46.91,140.78,21.742,0,6.7621,7.2108,0,3.98,0,52.62,0,56.8,0,4.88,0,7.57,0,-42.8,1.202,1.21,0
7/12/2018,11:30, ,0,LP,0,5.9,1.98,7.94,0.2,0.21,1.8,-0.81,48.79,146.4,21.719,0,6.782,7.2353,0,3.99,0,49.16,0,56.8,0,4.88,0,7.57,0,-43,1.202,1.333,0
7/12/2018,11:45, ,0,LP,0,5.9,2.07,8.28,0.25,0.26,1.89,-0.76,47.07,141.25,21.685,0,6.8036,7.2635,0,4.01,0,52.97,0,58,0,4.98,0,7.57,0,-43.2,1.202,1.45,0
7/12/2018,12:00, ,0,LP,0,5.9,2.04,8.17,0.18,0.2,1.86,-0.82,47.46,142.43,21.624,0,6.8081,7.2774,0,4.02,0,51.99,0,55.3,0,4.76,0,7.56,0,-42.6,1.201,1.558,0
7/12/2018,12:15, ,0,LP,0,5.9,1.99,7.99,0.19,0.2,1.82,-0.82,47.17,141.57,21.601,0,6.8161,7.2893,0,4.02,0,50.34,0,56.4,0,4.85,0,7.57,0,-43.1,1.202,1.659,0
7/12/2018,12:30, ,0,LP,0,5.9,1.92,7.71,0.18,0.19,1.75,-0.83,47.15,141.5,21.617,0,6.8209,7.2921,0,4.02,0,53.16,0,57.3,0,4.93,0,7.58,0,-43.6,1.2,1.754,0
7/12/2018,12:45, ,0,LP,0,5.9,4.64,18.58,0.18,0.19,4.46,-0.83,45.73,137.23,21.71,0,6.8672,7.3276,0,4.05,0,45.57,0,61.9,0,5.32,0,7.61,0,-45.3,1.202,1.845,0
7/12/2018,13:00, ,0,LP,0,5.9,1.96,7.86,0.17,0.18,1.78,-0.84,44.37,133.16,21.77,0,6.9298,7.3855,0,4.08,0,49.16,0,65.1,0,5.59,0,7.64,0,-46.8,1.201,1.922,0
7/12/2018,13:15, ,0,LP,0,5.9,1.85,7.42,0.18,0.19,1.68,-0.83,46.21,138.68,21.765,0,6.9712,7.4303,0,4.11,0,35.77,0,63.5,0,5.45,0,7.62,0,-46.1,1.202,1.986,0
7/12/2018,13:30, ,0,LP,0,5.9,1.86,7.46,0.18,0.19,1.68,-0.83,45.03,135.13,21.762,0,7.071,7.5372,0,4.17,0,38.34,0,65.7,0,5.64,0,7.64,0,-47,1.2,2.037,0
7/12/2018,13:45, ,0,LP,0,5.9,1.87,7.48,0.17,0.18,1.69,-0.84,44.49,133.53,21.776,0,7.1324,7.6004,0,4.21,0,42.38,0,64,0,5.48,0,7.63,0,-46.7,1.202,2.074,0
7/12/2018,14:00, ,0,LP,0,5.9,1.84,7.38,0.16,0.18,1.67,-0.84,43.85,131.59,21.814,0,7.2535,7.7234,0,4.28,0,38.04,0,67.3,0,5.76,0,7.65,0,-47.5,1.201,2.099,0
7/12/2018,14:15, ,0,LP,0,5.9,1.55,6.23,0.12,0.13,1.38,-0.89,45.45,136.4,21.85,0,7.3012,7.7685,0,4.31,0,37.43,0,67.3,0,5.76,0,7.65,0,-47.4,1.202,2.115,0
7/12/2018,14:30, ,0,LP,0,5.9,1.68,6.74,0.15,0.16,1.51,-0.86,43.42,130.3,21.831,0,7.4061,7.8833,0,4.37,0,37.08,0,68.3,0,5.84,0,7.65,0,-47.7,1.202,2.121,0
7/12/2018,14:45, ,0,LP,0,5.9,1.59,6.38,0.16,0.17,1.41,-0.85,44.12,132.42,21.825,0,7.4363,7.9163,0,4.39,0,32.76,0,65.9,0,5.63,0,7.64,0,-46.8,1.202,2.12,0
7/12/2018,15:00, ,0,LP,0,5.9,1.74,6.98,0.15,0.16,1.57,-0.86,44.27,132.87,21.934,0,7.4471,7.9103,0,4.39,0,30.05,0,68.7,0,5.86,0,7.65,0,-47.7,1.202,2.11,0
7/12/2018,15:15, ,0,LP,0,5.9,1.77,7.08,0.18,0.19,1.59,-0.83,44.08,132.29,22.025,0,7.4873,7.9384,0,4.41,0,30.41,0,71,0,6.05,0,7.67,0,-48.6,1.202,2.089,0
7/12/2018,15:30, ,0,LP,0,5.9,1.92,7.71,0.18,0.19,1.75,-0.83,44.08,132.3,22.326,0,7.3844,7.7819,0,4.31,0,35.06,0,72.8,0,6.17,0,7.68,0,-49.7,1.201,2.061,0
7/12/2018,15:45, ,0,LP,0,5.9,1.91,7.64,0.18,0.19,1.73,-0.83,44.79,134.43,22.241,0,7.3413,7.7497,0,4.29,0,32.05,0,72.3,0,6.14,0,7.68,0,-49.6,1.201,2.029,0
7/12/2018,16:00, ,0,LP,0,5.9,1.94,7.77,0.17,0.18,1.76,-0.84,45.37,136.15,22.268,0,7.3011,7.703,0,4.26,0,29.96,0,71.5,0,6.07,0,7.67,0,-49.2,1.201,1.993,0
7/12/2018,16:15, ,0,LP,0,5.9,1.97,7.9,0.14,0.16,1.8,-0.86,45.63,136.94,22.26,0,7.2468,7.647,0,4.23,0,29.15,0,71.1,0,6.04,0,7.67,0,-49,1.202,1.951,0
7/12/2018,16:30, ,0,LP,0,5.9,1.94,7.79,0.17,0.18,1.77,-0.84,46.12,138.42,22.287,0,7.2044,7.5981,0,4.2,0,31.12,0,70.4,0,5.97,0,7.67,0,-48.7,1.201,1.901,0
7/12/2018,16:45, ,0,LP,0,5.9,1.97,7.89,0.15,0.16,1.79,-0.86,46.66,140.03,22.342,0,7.1386,7.5203,0,4.16,0,31.16,0,69.7,0,5.91,0,7.66,0,-48.3,1.202,1.85,0
7/12/2018,17:00, ,0,LP,0,5.9,1.98,7.94,0.14,0.15,1.8,-0.87,47.06,141.23,22.346,0,7.1063,7.4858,0,4.14,0,32.79,0,68.2,0,5.78,0,7.65,0,-47.7,1.201,1.793,0
7/12/2018,17:15, ,0,LP,0,5.9,1.98,7.92,0.17,0.18,1.8,-0.84,47.59,142.82,22.283,0,7.0584,7.4447,0,4.11,0,32.23,0,67.9,0,5.76,0,7.64,0,-47.4,1.202,1.73,0
7/12/2018,17:30, ,0,LP,0,5.9,2.02,8.09,0.16,0.17,1.84,-0.85,47.86,143.64,22.214,0,7.0157,7.41,0,4.09,0,30.17,0,66.8,0,5.68,0,7.64,0,-47.2,1.2,1.658,0
7/12/2018,17:45, ,0,LP,0,5.9,1.92,7.71,0.16,0.17,1.75,-0.85,48.08,144.3,22.193,0,6.9646,7.3592,0,4.06,0,35.57,0,65.5,0,5.57,0,7.63,0,-46.6,1.202,1.584,0
7/12/2018,18:00, ,0,LP,0,5.9,1.98,7.92,0.19,0.2,1.8,-0.82,47.96,143.94,22.212,0,6.9504,7.3414,0,4.05,0,38.75,0,64.5,0,5.48,0,7.62,0,-46,1.2,1.509,0
7/12/2018,18:15, ,0,LP,0,5.9,1.98,7.95,0.19,0.2,1.81,-0.82,48.57,145.76,22.257,0,6.9296,7.3127,0,4.03,0,42.06,0,63.5,0,5.4,0,7.61,0,-45.5,1.202,1.433,0
7/12/2018,18:30, ,0,LP,0,5.9,2,8.02,0.19,0.2,1.83,-0.82,48.52,145.61,22.257,0,6.9158,7.2981,0,4.03,0,39.37,0,62.6,0,5.32,0,7.6,0,-45,1.203,1.366,0
7/12/2018,18:45, ,0,LP,0,5.9,2.08,8.33,0.21,0.22,1.9,-0.8,48.97,146.96,22.263,0,6.9021,7.2829,0,4.02,0,39.61,0,62.1,0,5.28,0,7.6,0,-44.8,1.202,1.3,0
7/12/2018,19:00, ,0,LP,0,5.9,2.17,8.68,0.17,0.18,1.99,-0.84,50.06,150.22,22.307,0,6.8803,7.2534,0,4,0,36.19,0,61.6,0,5.24,0,7.6,0,-44.7,1.201,1.248,0
7/12/2018,19:15, ,0,LP,0,5.9,2.18,8.75,0.21,0.22,2.01,-0.8,50.4,151.25,22.307,0,6.8586,7.2305,0,3.99,0,45.99,0,60.9,0,5.17,0,7.6,0,-44.6,1.202,1.206,0
7/12/2018,19:30, ,0,LP,0,5.9,2.27,9.1,0.21,0.22,2.09,-0.8,51.36,154.13,22.295,0,6.8284,7.2004,0,3.97,0,35.9,0,60.3,0,5.13,0,7.59,0,-44.4,1.199,1.183,0
7/12/2018,19:45, ,0,LP,0,5.9,2.3,9.2,0.19,0.2,2.12,-0.82,52.78,158.39,22.262,0,6.8004,7.1756,0,3.95,0,35.48,0,59,0,5.02,0,7.59,0,-44.2,1.198,1.179,0
7/12/2018,20:00, ,0,LP,0,5.9,1.9,7.63,0.15,0.16,1.73,-0.86,55.16,165.52,22.245,0,6.7913,7.1685,0,3.95,0,31.64,0,54.1,0,4.6,0,7.57,0,-43.1,1.201,1.19,0
7/12/2018,20:15, ,0,LP,0,5.9,1.95,7.8,0.16,0.17,1.77,-0.85,55.47,166.47,22.208,0,6.7855,7.1678,0,3.95,0,25.37,0,54,0,4.6,0,7.57,0,-42.9,1.201,1.231,0
7/12/2018,20:30, ,0,LP,0,5.9,2.05,8.2,0.15,0.16,1.87,-0.86,53.86,161.62,22.131,0,6.7993,7.1934,0,3.96,0,29.16,0,56.2,0,4.79,0,7.58,0,-43.5,1.203,1.295,0
7/12/2018,20:45, ,0,LP,0,5.9,2.06,8.26,0.17,0.18,1.89,-0.84,53.51,160.57,22.123,0,6.8165,7.2128,0,3.98,0,29.31,0,57.2,0,4.88,0,7.58,0,-43.7,1.2,1.384,0
7/12/2018,21:00, ,0,LP,0,5.9,2.04,8.17,0.2,0.21,1.86,-0.81,51.72,155.2,22.169,0,6.885,7.2785,0,4.01,0,32.74,0,59.2,0,5.04,0,7.59,0,-44.2,1.199,1.481,0
7/12/2018,21:15, ,0,LP,0,5.9,2.07,8.3,0.17,0.18,1.89,-0.84,51.35,154.1,22.32,0,6.9809,7.3575,0,4.06,0,29.35,0,64.2,0,5.45,0,7.62,0,-46.1,1.201,1.577,0
7/12/2018,21:30, ,0,LP,0,5.9,1.8,7.21,0.13,0.14,1.62,-0.88,51.22,153.69,22.316,0,7.0068,7.3854,0,4.08,0,27.62,0,62.7,0,5.33,0,7.61,0,-45.6,1.201,1.676,0
7/12/2018,21:45, ,0,LP,0,5.9,1.7,6.82,0.14,0.15,1.53,-0.87,51.57,154.75,22.21,0,7.0139,7.4088,0,4.09,0,33.66,0,64.2,0,5.46,0,7.63,0,-46.3,1.202,1.772,0
7/12/2018,22:00, ,0,LP,0,5.9,2.04,8.17,0.18,0.19,1.86,-0.83,47.49,142.52,22.175,0,7.0474,7.4493,0,4.12,0,38.47,0,65,0,5.53,0,7.63,0,-46.8,1.202,1.868,0
7/12/2018,22:15, ,0,LP,0,5.9,1.81,7.27,0.18,0.19,1.64,-0.83,47.39,142.21,22.167,0,7.0973,7.5033,0,4.15,0,37.05,0,65.9,0,5.61,0,7.64,0,-47.1,1.202,1.961,0
7/12/2018,22:30, ,0,LP,0,5.9,1.9,7.62,0.16,0.17,1.73,-0.84,46.28,138.9,22.193,0,7.17,7.5762,0,4.19,0,32.35,0,68.3,0,5.81,0,7.65,0,-47.8,1.2,2.049,0
7/12/2018,22:45, ,0,LP,0,5.9,1.9,7.63,0.17,0.18,1.73,-0.84,43.6,130.85,22.172,0,7.2719,7.6872,0,4.26,0,42.85,0,68.2,0,5.8,0,7.66,0,-48.1,1.202,2.134,0
7/12/2018,23:00, ,0,LP,0,5.9,1.78,7.15,0.19,0.2,1.61,-0.82,42.31,126.98,22.128,0,7.3541,7.7809,0,4.31,0,51.53,0,69.7,0,5.93,0,7.66,0,-48.6,1.2,2.214,0
7/12/2018,23:15, ,0,LP,0,5.9,1.8,7.22,0.21,0.22,1.63,-0.8,38.53,115.63,22.085,0,7.4997,7.9418,0,4.41,0,56.24,0,71.7,0,6.1,0,7.67,0,-49,1.202,2.283,0
7/12/2018,23:30, ,0,LP,0,5.9,1.7,6.82,0.17,0.19,1.53,-0.83,38.69,116.13,22.044,0,7.6373,8.0943,0,4.5,0,58.41,0,73.1,0,6.22,0,7.68,0,-49.4,1.202,2.337,0
7/12/2018,23:45, ,0,LP,0,5.9,1.63,6.55,0.18,0.19,1.46,-0.83,36.26,108.83,21.991,0,7.8566,8.3356,0,4.64,0,67.48,0,75.4,0,6.42,0,7.68,0,-49.8,1.202,2.39,0
7/13/2018,0:00, ,0,LP,0,5.9,1.64,6.57,0.19,0.2,1.46,-0.82,33.62,100.9,21.971,0,7.996,8.4871,0,4.73,0,82.38,0,75,0,6.39,0,7.68,0,-49.7,1.201,2.427,0
7/13/2018,0:15, ,0,LP,0,5.9,1.58,6.32,0.21,0.22,1.4,-0.8,33.65,101,21.94,0,8.2017,8.7107,0,4.87,0,61.8,0,76.8,0,6.54,0,7.68,0,-49.6,1.202,2.459,0
7/13/2018,0:30, ,0,LP,0,5.9,1.52,6.11,0.19,0.2,1.35,-0.82,33.62,100.92,21.932,0,8.256,8.77,0,4.9,0,54.94,0,76.1,0,6.47,0,7.68,0,-49.3,1.201,2.483,0
