Station_Code,DateTimeStamp,Historical,ProvisionalPlus,Temp,SpCond,Sal,DO_pct,DO_mgl,Depth,cDepth,pH,Turb
sfbfmwq,4/30/2018 14:30,0,1,17.7,1.72,0.9,78.3,7.4,2.39,2.38,7.3,113
sfbfmwq,4/30/2018 14:45,0,1,17.8,1.7,0.9,76.9,7.3,2.41,2.4,7.3,100
sfbfmwq,4/30/2018 15:00,0,1,17.8,1.7,0.9,60.3,5.7,2.41,2.4,7.3,88
sfbfmwq,4/30/2018 15:15,0,1,17.8,1.7,0.9,61.4,5.8,2.41,2.41,7.2,97
sfbfmwq,4/30/2018 15:30,0,1,17.8,1.72,0.9,74.7,7.1,2.39,2.39,7.2,97
sfbfmwq,4/30/2018 15:45,0,1,17.7,1.81,0.9,76.6,7.3,2.37,2.37,7.3,96
sfbfmwq,4/30/2018 16:00,0,1,17.9,1.9,1,75.6,7.1,2.34,2.34,7.3,92
sfbfmwq,4/30/2018 16:15,0,1,18,1.96,1,73.9,7,2.3,2.3,7.3,93
sfbfmwq,4/30/2018 16:30,0,1,18.1,1.98,1,75,7,2.25,2.25,7.3,93
sfbfmwq,4/30/2018 16:45,0,1,18.1,2.1,1.1,73.9,6.9,2.19,2.19,7.3,84
sfbfmwq,4/30/2018 17:00,0,1,18.3,2.15,1.1,75,7,2.12,2.12,7.4,84
sfbfmwq,4/30/2018 17:15,0,1,18.5,2.28,1.2,73.9,6.9,2.05,2.05,7.4,79
sfbfmwq,4/30/2018 17:30,0,1,18.7,2.4,1.2,75.8,7,1.97,1.98,7.5,74
sfbfmwq,4/30/2018 17:45,0,1,18.5,2.41,1.3,74.7,6.9,1.88,1.89,7.5,75
sfbfmwq,4/30/2018 18:00,0,1,18.4,2.44,1.3,73.3,6.8,1.81,1.82,7.5,76
sfbfmwq,4/30/2018 18:15,0,1,18.5,2.52,1.3,72.2,6.7,1.73,1.74,7.5,77
sfbfmwq,4/30/2018 18:30,0,1,18.6,2.53,1.3,72.7,6.8,1.65,1.66,7.5,78
sfbfmwq,4/30/2018 18:45,0,1,18.7,2.53,1.3,73,6.8,1.58,1.59,7.6,79
sfbfmwq,4/30/2018 19:00,0,1,18.8,2.55,1.3,73.3,6.8,1.52,1.53,7.6,80
sfbfmwq,4/30/2018 19:15,0,1,18.8,2.56,1.3,72.7,6.7,1.46,1.47,7.6,78
sfbfmwq,4/30/2018 19:30,0,1,18.8,2.56,1.3,72,6.7,1.42,1.43,7.6,77
sfbfmwq,4/30/2018 19:45,0,1,18.6,2.58,1.3,70.5,6.6,1.38,1.39,7.6,82
sfbfmwq,4/30/2018 20:00,0,1,18.5,2.58,1.3,69,6.4,1.35,1.36,7.5,78
sfbfmwq,4/30/2018 20:15,0,1,18.6,2.59,1.4,67.6,6.3,1.33,1.34,7.5,70
sfbfmwq,4/30/2018 20:30,0,1,18.6,2.6,1.4,54.8,5.1,1.32,1.33,7.5,61
sfbfmwq,4/30/2018 20:45,0,1,18.6,2.61,1.4,54,5,1.31,1.32,7.5,65
sfbfmwq,4/30/2018 21:00,0,1,18.6,2.61,1.4,48.7,4.5,1.32,1.33,7.5,83
sfbfmwq,4/30/2018 21:15,0,1,18.5,2.6,1.4,68,6.3,1.33,1.34,7.4,79
sfbfmwq,4/30/2018 21:30,0,1,18.3,2.57,1.3,69.6,6.5,1.37,1.38,7.5,77
sfbfmwq,4/30/2018 21:45,0,1,18.1,2.53,1.3,71.3,6.7,1.41,1.42,7.5,79
sfbfmwq,4/30/2018 22:00,0,1,18.1,2.52,1.3,71.6,6.7,1.46,1.47,7.5,75
sfbfmwq,4/30/2018 22:15,0,1,17.8,2.44,1.3,71.6,6.8,1.52,1.53,7.5,79
sfbfmwq,4/30/2018 22:30,0,1,17.8,2.41,1.2,72.6,6.9,1.6,1.61,7.5,76
sfbfmwq,4/30/2018 22:45,0,1,17.4,2.41,1.3,70.7,6.7,1.69,1.7,7.5,79
sfbfmwq,4/30/2018 23:00,0,1,17.4,2.42,1.3,70.6,6.7,1.78,1.79,7.5,83
sfbfmwq,4/30/2018 23:15,0,1,17.4,2.4,1.2,70.6,6.7,1.88,1.89,7.5,83
sfbfmwq,4/30/2018 23:30,0,1,17.5,2.4,1.2,69.5,6.6,1.97,1.99,7.5,76
sfbfmwq,4/30/2018 23:45,0,1,17.7,2.46,1.3,69.5,6.6,2.07,2.09,7.5,76
sfbfmwq,5/1/2018 0:00,0,1,17.8,2.48,1.3,70.3,6.6,2.16,2.18,7.5,76
sfbfmwq,5/1/2018 0:15,0,1,17.6,2.27,1.2,72.3,6.9,2.24,2.26,7.5,81
sfbfmwq,5/1/2018 0:30,0,1,17.4,2.01,1,73.8,7,2.32,2.34,7.4,91
sfbfmwq,5/1/2018 0:45,0,1,17.4,1.89,1,74.7,7.1,2.38,2.4,7.4,96
sfbfmwq,5/1/2018 1:00,0,1,17.4,1.84,0.9,75.4,7.2,2.45,2.47,7.4,94
sfbfmwq,5/1/2018 1:15,0,1,17.4,1.78,0.9,76.6,7.3,2.5,2.52,7.3,100
sfbfmwq,5/1/2018 1:30,0,1,17.4,1.76,0.9,76.4,7.3,2.55,2.57,7.3,87
sfbfmwq,5/1/2018 1:45,0,1,17.3,1.81,0.9,75.7,7.2,2.58,2.6,7.3,82
sfbfmwq,5/1/2018 2:00,0,1,17.3,1.86,1,76.2,7.3,2.61,2.63,7.3,82
sfbfmwq,5/1/2018 2:15,0,1,17.3,2.08,1.1,73.6,7,2.63,2.65,7.4,75
sfbfmwq,5/1/2018 2:30,0,1,17.2,2.21,1.1,71.7,6.9,2.64,2.66,7.4,81
sfbfmwq,5/1/2018 2:45,0,1,17.1,2.17,1.1,71.9,6.9,2.65,2.67,7.4,86
sfbfmwq,5/1/2018 3:00,0,1,17.1,2.15,1.1,57.4,5.5,2.64,2.66,7.4,66
sfbfmwq,5/1/2018 3:15,0,1,17.2,2.15,1.1,71.4,6.8,2.62,2.64,7.4,78
sfbfmwq,5/1/2018 3:30,0,1,17.2,2.03,1,74.1,7.1,2.59,2.61,7.4,76
sfbfmwq,5/1/2018 3:45,0,1,17.1,1.86,1,76.4,7.3,2.55,2.57,7.4,81
sfbfmwq,5/1/2018 4:00,0,1,17.1,1.81,0.9,76.2,7.3,2.49,2.51,7.4,83
sfbfmwq,5/1/2018 4:15,0,1,17,1.87,1,75.1,7.2,2.42,2.44,7.4,77
sfbfmwq,5/1/2018 4:30,0,1,17,1.97,1,73.9,7.1,2.34,2.36,7.4,74
sfbfmwq,5/1/2018 4:45,0,1,16.9,2.05,1.1,72.5,7,2.25,2.27,7.4,73
sfbfmwq,5/1/2018 5:00,0,1,16.9,2.21,1.1,70.9,6.8,2.15,2.17,7.4,69
sfbfmwq,5/1/2018 5:15,0,1,16.9,2.33,1.2,69.7,6.7,2.05,2.07,7.4,73
sfbfmwq,5/1/2018 5:30,0,1,16.7,2.38,1.2,68.5,6.6,1.95,1.97,7.5,77
sfbfmwq,5/1/2018 5:45,0,1,16.6,2.41,1.3,67.8,6.6,1.85,1.87,7.5,80
sfbfmwq,5/1/2018 6:00,0,1,16.6,2.43,1.3,67.1,6.5,1.75,1.77,7.5,83
sfbfmwq,5/1/2018 6:15,0,1,16.6,2.45,1.3,66.5,6.4,1.67,1.69,7.5,87
sfbfmwq,5/1/2018 6:30,0,1,16.6,2.47,1.3,65.9,6.4,1.58,1.6,7.5,87
sfbfmwq,5/1/2018 6:45,0,1,16.6,2.5,1.3,65.2,6.3,1.51,1.52,7.5,88
sfbfmwq,5/1/2018 7:00,0,1,16.6,2.54,1.3,64.3,6.2,1.44,1.45,7.5,89
sfbfmwq,5/1/2018 7:15,0,1,16.6,2.58,1.3,63.3,6.1,1.37,1.38,7.5,93
sfbfmwq,5/1/2018 7:30,0,1,16.5,2.62,1.4,62.2,6,1.3,1.31,7.5,96
sfbfmwq,5/1/2018 7:45,0,1,16.6,2.66,1.4,61.6,6,1.25,1.26,7.5,98
sfbfmwq,5/1/2018 8:00,0,1,16.6,2.7,1.4,60.7,5.9,1.19,1.2,7.5,98
sfbfmwq,5/1/2018 8:15,0,1,16.6,2.73,1.4,61,5.9,1.14,1.15,7.5,102
sfbfmwq,5/1/2018 8:30,0,1,16.7,2.77,1.4,60.7,5.9,1.09,1.1,7.5,100
sfbfmwq,5/1/2018 8:45,0,1,16.7,2.79,1.5,60.8,5.9,1.05,1.06,7.5,111
sfbfmwq,5/1/2018 9:00,0,1,16.8,2.84,1.5,60.6,5.8,1,1.01,7.5,108
sfbfmwq,5/1/2018 9:15,0,1,16.9,2.87,1.5,61.2,5.9,0.96,0.97,7.5,117
sfbfmwq,5/1/2018 9:30,0,1,,,,,,,,,
sfbfmwq,5/1/2018 9:45,0,1,17,3.06,1.6,64,6.1,0.9,0.91,7.6,139
sfbfmwq,5/1/2018 10:00,0,1,17.2,3.09,1.6,64.2,6.1,0.89,0.9,7.6,135
sfbfmwq,5/1/2018 10:15,0,1,17.3,3.12,1.6,63.7,6.1,0.87,0.89,7.6,223
sfbfmwq,5/1/2018 10:30,0,1,17.5,3.1,1.6,61.1,5.8,0.87,0.89,7.6,135
sfbfmwq,5/1/2018 10:45,0,1,17.8,3.03,1.6,67.5,6.4,0.9,0.92,7.6,298
sfbfmwq,5/1/2018 11:00,0,1,17.9,2.89,1.5,69.6,6.6,0.94,0.96,7.6,249
sfbfmwq,5/1/2018 11:15,0,1,18.1,2.83,1.5,71.8,6.7,1.01,1.03,7.6,176
sfbfmwq,5/1/2018 11:30,0,1,17.5,2.66,1.4,71.7,6.8,1.1,1.12,7.7,161
sfbfmwq,5/1/2018 11:45,0,1,17.5,2.63,1.4,72.4,6.9,1.2,1.22,7.8,124
sfbfmwq,5/1/2018 12:00,0,1,17.6,2.61,1.4,72.6,6.9,1.3,1.33,7.7,121
sfbfmwq,5/1/2018 12:15,0,1,17.7,2.59,1.3,73.5,7,1.41,1.44,7.7,108
sfbfmwq,5/1/2018 12:30,0,1,17.7,2.55,1.3,73.9,7,1.51,1.54,7.7,107
sfbfmwq,5/1/2018 12:45,0,1,17.7,2.57,1.3,73.2,6.9,1.62,1.65,7.7,100
sfbfmwq,5/1/2018 13:00,0,1,18,2.66,1.4,71.9,6.8,1.73,1.76,7.7,113
sfbfmwq,5/1/2018 13:15,0,1,18.5,2.79,1.5,69.8,6.5,1.84,1.87,7.6,146
sfbfmwq,5/1/2018 13:30,0,1,18.6,2.65,1.4,71.7,6.7,1.93,1.97,7.6,179
sfbfmwq,5/1/2018 13:45,0,1,18.6,2.53,1.3,72,6.7,2.02,2.06,7.6,195
sfbfmwq,5/1/2018 14:00,0,1,18.3,2.32,1.2,73.6,6.9,2.1,2.14,7.5,213
sfbfmwq,5/1/2018 14:15,0,1,18.2,2.09,1.1,76.2,7.1,2.17,2.21,7.5,182
sfbfmwq,5/1/2018 14:30,0,1,18.1,1.95,1,77.5,7.3,2.23,2.27,7.5,159
sfbfmwq,5/1/2018 14:45,0,1,18.1,1.88,1,77.3,7.3,2.29,2.33,7.4,161
sfbfmwq,5/1/2018 15:00,0,1,18.1,1.85,0.9,79,7.4,2.32,2.37,7.4,117
sfbfmwq,5/1/2018 15:15,0,1,18.1,1.81,0.9,79.3,7.5,2.35,2.4,7.4,117
sfbfmwq,5/1/2018 15:30,0,1,18.1,1.8,0.9,79,7.4,2.38,2.43,7.4,101
sfbfmwq,5/1/2018 15:45,0,1,18.1,1.79,0.9,78.3,7.4,2.39,2.44,7.4,103
sfbfmwq,5/1/2018 16:00,0,1,18.1,1.79,0.9,71.9,6.8,2.39,2.44,7.4,92
sfbfmwq,5/1/2018 16:15,0,1,18.1,1.81,0.9,79.1,7.4,2.39,2.44,7.4,101
sfbfmwq,5/1/2018 16:30,0,1,18.1,1.82,0.9,79.9,7.5,2.38,2.43,7.4,104
sfbfmwq,5/1/2018 16:45,0,1,18.1,1.83,0.9,80.5,7.6,2.35,2.4,7.5,111
sfbfmwq,5/1/2018 17:00,0,1,18.2,1.87,1,80.2,7.5,2.32,2.37,7.5,107
sfbfmwq,5/1/2018 17:15,0,1,18.2,1.92,1,80.6,7.6,2.28,2.33,7.5,103
sfbfmwq,5/1/2018 17:30,0,1,18.4,2.07,1.1,79.5,7.4,2.23,2.28,7.5,108
sfbfmwq,5/1/2018 17:45,0,1,18.5,2.14,1.1,78.4,7.3,2.17,2.22,7.5,100
sfbfmwq,5/1/2018 18:00,0,1,18.6,2.31,1.2,77.3,7.2,2.1,2.15,7.6,102
sfbfmwq,5/1/2018 18:15,0,1,18.8,2.48,1.3,75.5,7,2.04,2.09,7.6,100
sfbfmwq,5/1/2018 18:30,0,1,18.8,2.58,1.3,75,6.9,1.97,2.02,7.6,101
sfbfmwq,5/1/2018 18:45,0,1,18.8,2.63,1.4,75.7,7,1.89,1.94,7.7,95
sfbfmwq,5/1/2018 19:00,0,1,18.8,2.68,1.4,74.2,6.9,1.82,1.86,7.7,157
sfbfmwq,5/1/2018 19:15,0,1,18.7,2.67,1.4,74,6.9,1.74,1.78,7.7,172
sfbfmwq,5/1/2018 19:30,0,1,18.6,2.65,1.4,74.4,6.9,1.68,1.72,7.7,139
sfbfmwq,5/1/2018 19:45,0,1,18.6,2.64,1.4,74.5,6.9,1.62,1.66,7.7,102
sfbfmwq,5/1/2018 20:00,0,1,18.5,2.63,1.4,74.2,6.9,1.57,1.61,7.7,105
sfbfmwq,5/1/2018 20:15,0,1,18.5,2.63,1.4,73.9,6.9,1.53,1.57,7.7,105
sfbfmwq,5/1/2018 20:30,0,1,18.4,2.63,1.4,73.6,6.9,1.49,1.53,7.7,108
sfbfmwq,5/1/2018 20:45,0,1,18.4,2.63,1.4,72.5,6.8,1.47,1.5,7.7,89
sfbfmwq,5/1/2018 21:00,0,1,18.4,2.64,1.4,69.8,6.5,1.46,1.49,7.7,70
sfbfmwq,5/1/2018 21:15,0,1,18.4,2.64,1.4,71.4,6.7,1.46,1.49,7.7,75
sfbfmwq,5/1/2018 21:30,0,1,18.3,2.61,1.4,71.7,6.7,1.49,1.52,7.7,84
sfbfmwq,5/1/2018 21:45,0,1,18.3,2.59,1.3,71.1,6.6,1.52,1.54,7.6,80
sfbfmwq,5/1/2018 22:00,0,1,18.2,2.59,1.4,70.8,6.6,1.55,1.57,7.7,82
sfbfmwq,5/1/2018 22:15,0,1,18.1,2.61,1.4,72.4,6.8,1.6,1.63,7.7,75
sfbfmwq,5/1/2018 22:30,0,1,18.1,2.61,1.4,71.4,6.7,1.66,1.68,7.7,75
sfbfmwq,5/1/2018 22:45,0,1,18.1,2.58,1.3,73,6.9,1.73,1.75,7.7,84
sfbfmwq,5/1/2018 23:00,0,1,18,2.5,1.3,74,7,1.81,1.83,7.6,85
sfbfmwq,5/1/2018 23:15,0,1,17.6,2.43,1.3,73.6,7,1.89,1.91,7.6,77
sfbfmwq,5/1/2018 23:30,0,1,17.4,2.46,1.3,70.5,6.7,1.97,1.99,7.7,69
sfbfmwq,5/1/2018 23:45,0,1,17.7,2.53,1.3,71.9,6.8,2.05,2.07,7.7,73
sfbfmwq,5/2/2018 0:00,0,1,17.8,2.53,1.3,70.9,6.7,2.13,2.14,7.7,76
sfbfmwq,5/2/2018 0:15,0,1,17.7,2.44,1.3,72.3,6.8,2.21,2.22,7.6,78
sfbfmwq,5/2/2018 0:30,0,1,17.5,2.21,1.1,74.2,7.1,2.29,2.3,7.6,78
sfbfmwq,5/2/2018 0:45,0,1,17.5,2.11,1.1,74.1,7.1,2.37,2.38,7.5,78
sfbfmwq,5/2/2018 1:00,0,1,17.5,1.98,1,75.8,7.2,2.43,2.45,7.5,80
sfbfmwq,5/2/2018 1:15,0,1,17.5,1.91,1,76.7,7.3,2.48,2.5,7.5,81
sfbfmwq,5/2/2018 1:30,0,1,17.4,1.88,1,76.9,7.3,2.53,2.55,7.4,95
sfbfmwq,5/2/2018 1:45,0,1,17.4,1.94,1,76.2,7.3,2.57,2.59,7.5,85
sfbfmwq,5/2/2018 2:00,0,1,17.3,1.95,1,76.5,7.3,2.61,2.63,7.5,82
sfbfmwq,5/2/2018 2:15,0,1,17.3,2.31,1.2,72,6.9,2.64,2.66,7.6,78
sfbfmwq,5/2/2018 2:30,0,1,17.3,2.28,1.2,72.6,6.9,2.66,2.68,7.6,77
sfbfmwq,5/2/2018 2:45,0,1,17.3,2.21,1.1,73.2,7,2.67,2.69,7.6,89
sfbfmwq,5/2/2018 3:00,0,1,17.3,2.09,1.1,74.4,7.1,2.68,2.7,7.6,88
sfbfmwq,5/2/2018 3:15,0,1,17.3,2.02,1,75.6,7.2,2.69,2.7,7.6,94
sfbfmwq,5/2/2018 3:30,0,1,17.3,1.99,1,75.6,7.2,2.68,2.69,7.6,87
sfbfmwq,5/2/2018 3:45,0,1,17.3,2.05,1.1,74.7,7.1,2.67,2.68,7.6,92
sfbfmwq,5/2/2018 4:00,0,1,17.2,2.13,1.1,74.1,7.1,2.64,2.65,7.6,96
sfbfmwq,5/2/2018 4:15,0,1,17.2,2.2,1.1,73.5,7,2.6,2.61,7.6,165
sfbfmwq,5/2/2018 4:30,0,1,17.1,2.1,1.1,74.6,7.2,2.56,2.57,7.6,140
sfbfmwq,5/2/2018 4:45,0,1,17,2.02,1,74.4,7.2,2.5,2.5,7.5,86
sfbfmwq,5/2/2018 5:00,0,1,16.9,2,1,74,7.1,2.42,2.42,7.5,80
sfbfmwq,5/2/2018 5:15,0,1,17,2.15,1.1,73.3,7,2.33,2.33,7.5,171
sfbfmwq,5/2/2018 5:30,0,1,17,2.24,1.2,72.1,6.9,2.24,2.24,7.6,165
sfbfmwq,5/2/2018 5:45,0,1,16.9,2.34,1.2,71.1,6.8,2.14,2.13,7.6,142
sfbfmwq,5/2/2018 6:00,0,1,16.9,2.44,1.3,70.1,6.7,2.04,2.03,7.6,175
sfbfmwq,5/2/2018 6:15,0,1,16.8,2.47,1.3,69,6.6,1.95,1.94,7.6,169
sfbfmwq,5/2/2018 6:30,0,1,16.8,2.51,1.3,68.6,6.6,1.86,1.85,7.6,170
sfbfmwq,5/2/2018 6:45,0,1,16.8,2.55,1.3,67.8,6.5,1.76,1.75,7.6,174
sfbfmwq,5/2/2018 7:00,0,1,16.8,2.58,1.3,67.3,6.5,1.68,1.66,7.6,188
sfbfmwq,5/2/2018 7:15,0,1,16.8,2.6,1.4,66.6,6.4,1.6,1.59,7.6,205
sfbfmwq,5/2/2018 7:30,0,1,16.9,2.64,1.4,65.8,6.3,1.54,1.53,7.6,193
sfbfmwq,5/2/2018 7:45,0,1,16.9,2.67,1.4,65,6.2,1.47,1.46,7.6,173
sfbfmwq,5/2/2018 8:00,0,1,16.9,2.7,1.4,64.3,6.2,1.41,1.39,7.6,176
sfbfmwq,5/2/2018 8:15,0,1,16.9,2.73,1.4,63.5,6.1,1.36,1.34,7.6,178
sfbfmwq,5/2/2018 8:30,0,1,17,2.76,1.4,62.9,6,1.31,1.29,7.6,177
sfbfmwq,5/2/2018 8:45,0,1,17.1,2.79,1.5,62.4,6,1.26,1.24,7.6,167
sfbfmwq,5/2/2018 9:00,0,1,17.3,2.82,1.5,62.5,6,1.21,1.19,7.6,165
sfbfmwq,5/2/2018 9:15,0,1,17.3,2.85,1.5,62,5.9,1.17,1.15,7.6,148
sfbfmwq,5/2/2018 9:30,0,1,17.6,2.88,1.5,62.3,5.9,1.12,1.1,7.6,168
sfbfmwq,5/2/2018 9:45,0,1,17.7,2.93,1.5,61.6,5.8,1.08,1.06,7.6,150
sfbfmwq,5/2/2018 10:00,0,1,17.7,2.97,1.6,62,5.9,1.04,1.02,7.6,122
sfbfmwq,5/2/2018 10:15,0,1,17.9,2.99,1.6,61.2,5.8,1.01,0.99,7.6,93
sfbfmwq,5/2/2018 10:30,0,1,18,3.01,1.6,61.1,5.7,0.98,0.96,7.6,125
sfbfmwq,5/2/2018 10:45,0,1,18.5,3.04,1.6,61.3,5.7,0.96,0.94,7.6,106
sfbfmwq,5/2/2018 11:00,0,1,18.4,3.04,1.6,57.5,5.4,0.95,0.93,7.6,106
sfbfmwq,5/2/2018 11:15,0,1,18.5,3.04,1.6,55.5,5.2,0.96,0.94,7.5,115
sfbfmwq,5/2/2018 11:30,0,1,18.9,2.93,1.5,65.9,6.1,0.98,0.96,7.6,106
sfbfmwq,5/2/2018 11:45,0,1,19.1,2.84,1.5,69.4,6.4,1.03,1.01,7.6,108
sfbfmwq,5/2/2018 12:00,0,1,19.1,2.83,1.5,70.4,6.5,1.1,1.08,7.6,271
sfbfmwq,5/2/2018 12:15,0,1,18.1,2.64,1.4,71.2,6.7,1.18,1.16,7.7,123
sfbfmwq,5/2/2018 12:30,0,1,17.9,2.61,1.4,72.7,6.8,1.28,1.26,7.7,112
sfbfmwq,5/2/2018 12:45,0,1,18,2.58,1.3,72.9,6.9,1.38,1.36,7.7,117
sfbfmwq,5/2/2018 13:00,0,1,18.1,2.56,1.3,73.7,6.9,1.48,1.46,7.7,111
sfbfmwq,5/2/2018 13:15,0,1,18.1,2.55,1.3,74,6.9,1.59,1.57,7.7,127
sfbfmwq,5/2/2018 13:30,0,1,18.2,2.54,1.3,73.5,6.9,1.7,1.68,7.7,102
sfbfmwq,5/2/2018 13:45,0,1,18.6,2.64,1.4,72.5,6.7,1.81,1.79,7.7,95
sfbfmwq,5/2/2018 14:00,0,1,19,2.72,1.4,69.6,6.4,1.91,1.89,7.6,95
sfbfmwq,5/2/2018 14:15,0,1,19.4,2.58,1.3,73.2,6.7,2.01,1.99,7.6,125
sfbfmwq,5/2/2018 14:30,0,1,19.1,2.51,1.3,72.1,6.6,2.09,2.07,7.6,152
sfbfmwq,5/2/2018 14:45,0,1,18.9,2.34,1.2,73.8,6.8,2.17,2.15,7.5,169
sfbfmwq,5/2/2018 15:00,0,1,18.7,2.15,1.1,76.1,7.1,2.24,2.22,7.5,156
sfbfmwq,5/2/2018 15:15,0,1,18.6,2.01,1,77.5,7.2,2.29,2.27,7.4,207
sfbfmwq,5/2/2018 15:30,0,1,18.4,1.92,1,78.1,7.3,2.35,2.33,7.4,114
sfbfmwq,5/2/2018 15:45,0,1,18.4,1.88,1,79.1,7.4,2.39,2.37,7.4,155
sfbfmwq,5/2/2018 16:00,0,1,18.4,1.87,1,77.9,7.3,2.41,2.39,7.4,98
sfbfmwq,5/2/2018 16:15,0,1,18.4,1.85,0.9,77.8,7.3,2.43,2.41,7.4,187
sfbfmwq,5/2/2018 16:30,0,1,18.4,1.84,0.9,78.9,7.4,2.45,2.43,7.4,81
sfbfmwq,5/2/2018 16:45,0,1,18.4,1.84,0.9,74.2,6.9,2.45,2.43,7.4,101
sfbfmwq,5/2/2018 17:00,0,1,18.4,1.86,1,77.1,7.2,2.44,2.42,7.4,131
sfbfmwq,5/2/2018 17:15,0,1,18.5,1.9,1,77.6,7.2,2.43,2.41,7.4,140
sfbfmwq,5/2/2018 17:30,0,1,18.5,1.88,1,78.7,7.3,2.41,2.39,7.4,137
sfbfmwq,5/2/2018 17:45,0,1,18.6,1.93,1,79.6,7.4,2.38,2.36,7.5,156
sfbfmwq,5/2/2018 18:00,0,1,18.7,2.03,1,79.3,7.4,2.34,2.32,7.5,175
sfbfmwq,5/2/2018 18:15,0,1,18.9,2.17,1.1,77.7,7.2,2.29,2.27,7.5,159
sfbfmwq,5/2/2018 18:30,0,1,19,2.22,1.1,77.6,7.2,2.23,2.2,7.5,133
sfbfmwq,5/2/2018 18:45,0,1,19.2,2.39,1.2,76.4,7,2.17,2.14,7.6,149
sfbfmwq,5/2/2018 19:00,0,1,19.3,2.5,1.3,74.8,6.9,2.11,2.08,7.6,161
sfbfmwq,5/2/2018 19:15,0,1,19.3,2.57,1.3,75.1,6.9,2.04,2.01,7.6,155
sfbfmwq,5/2/2018 19:30,0,1,19.2,2.61,1.4,75,6.9,1.97,1.93,7.7,133
sfbfmwq,5/2/2018 19:45,0,1,19.1,2.64,1.4,73.9,6.8,1.9,1.86,7.7,171
sfbfmwq,5/2/2018 20:00,0,1,19,2.63,1.4,73.8,6.8,1.84,1.8,7.7,144
sfbfmwq,5/2/2018 20:15,0,1,18.9,2.62,1.4,73.7,6.8,1.79,1.75,7.7,123
sfbfmwq,5/2/2018 20:30,0,1,18.8,2.61,1.4,73.9,6.8,1.74,1.7,7.7,115
sfbfmwq,5/2/2018 20:45,0,1,18.7,2.6,1.4,73.9,6.8,1.69,1.64,7.7,116
sfbfmwq,5/2/2018 21:00,0,1,18.7,2.6,1.4,73.6,6.8,1.66,1.61,7.7,115
sfbfmwq,5/2/2018 21:15,0,1,18.7,2.6,1.4,71.9,6.7,1.64,1.59,7.7,82
sfbfmwq,5/2/2018 21:30,0,1,18.6,2.6,1.4,70.9,6.6,1.62,1.57,7.7,78
sfbfmwq,5/2/2018 21:45,0,1,18.6,2.61,1.4,68.8,6.4,1.62,1.57,7.7,68
sfbfmwq,5/2/2018 22:00,0,1,18.5,2.59,1.4,69.9,6.5,1.63,1.58,7.7,71
sfbfmwq,5/2/2018 22:15,0,1,18.5,2.55,1.3,72.6,6.8,1.64,1.58,7.7,81
sfbfmwq,5/2/2018 22:30,0,1,18.5,2.54,1.3,72.3,6.7,1.68,1.62,7.7,78
sfbfmwq,5/2/2018 22:45,0,1,18.5,2.54,1.3,73.5,6.8,1.72,1.66,7.7,75
sfbfmwq,5/2/2018 23:00,0,1,18.4,2.52,1.3,72.6,6.8,1.76,1.7,7.7,75
sfbfmwq,5/2/2018 23:15,0,1,18.4,2.52,1.3,73.5,6.9,1.82,1.76,7.7,81
sfbfmwq,5/2/2018 23:30,0,1,18.3,2.52,1.3,74.1,6.9,1.87,1.81,7.7,79
sfbfmwq,5/2/2018 23:45,0,1,18.3,2.46,1.3,74.4,7,1.94,1.88,7.6,73
sfbfmwq,5/3/2018 0:00,0,1,17.6,2.42,1.3,73.7,7,2.01,1.95,7.7,76
sfbfmwq,5/3/2018 0:15,0,1,17.5,2.44,1.3,72.4,6.9,2.09,2.03,7.7,74
sfbfmwq,5/3/2018 0:30,0,1,17.6,2.42,1.3,72.6,6.9,2.17,2.11,7.7,77
sfbfmwq,5/3/2018 0:45,0,1,17.7,2.41,1.3,72.4,6.9,2.24,2.18,7.7,70
sfbfmwq,5/3/2018 1:00,0,1,18,2.51,1.3,70.8,6.7,2.31,2.25,7.7,72
sfbfmwq,5/3/2018 1:15,0,1,18,2.55,1.3,71.7,6.7,2.37,2.31,7.7,70
sfbfmwq,5/3/2018 1:30,0,1,17.8,2.46,1.3,71.9,6.8,2.45,2.39,7.7,80
sfbfmwq,5/3/2018 1:45,0,1,17.6,2.35,1.2,71.3,6.8,2.51,2.44,7.6,73
sfbfmwq,5/3/2018 2:00,0,1,17.6,2.3,1.2,72.9,6.9,2.56,2.49,7.6,76
sfbfmwq,5/3/2018 2:15,0,1,17.6,2.14,1.1,75.7,7.2,2.6,2.53,7.5,94
sfbfmwq,5/3/2018 2:30,0,1,17.6,2.07,1.1,73.5,7,2.64,2.57,7.5,66
sfbfmwq,5/3/2018 2:45,0,1,17.6,2.04,1.1,74.7,7.1,2.67,2.6,7.5,65
sfbfmwq,5/3/2018 3:00,0,1,17.4,2.2,1.1,74,7.1,2.69,2.62,7.6,78
sfbfmwq,5/3/2018 3:15,0,1,17.4,2.26,1.2,74.1,7,2.71,2.64,7.7,173
sfbfmwq,5/3/2018 3:30,0,1,17.5,2.22,1.1,75.1,7.1,2.72,2.65,7.7,80
sfbfmwq,5/3/2018 3:45,0,1,17.4,2.21,1.1,71,6.8,2.72,2.65,7.6,184
sfbfmwq,5/3/2018 4:00,0,1,17.4,2.21,1.1,74.9,7.1,2.71,2.64,7.6,126
sfbfmwq,5/3/2018 4:15,0,1,17.3,2.22,1.1,75.8,7.2,2.69,2.62,7.7,85
